!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Tuesday, March 15, 2016 19:29:29
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
1503000000,-0.017361136,-0.5542931
1504000000,-0.018094294,-0.55135155
1505000000,-0.021706177,-0.5487076
1506000000,-0.022442441,-0.54603773
1507000000,-0.025630318,-0.54378647
1508000000,-0.027162455,-0.5420655
1509000000,-0.030480186,-0.53907353
1510000000,-0.032907251,-0.53566277
1511000000,-0.037427071,-0.53331953
1512000000,-0.039384868,-0.52949381
1513000000,-0.042951785,-0.52547473
1514000000,-0.045254208,-0.5210951
1515000000,-0.047689274,-0.51702362
1516000000,-0.050691199,-0.51190317
1517000000,-0.05121538,-0.50944573
1518000000,-0.052445695,-0.50447643
1519000000,-0.0550716,-0.50383693
1520000000,-0.055271246,-0.49908921
1521000000,-0.057250042,-0.49581185
1522000000,-0.059479337,-0.4930591
1523000000,-0.062449314,-0.48894238
1524000000,-0.06375812,-0.48524973
1525000000,-0.065645732,-0.48116514
1526000000,-0.066431507,-0.47734198
1527000000,-0.067935281,-0.47406247
1528000000,-0.068702921,-0.47050142
1529000000,-0.069364347,-0.46638665
1530000000,-0.070293307,-0.46319818
1531000000,-0.07070224,-0.45960462
1532000000,-0.070430934,-0.45645785
1533000000,-0.072315648,-0.45542011
1534000000,-0.073549002,-0.45167363
1535000000,-0.073385753,-0.44995347
1536000000,-0.076465763,-0.44752499
1537000000,-0.07682199,-0.44513541
1538000000,-0.079638645,-0.44142506
1539000000,-0.080928467,-0.43895158
1540000000,-0.08180467,-0.43450847
1541000000,-0.083409466,-0.43305975
1542000000,-0.08432962,-0.43004274
1543000000,-0.085606053,-0.42720157
1544000000,-0.086033434,-0.42559353
1545000000,-0.087003194,-0.4239673
1546000000,-0.089182168,-0.42206106
1547000000,-0.091810547,-0.41831198
1548000000,-0.095201865,-0.41699064
1549000000,-0.098286532,-0.41445217
1550000000,-0.10273609,-0.41177204
1551000000,-0.10612323,-0.40581095
1552000000,-0.10922648,-0.40133139
1553000000,-0.11115001,-0.39564019
1554000000,-0.11238962,-0.3901841
1555000000,-0.11237787,-0.38557115
1556000000,-0.11356214,-0.38092256
1557000000,-0.11553694,-0.37552223
1558000000,-0.1149413,-0.37180313
1559000000,-0.1141028,-0.36797431
1560000000,-0.11552654,-0.36415842
1561000000,-0.1159152,-0.36183107
1562000000,-0.11653996,-0.35878626
1563000000,-0.11745293,-0.35477546
1564000000,-0.11867122,-0.3516919
1565000000,-0.11948565,-0.34650698
1566000000,-0.12011638,-0.34143394
1567000000,-0.1197957,-0.33893597
1568000000,-0.12254966,-0.33571333
1569000000,-0.12268351,-0.33076629
1570000000,-0.12203365,-0.327079
1571000000,-0.12293588,-0.32396996
1572000000,-0.12143302,-0.32018042
1573000000,-0.12339552,-0.31835884
1574000000,-0.12381676,-0.31557816
1575000000,-0.1246727,-0.31234613
1576000000,-0.12610702,-0.30854964
1577000000,-0.12600085,-0.3059949
1578000000,-0.12665659,-0.30199957
1579000000,-0.12765211,-0.30026948
1580000000,-0.12977377,-0.2960462
1581000000,-0.13099284,-0.29288465
1582000000,-0.133616,-0.28983146
1583000000,-0.13488154,-0.28432831
1584000000,-0.13546196,-0.2802096
1585000000,-0.13686244,-0.27575773
1586000000,-0.13727704,-0.2696107
1587000000,-0.13764374,-0.26560807
1588000000,-0.1379914,-0.26056653
1589000000,-0.13744651,-0.25554645
1590000000,-0.1367868,-0.25097886
1591000000,-0.13556717,-0.24601384
1592000000,-0.13616821,-0.24049178
1593000000,-0.13512704,-0.23579273
1594000000,-0.13343129,-0.23159532
1595000000,-0.13324693,-0.22850502
1596000000,-0.1319347,-0.22496678
1597000000,-0.13098882,-0.22004808
1598000000,-0.13055131,-0.21640323
1599000000,-0.12795183,-0.21166557
1600000000,-0.12668055,-0.20776607
1601000000,-0.12614787,-0.20459458
1602000000,-0.12431792,-0.20129442
1603000000,-0.12308609,-0.19644764
1604000000,-0.12048198,-0.1939359
1605000000,-0.11924394,-0.18959641
1606000000,-0.11841913,-0.18717273
1607000000,-0.11533441,-0.18395738
1608000000,-0.114853,-0.18036011
1609000000,-0.11406557,-0.17924769
1610000000,-0.11225356,-0.17549101
1611000000,-0.11169043,-0.17350183
1612000000,-0.11074153,-0.1710083
1613000000,-0.10941046,-0.16888233
1614000000,-0.11008364,-0.16623238
1615000000,-0.10969012,-0.16454467
1616000000,-0.10923795,-0.16194463
1617000000,-0.10939998,-0.15891878
1618000000,-0.10915039,-0.15637697
1619000000,-0.10940954,-0.15282457
1620000000,-0.11010065,-0.14847785
1621000000,-0.10921786,-0.14436187
1622000000,-0.10878737,-0.14190917
1623000000,-0.10831585,-0.13650833
1624000000,-0.10692555,-0.13430133
1625000000,-0.10540789,-0.13000147
1626000000,-0.10313717,-0.1275989
1627000000,-0.10178084,-0.1263998
1628000000,-0.10241938,-0.12503846
1629000000,-0.10306791,-0.12251959
1630000000,-0.10460519,-0.11918466
1631000000,-0.10426178,-0.11502294
1632000000,-0.10480482,-0.11118112
1633000000,-0.10369563,-0.10607601
1634000000,-0.10169135,-0.10195447
1635000000,-0.10055561,-0.09738525
1636000000,-0.09894824,-0.094880253
1637000000,-0.096403182,-0.092649482
1638000000,-0.095700577,-0.090816341
1639000000,-0.095215373,-0.088714734
1640000000,-0.095446616,-0.086918421
1641000000,-0.095110953,-0.083422042
1642000000,-0.095366813,-0.080526099
1643000000,-0.094066277,-0.076889269
1644000000,-0.093576759,-0.073934413
1645000000,-0.092739701,-0.070437819
1646000000,-0.09301772,-0.066950902
1647000000,-0.091530487,-0.062377866
1648000000,-0.08951585,-0.059306972
1649000000,-0.087990865,-0.056781046
1650000000,-0.087547533,-0.053883553
1651000000,-0.086103477,-0.050663982
1652000000,-0.085208438,-0.047320053
1653000000,-0.084193192,-0.044865452
1654000000,-0.083415419,-0.040447608
1655000000,-0.082221031,-0.036633492
1656000000,-0.080184378,-0.033646092
1657000000,-0.078133695,-0.030387562
1658000000,-0.075315833,-0.028116232
1659000000,-0.074675165,-0.024549996
1660000000,-0.073198713,-0.021909414
1661000000,-0.071120828,-0.019419299
1662000000,-0.070154771,-0.016341366
1663000000,-0.068457492,-0.013588783
1664000000,-0.06743329,-0.0098831039
1665000000,-0.066254131,-0.0061915596
1666000000,-0.064436875,-0.0039743804
1667000000,-0.062253833,-0.00044313626
1668000000,-0.060236245,0.0032308486
1669000000,-0.058039807,0.0051870006
1670000000,-0.056494884,0.0087673627
1671000000,-0.054758519,0.011086015
1672000000,-0.052977562,0.013831725
1673000000,-0.051092204,0.016307376
1674000000,-0.050322551,0.018336073
1675000000,-0.048856042,0.021322411
1676000000,-0.047721718,0.024167676
1677000000,-0.046290971,0.028446658
1678000000,-0.044714507,0.032677542
1679000000,-0.041244511,0.036950924
1680000000,-0.03884691,0.040255349
1681000000,-0.035283204,0.042412303
1682000000,-0.031756938,0.045879826
1683000000,-0.028747793,0.047440547
1684000000,-0.02559183,0.049514849
1685000000,-0.022372378,0.050456457
1686000000,-0.020233689,0.051972635
1687000000,-0.018754121,0.052011773
1688000000,-0.018656211,0.053722989
1689000000,-0.017406337,0.056122683
1690000000,-0.016469022,0.058269911
1691000000,-0.015059655,0.061587699
1692000000,-0.013710541,0.063962579
1693000000,-0.011547684,0.066875793
1694000000,-0.0090966616,0.06970454
1695000000,-0.0072526289,0.072485127
1696000000,-0.0049175001,0.075291559
1697000000,-0.0021574399,0.076023757
1698000000,-0.0011312149,0.077861495
1699000000,0.00061426609,0.080496661
1700000000,0.0026809752,0.082292095
1701000000,0.0029861019,0.084598154
1702000000,0.0052676513,0.087808736
1703000000,0.0064886664,0.089836501
1704000000,0.0089727072,0.093024686
1705000000,0.010076329,0.095144175
1706000000,0.012169972,0.098346353
1707000000,0.014225572,0.10223041
1708000000,0.016622519,0.10495685
1709000000,0.0188359,0.10733082
1710000000,0.021421406,0.10957586
1711000000,0.023406185,0.11230897
1712000000,0.025337279,0.11459101
1713000000,0.027110621,0.11811721
1714000000,0.029393408,0.1211004
1715000000,0.03225971,0.12568563
1716000000,0.036307655,0.12917219
1717000000,0.039837085,0.13167302
1718000000,0.043817982,0.13466963
1719000000,0.048070677,0.13604881
1720000000,0.052014202,0.13725442
