"Freq [GHz]","re(S(1,1)) []","im(S(1,1)) []"
2.43,0.982472410191024,-0.127242045405881
2.431,0.982460430942817,-0.127300723599433
2.432,0.982448454130965,-0.127359406231784
2.433,0.982436479761321,-0.12741809330566
2.434,0.982424507839712,-0.127476784823737
2.435,0.982412538371934,-0.127535480788642
2.436,0.982400571363759,-0.127594181202949
2.437,0.982388606820933,-0.127652886069177
2.438,0.982376644749172,-0.127711595389806
2.439,0.982364685154165,-0.127770309167254
2.44,0.982352728041577,-0.127829027403893
2.441,0.982340773417044,-0.127887750102042
2.442,0.982328821286172,-0.127946477263977
2.443,0.982316871654545,-0.128005208891914
2.444,0.982304924527717,-0.128063944988022
2.445,0.982292979911212,-0.128122685554425
2.446,0.982281037810532,-0.128181430593188
2.447,0.982269098231148,-0.128240180106334
2.448,0.982257161178504,-0.12829893409583
2.449,0.982245226658018,-0.128357692563598
2.45,0.982233294675078,-0.128416455511505
2.451,0.982221365235047,-0.128475222941372
2.452,0.98220943834326,-0.128533994854968
2.453,0.982197514005021,-0.128592771254016
2.454,0.982185592225611,-0.128651552140185
2.455,0.982173673010282,-0.128710337515096
2.456,0.982161756364256,-0.128769127380321
2.457,0.982149842292729,-0.128827921737382
2.458,0.98213793080087,-0.128886720587754
2.459,0.982126021893818,-0.128945523932858
2.46,0.982114115576686,-0.129004331774069
2.461,0.982102211854558,-0.129063144112716
2.462,0.982090310732491,-0.129121960950071
2.463,0.982078412215513,-0.129180782287362
2.464,0.982066516308625,-0.12923960812577
2.465,0.9820546230168,-0.129298438466423
2.466,0.982042732344981,-0.129357273310402
2.467,0.982030844298086,-0.129416112658738
2.468,0.982018958881001,-0.129474956512418
2.469,0.982007076098589,-0.129533804872375
2.47,0.981995195955679,-0.129592657739494
2.471,0.981983318457077,-0.129651515114612
2.472,0.981971443607558,-0.129710376998525
2.473,0.981959571411867,-0.129769243391969
2.474,0.981947701874725,-0.129828114295638
2.475,0.981935835000823,-0.129886989710178
2.476,0.981923970794821,-0.129945869636187
2.477,0.981912109261354,-0.130004754074212
2.478,0.981900250405027,-0.130063643024753
2.479,0.981888394230418,-0.130122536488264
2.48,0.981876540742074,-0.130181434465153
2.481,0.981864689944515,-0.130240336955776
2.482,0.981852841842234,-0.130299243960442
2.483,0.981840996439691,-0.130358155479414
2.484,0.981829153741321,-0.130417071512908
2.485,0.98181731375153,-0.130475992061092
2.486,0.981805476474696,-0.130534917124082
2.487,0.981793641915166,-0.130593846701955
2.488,0.98178181007726,-0.130652780794734
2.489,0.981769980965267,-0.1307117194024
2.49,0.981758154583451,-0.130770662524883
2.491,0.981746330936045,-0.130829610162065
2.492,0.981734510027252,-0.130888562313788
2.493,0.98172269186125,-0.130947518979838
2.494,0.981710876442183,-0.13100648015996
2.495,0.981699063774171,-0.131065445853854
2.496,0.981687253861301,-0.131124416061167
2.497,0.981675446707634,-0.131183390781504
2.498,0.9816636423172,-0.131242370014421
2.499,0.981651840694003,-0.13130135375943
2.5,0.981640041842014,-0.131360342015995
2.501,0.981628245765178,-0.131419334783533
2.502,0.981616452467409,-0.13147833206142
2.503,0.981604661952593,-0.131537333848975
2.504,0.981592874224588,-0.131596340145483
2.505,0.981581089287219,-0.131655350950176
2.506,0.981569307144285,-0.131714366262242
2.507,0.981557527799558,-0.13177338608082
2.508,0.981545751256774,-0.13183241040501
2.509,0.981533977519647,-0.131891439233861
2.51,0.981522206591856,-0.131950472566375
2.511,0.981510438477054,-0.132009510401512
2.512,0.981498673178863,-0.132068552738189
2.513,0.98148691070088,-0.132127599575271
2.514,0.981475151046665,-0.13218665091158
2.515,0.981463394219756,-0.132245706745895
2.516,0.981451640223656,-0.132304767076947
2.517,0.981439889061844,-0.132363831903426
2.518,0.981428140737764,-0.132422901223969
2.519,0.981416395254834,-0.132481975037176
2.52,0.981404652616442,-0.132541053341598
2.521,0.981392912825947,-0.132600136135744
2.522,0.981381175886677,-0.132659223418073
2.523,0.98136944180193,-0.132718315187007
2.524,0.981357710574978,-0.132777411440914
2.525,0.98134598220906,-0.132836512178125
2.526,0.981334256707387,-0.132895617396924
2.527,0.98132253407314,-0.132954727095551
2.528,0.981310814309469,-0.133013841272199
2.529,0.981299097419497,-0.133072959925021
2.53,0.981287383406316,-0.133132083052121
2.531,0.981275672272988,-0.133191210651566
2.532,0.981263964022545,-0.133250342721368
2.533,0.981252258657992,-0.133309479259506
2.534,0.9812405561823,-0.133368620263909
2.535,0.981228856598414,-0.133427765732464
2.536,0.981217159909247,-0.133486915663016
2.537,0.981205466117683,-0.133546070053359
2.538,0.981193775226577,-0.133605228901253
2.539,0.981182087238752,-0.133664392204408
2.54,0.981170402157002,-0.133723559960494
2.541,0.981158719984095,-0.133782732167134
2.542,0.981147040722762,-0.133841908821911
2.543,0.98113536437571,-0.133901089922365
2.544,0.981123690945613,-0.133960275465989
2.545,0.981112020435118,-0.134019465450235
2.546,0.981100352846838,-0.134078659872513
2.547,0.981088688183359,-0.134137858730191
2.548,0.981077026447236,-0.134197062020589
2.549,0.981065367640996,-0.13425626974099
2.55,0.981053711767134,-0.134315481888631
2.551,0.981042058828112,-0.134374698460707
2.552,0.981030408826371,-0.13443391945437
2.553,0.981018761764311,-0.134493144866731
2.554,0.981007117644311,-0.134552374694855
2.555,0.980995476468714,-0.134611608935772
2.556,0.980983838239838,-0.13467084758646
2.557,0.980972202959965,-0.134730090643859
2.558,0.980960570631353,-0.134789338104874
2.559,0.980948941256224,-0.134848589966355
2.56,0.980937314836775,-0.13490784622512
2.561,0.98092569137517,-0.134967106877938
2.562,0.980914070873544,-0.135026371921543
2.563,0.980902453334001,-0.135085641352622
2.564,0.980890838758615,-0.135144915167822
2.565,0.980879227149431,-0.135204193363748
2.566,0.980867618508464,-0.135263475936965
2.567,0.980856012837694,-0.135322762883995
2.568,0.980844410139079,-0.135382054201319
2.569,0.980832810414539,-0.135441349885377
2.57,0.98082121366597,-0.135500649932567
2.571,0.980809619895233,-0.135559954339244
2.572,0.980798029104162,-0.135619263101726
2.573,0.980786441294557,-0.13567857621629
2.574,0.980774856468193,-0.135737893679166
2.575,0.980763274626812,-0.135797215486549
2.576,0.980751695772123,-0.135856541634592
2.577,0.980740119905808,-0.135915872119407
2.578,0.98072854702952,-0.135975206937063
2.579,0.98071697714488,-0.13603454608359
2.58,0.980705410253476,-0.136093889554979
2.581,0.980693846356871,-0.136153237347179
2.582,0.980682285456591,-0.1362125894561
2.583,0.980670727554139,-0.136271945877609
2.584,0.980659172650983,-0.136331306607536
2.585,0.980647620748562,-0.136390671641667
2.586,0.980636071848284,-0.136450040975752
2.587,0.980624525951528,-0.1365094146055
2.588,0.980612983059641,-0.136568792526576
2.589,0.980601443173941,-0.136628174734611
2.59,0.980589906295715,-0.136687561225193
2.591,0.980578372426219,-0.136746951993872
2.592,0.980566841566679,-0.136806347036157
2.593,0.980555313718291,-0.136865746347515
2.594,0.980543788882223,-0.13692514992338
2.595,0.980532267059606,-0.136984557759142
2.596,0.980520748251548,-0.137043969850151
2.597,0.980509232459122,-0.137103386191719
2.598,0.980497719683371,-0.137162806779122
2.599,0.980486209925309,-0.137222231607592
2.6,0.980474703185919,-0.137281660672325
2.601,0.980463199466155,-0.137341093968476
2.602,0.980451698766938,-0.137400531491162
2.603,0.980440201089157,-0.137459973235463
2.604,0.980428706433677,-0.13751941919642
2.605,0.980417214801328,-0.13757886936903
2.606,0.980405726192909,-0.137638323748258
2.607,0.980394240609193,-0.137697782329027
2.608,0.980382758050915,-0.137757245106225
2.609,0.980371278518787,-0.137816712074695
2.61,0.980359802013487,-0.137876183229249
2.611,0.980348328535662,-0.137935658564656
