"Freq [GHz]","re(S(1,1)) []","im(S(1,1)) []"
4.262,0.450787938172573,0.825411690856516
4.263,0.45179348256352,0.824849493805596
4.264,0.452798312730312,0.824286073649706
4.265,0.453802427367329,0.823721431232845
4.266,0.454805824956371,0.823155567516486
4.267,0.455808503980384,0.822588483468085
4.268,0.456810463294644,0.822020179835864
4.269,0.457811700815464,0.821450657928165
4.27,0.458812215659664,0.820879918333778
4.271,0.459812006710876,0.820307961801622
4.272,0.460811071173677,0.819734790055289
4.273,0.461809408947254,0.819160403242941
4.274,0.462807017998225,0.818584802657837
4.275,0.463803896598903,0.818007989400097
4.276,0.464800043845064,0.81742996409648
4.277,0.465795457971993,0.816850727883783
4.278,0.46679013753397,0.816270281712411
4.279,0.467784081444404,0.815688626322152
4.28,0.468777287722851,0.815105762983958
4.281,0.469769755239591,0.814521692471551
4.282,0.47076148249775,0.813936415771871
4.283,0.471752467857141,0.813349933962103
4.284,0.472742710230235,0.812762247790771
4.285,0.473732208278665,0.812173358156522
4.286,0.47472095990438,0.811583266426716
4.287,0.475708964172531,0.810991973270038
4.288,0.476696219702276,0.810399479610048
4.289,0.477682724840039,0.809805786547728
4.29,0.478668478244664,0.809210895008908
4.291,0.479653478399283,0.808614806014087
4.292,0.480637723890064,0.808017520525365
4.293,0.481621213457109,0.807419039421804
4.294,0.482603945122717,0.806819364009061
4.295,0.483585918484492,0.806218494643681
4.296,0.484567131151416,0.805616432895852
4.297,0.485547582225356,0.805013179425611
4.298,0.486527270146747,0.804408735295121
4.299,0.487506193309003,0.803803101616756
4.3,0.488484350526264,0.803196279223172
4.301,0.489461740194495,0.802588269226842
4.302,0.490438360746607,0.801979072707113
4.303,0.491414211812083,0.801368689992217
4.304,0.492389290523535,0.800757123005764
4.305,0.493363596610275,0.800144372004616
4.306,0.494337127826196,0.799530438526221
4.307,0.495309883257415,0.798915323248931
4.308,0.496281861392535,0.798299027236278
4.309,0.497253060608879,0.797681551630776
4.31,0.498223479948782,0.797062897133923
4.311,0.499193117686901,0.796443064971421
4.312,0.500161972344396,0.795822056200165
4.313,0.501130042547747,0.795199871792221
4.314,0.502097327205801,0.79457651256753
