"Freq [GHz]","dB(S(1,1)) []"
2.572,-3.27451670289166
2.573,-3.27156911812691
2.574,-3.26863533314598
2.575,-3.26571519160967
2.576,-3.26280853809504
2.577,-3.2599152180922
2.578,-3.25703507800107
2.579,-3.25416796512844
2.58,-3.25131372768489
2.581,-3.24847221478175
2.582,-3.24564327642823
2.583,-3.24282676352863
2.584,-3.24002252787948
2.585,-3.23723042216669
2.586,-3.23445029996313
2.587,-3.23168201572576
2.588,-3.22892542479331
2.589,-3.22618038338356
2.59,-3.22344674859106
2.591,-3.22072437838477
2.592,-3.21801313160574
2.593,-3.21531286796485
2.594,-3.21262344804072
2.595,-3.20994473327758
2.596,-3.20727658598327
2.597,-3.20461886932731
2.598,-3.20197144733893
2.599,-3.19933418490544
2.6,-3.19670694777033
2.601,-3.19408960253175
2.602,-3.1914820166408
2.603,-3.18888405840012
2.604,-3.18629559696243
2.605,-3.18371650232919
2.606,-3.18114664534929
2.607,-3.17858589771792
2.608,-3.17603413197534
2.609,-3.17349122150602
2.61,-3.1709570405375
2.611,-3.16843146413958
2.612,-3.16591436822362
2.613,-3.16340562954173
2.614,-3.16090512568611
2.615,-3.15841273508864
2.616,-3.15592833702033
2.617,-3.15345181159097
2.618,-3.15098303974885
2.619,-3.14852190328055
2.62,-3.14606828481084
2.621,-3.14362206780265
2.622,-3.14118313655714
2.623,-3.13875137621388
2.624,-3.13632667275105
2.625,-3.13390891298577
2.626,-3.13149798457463
2.627,-3.12909377601404
2.628,-3.126696176641
2.629,-3.12430507663366
2.63,-3.12192036701225
2.631,-3.11954193963986
2.632,-3.11716968722347
2.633,-3.11480350331505
2.634,-3.11244328231261
2.635,-3.11008891946164
2.636,-3.10774031085635
2.637,-3.10539735344114
2.638,-3.10305994501217
2.639,-3.10072798421904
2.64,-3.09840137056643
2.641,-3.09608000441607
2.642,-3.09376378698859
2.643,-3.09145262036561
2.644,-3.0891464074918
2.645,-3.08684505217722
2.646,-3.0845484590995
2.647,-3.08225653380643
2.648,-3.07996918271839
2.649,-3.07768631313098
2.65,-3.07540783321774
2.651,-3.07313365203304
2.652,-3.07086367951489
2.653,-3.06859782648804
2.654,-3.06633600466705
2.655,-3.06407812665956
2.656,-3.06182410596953
2.657,-3.05957385700075
2.658,-3.05732729506026
2.659,-3.05508433636193
2.66,-3.05284489803035
2.661,-3.05060889810443
2.662,-3.04837625554138
2.663,-3.04614689022081
2.664,-3.04392072294865
2.665,-3.04169767546146
2.666,-3.03947767043065
2.667,-3.03726063146697
2.668,-3.03504648312493
2.669,-3.03283515090731
2.67,-3.03062656126994
2.671,-3.02842064162643
2.672,-3.02621732035302
2.673,-3.02401652679357
2.674,-3.02181819126451
2.675,-3.01962224506009
2.676,-3.0174286204576
2.677,-3.01523725072259
2.678,-3.01304807011438
2.679,-3.01086101389154
2.68,-3.00867601831742
2.681,-3.00649302066589
2.682,-3.00431195922708
2.683,-3.00213277331323
2.684,-2.99995540326459
2.685,-2.99777979045542
2.686,-2.99560587730025
2.687,-2.99343360725979
2.688,-2.99126292484743
2.689,-2.98909377563536
2.69,-2.9869261062612
2.691,-2.98475986443432
2.692,-2.9825949989425
2.693,-2.98043145965855
2.694,-2.97826919754689
2.695,-2.97610816467056
2.696,-2.97394831419792
2.697,-2.97178960040957
2.698,-2.96963197870534
2.699,-2.96747540561138
2.7,-2.96531983878722
2.701,-2.96316523703294
2.702,-2.9610115602964
2.703,-2.95885876968057
2.704,-2.95670682745068
2.705,-2.95455569704195
2.706,-2.95240534306665
2.707,-2.95025573132181
2.708,-2.94810682879671
2.709,-2.94595860368043
2.71,-2.94381102536949
2.711,-2.94166406447548
2.712,-2.93951769283276
2.713,-2.93737188350617
2.714,-2.93522661079884
2.715,-2.93308185025991
2.716,-2.93093757869236
2.717,-2.92879377416087
2.718,-2.92665041599966
2.719,-2.92450748482035
2.72,-2.92236496251982
2.721,-2.92022283228815
2.722,-2.91808107861663
2.723,-2.91593968730532
2.724,-2.91379864547146
2.725,-2.91165794155694
2.726,-2.90951756533645
2.727,-2.90737750792533
2.728,-2.90523776178746
2.729,-2.90309832074312
2.73,-2.90095917997682
2.731,-2.89882033604517
2.732,-2.89668178688477
2.733,-2.89454353181977
2.734,-2.89240557156985
2.735,-2.89026790825779
2.736,-2.88813054541716
2.737,-2.88599348799998
2.738,-2.88385674238426
2.739,-2.88172031638158
2.74,-2.8795842192444
2.741,-2.87744846167367
2.742,-2.87531305582602
2.743,-2.87317801532105
2.744,-2.87104335524853
2.745,-2.86890909217554
2.746,-2.86677524415343
2.747,-2.86464183072486
2.748,-2.8625088729305
2.749,-2.86037639331591
2.75,-2.85824441593807
2.751,-2.85611296637203
2.752,-2.85398207171725
2.753,-2.85185176060391
2.754,-2.84972206319917
2.755,-2.84759301121304
2.756,-2.84546463790458
2.757,-2.84333697808745
2.758,-2.84121006813559
2.759,-2.83908394598881
2.76,-2.83695865115806
2.761,-2.83483422473064
2.762,-2.83271070937514
2.763,-2.83058814934639
2.764,-2.82846659049007
2.765,-2.82634608024719
2.766,-2.82422666765845
2.767,-2.82210840336827
2.768,-2.81999133962882
2.769,-2.81787553030359
2.77,-2.81576103087099
2.771,-2.81364789842762
2.772,-2.81153619169135
2.773,-2.80942597100412
2.774,-2.80731729833461
2.775,-2.80521023728055
2.776,-2.80310485307088
2.777,-2.80100121256773
2.778,-2.79889938426785
2.779,-2.79679943830419
2.78,-2.79470144644686
2.781,-2.79260548210402
2.782,-2.79051162032248
2.783,-2.78841993778786
2.784,-2.78633051282468
2.785,-2.78424342539601
2.786,-2.78215875710291
2.787,-2.78007659118343
2.788,-2.77799701251148
2.789,-2.77592010759519
2.79,-2.77384596457516
2.791,-2.77177467322224
2.792,-2.76970632493492
2.793,-2.76764101273659
2.794,-2.76557883127227
2.795,-2.76351987680509
2.796,-2.76146424721236
2.797,-2.75941204198134
2.798,-2.75736336220456
2.799,-2.75531831057487
2.8,-2.75327699138003
2.801,-2.75123951049701
2.802,-2.74920597538583
2.803,-2.74717649508298
2.804,-2.74515118019458
2.805,-2.74313014288904
2.806,-2.7411134968894
2.807,-2.73910135746504
2.808,-2.73709384142333
2.809,-2.73509106710058
2.81,-2.73309315435275
2.811,-2.73110022454555
2.812,-2.72911240054432
2.813,-2.72712980670337
2.814,-2.72515256885485
2.815,-2.72318081429728
2.816,-2.7212146717836
2.817,-2.71925427150875
2.818,-2.71729974509687
2.819,-2.71535122558791
2.82,-2.71340884742402
2.821,-2.7114727464353
2.822,-2.70954305982505
2.823,-2.70761992615487
2.824,-2.70570348532896
2.825,-2.7037938785781
2.826,-2.70189124844317
2.827,-2.69999573875824
2.828,-2.69810749463313
2.829,-2.69622666243555
2.83,-2.69435338977264
2.831,-2.69248782547241
2.832,-2.69063011956418
2.833,-2.68878042325902
2.834,-2.68693888892948
2.835,-2.6851056700889
2.836,-2.68328092137034
2.837,-2.68146479850488
2.838,-2.67965745829967
2.839,-2.6778590586152
2.84,-2.67606975834265
2.841,-2.67428971738009
2.842,-2.67251909660879
2.843,-2.67075805786883
2.844,-2.66900676393429
2.845,-2.66726537848794
2.846,-2.66553406609565
2.847,-2.66381299218021
2.848,-2.66210232299469
2.849,-2.66040222559558
2.85,-2.65871286781519
2.851,-2.65703441823395
2.852,-2.655367046152
2.853,-2.65371092156058
2.854,-2.6520662151129
2.855,-2.65043309809463
2.856,-2.64881174239399
2.857,-2.64720232047152
2.858,-2.64560500532925
2.859,-2.64401997047983
2.86,-2.64244738991497
2.861,-2.64088743807367
2.862,-2.63934028981011
2.863,-2.63780612036107
2.864,-2.63628510531322
2.865,-2.63477742056976
2.866,-2.63328324231709
2.867,-2.63180274699086
2.868,-2.630336111242
2.869,-2.62888351190214
2.87,-2.62744512594901
2.871,-2.62602113047142
2.872,-2.62461170263398
2.873,-2.62321701964164
2.874,-2.62183725870395
2.875,-2.62047259699892
2.876,-2.61912321163704
2.877,-2.61778927962463
2.878,-2.61647097782733
2.879,-2.61516848293325
2.88,-2.61388197141592
2.881,-2.61261161949719
2.882,-2.61135760310988
2.883,-2.61012009786029
2.884,-2.60889927899058
2.885,-2.60769532134121
2.886,-2.60650839931289
2.887,-2.60533868682889
2.888,-2.60418635729696
2.889,-2.60305158357128
2.89,-2.60193453791437
2.891,-2.60083539195903
2.892,-2.59975431667007
2.893,-2.59869148230631
2.894,-2.59764705838226
2.895,-2.59662121363009
2.896,-2.59561411596159
2.897,-2.59462593242997
2.898,-2.59365682919201
2.899,-2.59270697147012
2.9,-2.59177652351459
2.901,-2.59086564856573
2.902,-2.58997450881652
2.903,-2.58910326537504
2.904,-2.5882520782272
2.905,-2.58742110619966
2.906,-2.58661050692295
2.907,-2.58582043679464
2.908,-2.5850510509429
2.909,-2.58430250319018
2.91,-2.58357494601718
2.911,-2.58286853052707
2.912,-2.58218340641003
2.913,-2.58151972190789
2.914,-2.5808776237793
2.915,-2.58025725726519
2.916,-2.57965876605432
2.917,-2.57908229224953
2.918,-2.57852797633411
2.919,-2.57799595713852
2.92,-2.5774863718077
2.921,-2.57699935576866
2.922,-2.57653504269834
2.923,-2.57609356449229
2.924,-2.57567505123337
2.925,-2.57527963116116
2.926,-2.57490743064173
2.927,-2.57455857413796
2.928,-2.57423318418032
2.929,-2.57393138133815
2.93,-2.57365328419147
2.931,-2.57339900930331
2.932,-2.57316867119262
2.933,-2.57296238230758
2.934,-2.57278025299985
2.935,-2.57262239149884
2.936,-2.57248890388704
2.937,-2.5723798940758
2.938,-2.57229546378163
2.939,-2.57223571250305
2.94,-2.5722007374985
2.941,-2.57219063376425
2.942,-2.57220549401345
2.943,-2.57224540865566
2.944,-2.57231046577698
2.945,-2.57240075112095
2.946,-2.57251634806998
2.947,-2.57265733762774
2.948,-2.5728237984018
2.949,-2.57301580658755
2.95,-2.57323343595216
2.951,-2.57347675781986
2.952,-2.57374584105744
2.953,-2.57404075206078
2.954,-2.57436155474199
2.955,-2.57470831051722
2.956,-2.57508107829537
2.957,-2.57547991446728
2.958,-2.57590487289591
2.959,-2.57635600490706
2.96,-2.576833359281
2.961,-2.57733698224463
2.962,-2.57786691746465
2.963,-2.57842320604115
2.964,-2.57900588650226
2.965,-2.57961499479939
2.966,-2.58025056430313
2.967,-2.58091262580014
2.968,-2.58160120749047
2.969,-2.58231633498588
2.97,-2.58305803130879
2.971,-2.58382631689201
2.972,-2.58462120957909
2.973,-2.58544272462554
2.974,-2.58629087470072
2.975,-2.58716566989048
2.976,-2.58806711770048
2.977,-2.5889952230602
2.978,-2.58994998832774
2.979,-2.59093141329546
2.98,-2.5919394951958
2.981,-2.59297422870847
2.982,-2.59403560596794
2.983,-2.59512361657155
2.984,-2.59623824758864
2.985,-2.59737948356998
2.986,-2.59854730655808
2.987,-2.59974169609813
2.988,-2.60096262924964
2.989,-2.60221008059833
2.99,-2.6034840222694
2.991,-2.60478442394063
2.992,-2.60611125285655
2.993,-2.60746447384328
2.994,-2.60884404932348
2.995,-2.6102499393325
2.996,-2.61168210153462
2.997,-2.61314049124011
2.998,-2.61462506142276
2.999,-2.61613576273797
3,-2.61767254354144
3.001,-2.61781166852683
3.002,-2.61795807459499
3.003,-2.61811169024013
3.004,-2.61827244440087
3.005,-2.61844026647183
3.006,-2.61861508631516
3.007,-2.61879683427206
3.008,-2.61898544117412
3.009,-2.61918083835474
3.01,-2.61938295766034
3.011,-2.61959173146161
3.012,-2.61980709266463
3.013,-2.6200289747219
3.014,-2.6202573116434
3.015,-2.62049203800738
3.016,-2.62073308897132
3.017,-2.62098040028257
3.018,-2.62123390828908
3.019,-2.62149354995001
3.02,-2.62175926284616
3.021,-2.62203098519045
3.022,-2.62230865583825
3.023,-2.62259221429762
3.024,-2.62288160073946
3.025,-2.62317675600763
3.026,-2.62347762162887
3.027,-2.62378413982275
3.028,-2.62409625351144
3.029,-2.62441390632941
3.03,-2.62473704263307
3.031,-2.62506560751028
3.032,-2.62539954678976
3.033,-2.62573880705043
3.034,-2.62608333563064
3.035,-2.62643308063727
3.036,-2.6267879909548
3.037,-2.62714801625421
3.038,-2.62751310700182
3.039,-2.62788321446803
3.04,-2.6282582907359
3.041,-2.62863828870974
3.042,-2.62902316212344
3.043,-2.62941286554886
3.044,-2.62980735440399
3.045,-2.63020658496108
3.046,-2.63061051435461
3.047,-2.63101910058918
3.048,-2.63143230254732
3.049,-2.63185007999712
3.05,-2.63227239359984
3.051,-2.63269920491733
3.052,-2.63313047641939
3.053,-2.63356617149101
3.054,-2.63400625443949
3.055,-2.63445069050147
3.056,-2.63489944584983
3.057,-2.63535248760048
3.058,-2.63580978381906
3.059,-2.63627130352752
3.06,-2.63673701671056
3.061,-2.637206894322
3.062,-2.63768090829102
3.063,-2.6381590315283
3.064,-2.63864123793202
3.065,-2.63912750239378
3.066,-2.63961780080441
3.067,-2.64011211005961
3.068,-2.64061040806557
3.069,-2.64111267374441
3.07,-2.64161888703956
3.071,-2.64212902892094
3.072,-2.64264308139016
3.073,-2.6431610274855
3.074,-2.64368285128681
3.075,-2.64420853792035
3.076,-2.64473807356342
3.077,-2.64527144544901
3.078,-2.64580864187021
3.079,-2.64634965218461
3.08,-2.64689446681852
3.081,-2.64744307727115
3.082,-2.64799547611861
3.083,-2.64855165701787
3.084,-2.64911161471057
3.085,-2.64967534502675
3.086,-2.65024284488843
3.087,-2.65081411231314
3.088,-2.65138914641733
3.089,-2.65196794741965
3.09,-2.65255051664413
3.091,-2.6531368565233
3.092,-2.65372697060118
3.093,-2.65432086353614
3.094,-2.6549185411037
3.095,-2.65552001019923
3.096,-2.6561252788405
3.097,-2.65673435617022
3.098,-2.65734725245839
3.099,-2.65796397910461
3.1,-2.65858454864027
3.101,-2.65920897473067
3.102,-2.65983727217701
3.103,-2.6604694569183
3.104,-2.6611055460332
3.105,-2.66174555774175
3.106,-2.66238951140698
3.107,-2.66303742753649
3.108,-2.66368932778391
3.109,-2.66434523495024
3.11,-2.66500517298518
3.111,-2.66566916698829
3.112,-2.66633724321013
3.113,-2.66700942905329
3.114,-2.66768575307331
3.115,-2.66836624497959
3.116,-2.66905093563613
3.117,-2.66973985706229
3.118,-2.67043304243337
3.119,-2.67113052608119
3.12,-2.67183234349454
3.121,-2.67253853131961
3.122,-2.67324912736032
3.123,-2.67396417057851
3.124,-2.67468370109421
3.125,-2.6754077601857
3.126,-2.67613639028959
3.127,-2.67686963500075
3.128,-2.67760753907226
3.129,-2.67835014841523
3.13,-2.67909751009863
3.131,-2.67984967234895
3.132,-2.68060668454988
3.133,-2.68136859724194
3.134,-2.68213546212197
3.135,-2.68290733204266
3.136,-2.68368426101195
3.137,-2.68446630419242
3.138,-2.68525351790059
3.139,-2.68604595960621
3.14,-2.68684368793147
3.141,-2.68764676265018
3.142,-2.68845524468688
3.143,-2.68926919611591
3.144,-2.69008868016048
3.145,-2.69091376119162
3.146,-2.69174450472713
3.147,-2.69258097743051
3.148,-2.69342324710982
3.149,-2.6942713827165
3.15,-2.69512545434417
3.151,-2.69598553322739
3.152,-2.6968516917404
3.153,-2.69772400339579
3.154,-2.69860254284318
3.155,-2.69948738586786
3.156,-2.70037860938941
3.157,-2.70127629146023
3.158,-2.70218051126418
3.159,-2.70309134911506
3.16,-2.70400888645512
3.161,-2.7049332058536
3.162,-2.70586439100518
3.163,-2.70680252672843
3.164,-2.70774769896429
3.165,-2.70869999477447
3.166,-2.70965950233987
3.167,-2.71062631095901
3.168,-2.71160051104642
3.169,-2.71258219413103
3.17,-2.71357145285454
3.171,-2.71456838096983
3.172,-2.71557307333932
3.173,-2.71658562593334
3.174,-2.71760613582852
3.175,-2.71863470120616
3.176,-2.7196714213506
3.177,-2.72071639664762
3.178,-2.72176972858283
3.179,-2.72283151974004
3.18,-2.72390187379968
3.181,-2.72498089553725
3.182,-2.72606869082169
3.183,-2.72716536661384
3.184,-2.72827103096493
3.185,-2.72938579301501
3.186,-2.73050976299144
3.187,-2.73164305220743
3.188,-2.73278577306055
3.189,-2.73393803903126
3.19,-2.73509996468152
3.191,-2.73627166565339
3.192,-2.7374532586676
3.193,-2.7386448615223
3.194,-2.73984659309165
3.195,-2.74105857332457
3.196,-2.74228092324353
3.197,-2.74351376494324
3.198,-2.74475722158957
3.199,-2.74601141741831
3.2,-2.74727647773411
3.201,-2.74855252890939
3.202,-2.74983969838334
3.203,-2.7511381146609
3.204,-2.75244790731181
3.205,-2.75376920696977
3.206,-2.75510214533151
3.207,-2.75644685515604
3.208,-2.75780347026388
3.209,-2.75917212553633
3.21,-2.76055295691488
3.211,-2.76194610140053
3.212,-2.76335169705332
3.213,-2.76476988299178
3.214,-2.76620079939252
3.215,-2.7676445874899
3.216,-2.76910138957564
3.217,-2.77057134899862
3.218,-2.77205461016467
3.219,-2.77355131853646
3.22,-2.77506162063343
3.221,-2.77658566403178
3.222,-2.77812359736457
3.223,-2.77967557032185
3.224,-2.78124173365086
3.225,-2.78282223915635
3.226,-2.78441723970089
3.227,-2.78602688920533
3.228,-2.7876513426493
3.229,-2.78929075607178
3.23,-2.79094528657179
3.231,-2.79261509230906
3.232,-2.79430033250493
3.233,-2.7960011674432
3.234,-2.79771775847111
3.235,-2.79945026800044
3.236,-2.8011988595086
3.237,-2.80296369753991
3.238,-2.8047449477069
3.239,-2.80654277669174
3.24,-2.8083573522477
3.241,-2.81018884320078
3.242,-2.81203741945134
3.243,-2.81390325197592
3.244,-2.81578651282906
3.245,-2.81768737514531
3.246,-2.8196060131412
3.247,-2.8215426021175
3.248,-2.82349731846136
3.249,-2.82547033964874
3.25,-2.82746184424678
3.251,-2.82947201191641
3.252,-2.83150102341497
3.253,-2.83354906059895
3.254,-2.83561630642684
3.255,-2.83770294496212
3.256,-2.83980916137629
3.257,-2.84193514195204
3.258,-2.84408107408654
3.259,-2.8462471462948
3.26,-2.84843354821319
3.261,-2.85064047060302
3.262,-2.85286810535427
3.263,-2.85511664548939
3.264,-2.85738628516726
3.265,-2.8596772196872
3.266,-2.86198964549318
3.267,-2.86432376017809
3.268,-2.86667976248809
3.269,-2.86905785232718
3.27,-2.87145823076177
3.271,-2.87388110002547
3.272,-2.87632666352392
3.273,-2.87879512583981
3.274,-2.88128669273794
3.275,-2.88380157117047
3.276,-2.88633996928227
3.277,-2.88890209641637
3.278,-2.89148816311956
3.279,-2.89409838114812
3.28,-2.89673296347361
3.281,-2.8993921242889
3.282,-2.90207607901421
3.283,-2.90478504430337
3.284,-2.90751923805011
3.285,-2.91027887939456
3.286,-2.91306418872986
3.287,-2.91587538770886
3.288,-2.91871269925101
3.289,-2.92157634754931
3.29,-2.92446655807746
3.291,-2.92738355759709
3.292,-2.93032757416513
3.293,-2.93329883714136
3.294,-2.936297577196
3.295,-2.93932402631751
3.296,-2.94237841782056
3.297,-2.94546098635396
3.298,-2.94857196790893
3.299,-2.95171159982737
3.3,-2.95488012081034
3.301,-2.9580777709266
3.302,-2.96130479162137
3.303,-2.96456142572516
3.304,-2.9678479174628
3.305,-2.97116451246253
3.306,-2.97451145776527
3.307,-2.97788900183408
3.308,-2.98129739456363
3.309,-2.98473688728993
3.31,-2.98820773280015
3.311,-2.99171018534257
3.312,-2.99524450063663
3.313,-2.9988109358833
3.314,-3.00240974977532
3.315,-3.00604120250781
3.316,-3.00970555578887
3.317,-3.01340307285043
3.318,-3.01713401845916
3.319,-3.02089865892757
3.32,-3.02469726212521
3.321,-3.02853009749005
3.322,-3.03239743604
3.323,-3.03629955038451
3.324,-3.04023671473643
3.325,-3.04420920492385
3.326,-3.04821729840227
3.327,-3.05226127426672
3.328,-3.05634141326419
3.329,-3.06045799780609
3.33,-3.06461131198089
3.331,-3.06880164156693
3.332,-3.0730292740453
3.333,-3.07729449861294
3.334,-3.08159760619584
3.335,-3.08593888946238
3.336,-3.09031864283682
3.337,-3.09473716251296
3.338,-3.09919474646789
3.339,-3.10369169447591
3.34,-3.1082283081226
3.341,-3.11280489081901
3.342,-3.11742174781598
3.343,-3.12207918621868
3.344,-3.1267775150012
3.345,-3.13151704502129
3.346,-3.13629808903529
3.347,-3.1411209617132
3.348,-3.14598597965383
3.349,-3.15089346140011
3.35,-3.15584372745461
3.351,-3.16083710029511
3.352,-3.16587390439036
3.353,-3.17095446621593
3.354,-3.17607911427028
3.355,-3.18124817909089
3.356,-3.18646199327054
3.357,-3.1917208914738
3.358,-3.19702521045356
3.359,-3.20237528906775
3.36,-3.2077714682962
3.361,-3.21321409125761
3.362,-3.21870350322666
3.363,-3.22424005165128
3.364,-3.22982408617002
3.365,-3.2354559586296
3.366,-3.24113602310257
3.367,-3.24686463590502
3.368,-3.25264215561463
3.369,-3.25846894308864
3.37,-3.26434536148203
3.371,-3.27027177626589
3.372,-3.27624855524586
3.373,-3.28227606858066
3.374,-3.28835468880087
3.375,-3.29448479082769
3.376,-3.30066675199199
3.377,-3.30690095205334
3.378,-3.31318777321928
3.379,-3.31952760016461
3.38,-3.32592082005092
3.381,-3.33236782254615
3.382,-3.33886899984437
3.383,-3.34542474668553
3.384,-3.35203546037554
3.385,-3.3587015408063
3.386,-3.36542339047589
3.387,-3.37220141450898
3.388,-3.37903602067725
3.389,-3.38592761941995
3.39,-3.39287662386459
3.391,-3.39988344984781
3.392,-3.40694851593622
3.393,-3.41407224344753
3.394,-3.42125505647164
3.395,-3.42849738189198
3.396,-3.4357996494068
3.397,-3.44316229155083
3.398,-3.45058574371672
3.399,-3.45807044417688
3.4,-3.46561683410526
3.401,-3.47322535759932
3.402,-3.48089646170205
3.403,-3.48863059642422
3.404,-3.49642821476649
3.405,-3.50428977274195
3.406,-3.51221572939846
3.407,-3.52020654684136
3.408,-3.52826269025599
3.409,-3.53638462793068
3.41,-3.54457283127948
3.411,-3.55282777486517
3.412,-3.56114993642244
3.413,-3.56953979688099
3.414,-3.57799784038882
3.415,-3.58652455433566
3.416,-3.59512042937637
3.417,-3.60378595945462
3.418,-3.61252164182643
3.419,-3.62132797708402
3.42,-3.63020546917963
3.421,-3.63915462544946
3.422,-3.64817595663767
3.423,-3.65726997692058
3.424,-3.66643720393078
3.425,-3.67567815878151
3.426,-3.684993366091
3.427,-3.69438335400696
3.428,-3.70384865423109
3.429,-3.71338980204377
3.43,-3.7230073363288
3.431,-3.73270179959806
3.432,-3.74247373801664
3.433,-3.75232370142756
3.434,-3.76225224337697
3.435,-3.77225992113922
3.436,-3.78234729574209
3.437,-3.79251493199205
3.438,-3.80276339849961
3.439,-3.81309326770482
3.44,-3.82350511590269
3.441,-3.83399952326887
3.442,-3.84457707388527
3.443,-3.85523835576577
3.444,-3.86598396088208
3.445,-3.87681448518963
3.446,-3.88773052865349
3.447,-3.89873269527441
3.448,-3.90982159311497
3.449,-3.92099783432567
3.45,-3.93226203517127
3.451,-3.94361481605705
3.452,-3.95505680155522
3.453,-3.96658862043136
3.454,-3.97821090567104
3.455,-3.98992429450627
3.456,-4.00172942844231
3.457,-4.01362695328438
3.458,-4.02561751916445
3.459,-4.03770178056812
3.46,-4.04988039636167
3.461,-4.062154029819
3.462,-4.07452334864874
3.463,-4.0869890250215
3.464,-4.09955173559711
3.465,-4.11221216155184
3.466,-4.12497098860593
3.467,-4.13782890705102
3.468,-4.1507866117777
3.469,-4.16384480230315
3.47,-4.17700418279881
3.471,-4.19026546211828
3.472,-4.20362935382505
3.473,-4.21709657622055
3.474,-4.23066785237218
3.475,-4.24434391014136
3.476,-4.25812548221183
3.477,-4.27201330611785
3.478,-4.28600812427272
3.479,-4.30011068399711
3.48,-4.31432173754773
3.481,-4.32864204214594
3.482,-4.34307236000661
3.483,-4.35761345836683
3.484,-4.37226610951504
3.485,-4.38703109081999
3.486,-4.40190918476005
3.487,-4.41690117895233
3.488,-4.43200786618224
3.489,-4.447230044433
3.49,-4.46256851691519
3.491,-4.47802409209663
3.492,-4.49359758373221
3.493,-4.50928981089401
3.494,-4.52510159800133
3.495,-4.54103377485117
3.496,-4.5570871766485
3.497,-4.57326264403701
3.498,-4.58956102312975
3.499,-4.60598316554016
3.5,-4.62252992841296
3.501,-4.6392021744556
3.502,-4.65600077196949
3.503,-4.67292659488172
3.504,-4.68998052277668
3.505,-4.70716344092819
3.506,-4.72447624033151
3.507,-4.74191981773578
3.508,-4.75949507567646
3.509,-4.77720292250834
3.51,-4.79504427243823
3.511,-4.81302004555837
3.512,-4.83113116787981
3.513,-4.84937857136611
3.514,-4.86776319396731
3.515,-4.88628597965409
3.516,-4.90494787845213
3.517,-4.92374984647697
3.518,-4.94269284596902
3.519,-4.96177784532869
3.52,-4.98100581915209
3.521,-5.00037774826691
3.522,-5.01989461976857
3.523,-5.0395574270567
3.524,-5.0593671698721
3.525,-5.07932485433387
3.526,-5.09943149297682
3.527,-5.11968810478956
3.528,-5.14009571525265
3.529,-5.16065535637718
3.53,-5.18136806674391
3.531,-5.20223489154255
3.532,-5.22325688261166
3.533,-5.24443509847895
3.534,-5.26577060440183
3.535,-5.28726447240853
3.536,-5.30891778133972
3.537,-5.33073161689049
3.538,-5.35270707165285
3.539,-5.37484524515867
3.54,-5.39714724392308
3.541,-5.41961418148863
3.542,-5.44224717846954
3.543,-5.46504736259688
3.544,-5.48801586876395
3.545,-5.51115383907256
3.546,-5.53446242287949
3.547,-5.55794277684382
3.548,-5.58159606497468
3.549,-5.60542345867966
3.55,-5.62942613681383
3.551,-5.65360528572926
3.552,-5.67796209932528
3.553,-5.70249777909945
3.554,-5.72721353419888
3.555,-5.75211058147251
3.556,-5.77719014552389
3.557,-5.80245345876469
3.558,-5.82790176146879
3.559,-5.85353630182726
3.56,-5.87935833600387
3.561,-5.90536912819124
3.562,-5.93156995066793
3.563,-5.9579620838561
3.564,-5.98454681637993
3.565,-6.01132544512461
3.566,-6.03829927529637
3.567,-6.06546962048309
3.568,-6.09283780271544
3.569,-6.12040515252909
3.57,-6.14817300902758
3.571,-6.17614271994562
3.572,-6.20431564171367
3.573,-6.23269313952281
3.574,-6.26127658739038
3.575,-6.29006736822669
3.576,-6.31906687390199
3.577,-6.34827650531449
3.578,-6.37769767245886
3.579,-6.40733179449558
3.58,-6.4371802998208
3.581,-6.46724462613696
3.582,-6.49752622052412
3.583,-6.52802653951159
3.584,-6.5587470491505
3.585,-6.58968922508678
3.586,-6.62085455263466
3.587,-6.65224452685064
3.588,-6.68386065260808
3.589,-6.71570444467212
3.59,-6.74777742777476
3.591,-6.78008113669084
3.592,-6.81261711631366
3.593,-6.84538692173133
3.594,-6.87839211830305
3.595,-6.91163428173555
3.596,-6.94511499815949
3.597,-6.97883586420607
3.598,-7.01279848708336
3.599,-7.04700448465232
3.6,-7.08145548550274
3.601,-7.11615312902867
3.602,-7.15109906550357
3.603,-7.18629495615439
3.604,-7.22174247323549
3.605,-7.25744330010132
3.606,-7.29339913127817
3.607,-7.329611672535
3.608,-7.36608264095255
3.609,-7.4028137649916
3.61,-7.43980678455894
3.611,-7.47706345107202
3.612,-7.51458552752115
3.613,-7.55237478852989
3.614,-7.59043302041277
3.615,-7.62876202123013
3.616,-7.6673636008402
3.617,-7.70623958094808
3.618,-7.74539179515093
3.619,-7.78482208897931
3.62,-7.82453231993477
3.621,-7.86452435752254
3.622,-7.90480008327945
3.623,-7.94536139079687
3.624,-7.98621018573761
3.625,-8.02734838584723
3.626,-8.06877792095823
3.627,-8.11050073298789
3.628,-8.15251877592798
3.629,-8.1948340158269
3.63,-8.23744843076294
3.631,-8.28036401080828
3.632,-8.32358275798341
3.633,-8.3671066862006
3.634,-8.41093782119639
3.635,-8.45507820045221
3.636,-8.49952987310185
3.637,-8.54429489982549
3.638,-8.58937535272921
3.639,-8.63477331520902
3.64,-8.68049088179861
3.641,-8.72653015799916
3.642,-8.77289326009113
3.643,-8.81958231492587
3.644,-8.86659945969654
3.645,-8.91394684168638
3.646,-8.96162661799389
3.647,-9.0096409552324
