!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, February 24, 2016 10:32:04
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB)
3810000000,-12.447779
3811000000,-12.439514
3812000000,-12.457722
3813000000,-12.46229
3814000000,-12.473943
3815000000,-12.47933
3816000000,-12.475185
3817000000,-12.464015
3818000000,-12.511042
3819000000,-12.507674
3820000000,-12.492822
3821000000,-12.491726
3822000000,-12.504264
3823000000,-12.546834
3824000000,-12.514847
3825000000,-12.53482
3826000000,-12.592072
3827000000,-12.582622
3828000000,-12.570724
3829000000,-12.615154
3830000000,-12.621346
3831000000,-12.65349
3832000000,-12.62401
3833000000,-12.667312
3834000000,-12.652979
3835000000,-12.665915
3836000000,-12.657962
3837000000,-12.660278
3838000000,-12.608507
3839000000,-12.643627
3840000000,-12.584987
3841000000,-12.648649
3842000000,-12.625508
3843000000,-12.614793
3844000000,-12.608914
3845000000,-12.555487
3846000000,-12.565669
3847000000,-12.586256
3848000000,-12.558727
3849000000,-12.560078
3850000000,-12.576481
3851000000,-12.575731
3852000000,-12.509454
3853000000,-12.563277
3854000000,-12.527068
3855000000,-12.515697
3856000000,-12.476895
3857000000,-12.474863
3858000000,-12.438682
3859000000,-12.498286
3860000000,-12.476085
3861000000,-12.484324
3862000000,-12.495294
3863000000,-12.500408
3864000000,-12.553404
3865000000,-12.520808
3866000000,-12.551035
3867000000,-12.595955
3868000000,-12.584745
3869000000,-12.563084
3870000000,-12.6214
3871000000,-12.559842
3872000000,-12.59487
3873000000,-12.591768
3874000000,-12.576506
3875000000,-12.577451
3876000000,-12.601691
3877000000,-12.560309
3878000000,-12.555336
3879000000,-12.599015
3880000000,-12.541265
3881000000,-12.529047
3882000000,-12.497957
3883000000,-12.48237
3884000000,-12.459707
3885000000,-12.453869
3886000000,-12.474032
3887000000,-12.433934
3888000000,-12.471929
3889000000,-12.447458
3890000000,-12.413329
3891000000,-12.421952
3892000000,-12.447335
3893000000,-12.409893
3894000000,-12.355135
3895000000,-12.371404
3896000000,-12.362284
3897000000,-12.33643
3898000000,-12.317694
3899000000,-12.303154
3900000000,-12.312607
3901000000,-12.270558
3902000000,-12.244171
3903000000,-12.223643
3904000000,-12.234617
3905000000,-12.218501
3906000000,-12.18813
3907000000,-12.245876
3908000000,-12.194647
3909000000,-12.164904
3910000000,-12.162932
3911000000,-12.127361
3912000000,-12.156697
3913000000,-12.109085
3914000000,-12.1135
3915000000,-12.099406
3916000000,-12.056767
3917000000,-12.039992
3918000000,-12.027349
3919000000,-11.997663
3920000000,-12.001811
3921000000,-12.027141
3922000000,-12.006562
3923000000,-11.95896
3924000000,-11.953878
3925000000,-11.896894
3926000000,-11.934785
3927000000,-11.92897
3928000000,-11.922792
3929000000,-11.937101
3930000000,-11.935088
3931000000,-11.926777
3932000000,-11.960343
3933000000,-11.917758
3934000000,-11.931576
3935000000,-11.957871
3936000000,-11.95145
3937000000,-11.974382
3938000000,-11.97827
3939000000,-11.969135
3940000000,-11.960057
3941000000,-11.987706
3942000000,-11.98087
3943000000,-11.9421
3944000000,-11.949262
3945000000,-11.992063
3946000000,-11.93224
3947000000,-11.963367
3948000000,-11.896904
3949000000,-11.862072
3950000000,-11.862622
3951000000,-11.871759
3952000000,-11.834773
3953000000,-11.846228
3954000000,-11.859989
3955000000,-11.836859
3956000000,-11.847694
3957000000,-11.870108
3958000000,-11.858816
3959000000,-11.873599
3960000000,-11.866578
3961000000,-11.87769
3962000000,-11.892609
3963000000,-11.862164
3964000000,-11.827233
3965000000,-11.81677
3966000000,-11.788324
3967000000,-11.719396
3968000000,-11.713378
3969000000,-11.648871
3970000000,-11.623917
3971000000,-11.637639
3972000000,-11.590405
3973000000,-11.571599
3974000000,-11.572031
3975000000,-11.567335
3976000000,-11.590786
3977000000,-11.618791
3978000000,-11.566196
3979000000,-11.590791
3980000000,-11.66153
3981000000,-11.639541
3982000000,-11.640847
3983000000,-11.672059
3984000000,-11.678977
3985000000,-11.657066
3986000000,-11.702353
3987000000,-11.712905
3988000000,-11.68379
3989000000,-11.719851
3990000000,-11.705062
3991000000,-11.746678
3992000000,-11.715987
3993000000,-11.73383
3994000000,-11.727352
3995000000,-11.732435
3996000000,-11.744646
3997000000,-11.758278
3998000000,-11.748001
3999000000,-11.773753
4000000000,-11.777106
4001000000,-11.778806
4002000000,-11.764147
4003000000,-11.74784
4004000000,-11.716914
4005000000,-11.712964
4006000000,-11.68191
4007000000,-11.675292
4008000000,-11.651498
4009000000,-11.62454
4010000000,-11.632045
4011000000,-11.570728
4012000000,-11.533936
4013000000,-11.566526
4014000000,-11.531249
4015000000,-11.557767
4016000000,-11.551455
4017000000,-11.554755
4018000000,-11.5098
4019000000,-11.510489
4020000000,-11.505774
4021000000,-11.516716
4022000000,-11.470547
4023000000,-11.477702
4024000000,-11.468326
4025000000,-11.418303
4026000000,-11.405261
4027000000,-11.394885
4028000000,-11.396052
4029000000,-11.382253
4030000000,-11.349834
4031000000,-11.391506
4032000000,-11.38317
4033000000,-11.372063
4034000000,-11.366394
4035000000,-11.367043
4036000000,-11.345789
4037000000,-11.375525
4038000000,-11.330377
4039000000,-11.303454
4040000000,-11.294635
4041000000,-11.259171
4042000000,-11.21391
4043000000,-11.227043
4044000000,-11.20793
4045000000,-11.133864
4046000000,-11.091127
4047000000,-11.067702
4048000000,-11.007612
4049000000,-11.001611
4050000000,-10.971974
4051000000,-10.909731
4052000000,-10.855534
4053000000,-10.835952
4054000000,-10.793871
4055000000,-10.75433
4056000000,-10.738717
4057000000,-10.74078
4058000000,-10.673543
4059000000,-10.679695
4060000000,-10.619052
4061000000,-10.587242
4062000000,-10.541951
4063000000,-10.53232
4064000000,-10.516736
4065000000,-10.476713
4066000000,-10.466928
4067000000,-10.433118
4068000000,-10.428949
4069000000,-10.401124
4070000000,-10.39166
4071000000,-10.378401
4072000000,-10.408592
4073000000,-10.366222
4074000000,-10.400279
4075000000,-10.347705
4076000000,-10.404092
4077000000,-10.3554
4078000000,-10.356435
4079000000,-10.351531
4080000000,-10.372137
4081000000,-10.361469
4082000000,-10.360824
4083000000,-10.34831
4084000000,-10.384007
4085000000,-10.356586
4086000000,-10.356573
4087000000,-10.337667
4088000000,-10.341172
4089000000,-10.307959
4090000000,-10.308822
4091000000,-10.283237
4092000000,-10.291357
4093000000,-10.260029
4094000000,-10.256474
4095000000,-10.226521
4096000000,-10.247442
4097000000,-10.249481
4098000000,-10.277333
4099000000,-10.221566
4100000000,-10.230281
4101000000,-10.226671
4102000000,-10.231419
4103000000,-10.233319
4104000000,-10.215412
4105000000,-10.173694
4106000000,-10.174628
4107000000,-10.136842
4108000000,-10.10018
4109000000,-10.116077
4110000000,-10.114476
4111000000,-10.077776
4112000000,-10.095847
4113000000,-10.042481
4114000000,-10.028558
4115000000,-10.046735
4116000000,-10.016206
4117000000,-9.9979019
4118000000,-10.001863
4119000000,-9.944768
4120000000,-9.9492064
4121000000,-9.8784313
4122000000,-9.9070063
4123000000,-9.8990726
4124000000,-9.868681
4125000000,-9.8924084
4126000000,-9.8532352
4127000000,-9.8600655
4128000000,-9.8201609
4129000000,-9.8069
4130000000,-9.77598
4131000000,-9.7354069
4132000000,-9.7179165
4133000000,-9.6927128
4134000000,-9.6634846
4135000000,-9.63764
4136000000,-9.6382704
4137000000,-9.6063709
4138000000,-9.5287151
4139000000,-9.5228643
4140000000,-9.4828205
4141000000,-9.4448643
4142000000,-9.430172
4143000000,-9.3949261
4144000000,-9.3539047
4145000000,-9.3489008
4146000000,-9.2987185
4147000000,-9.3036547
4148000000,-9.2618494
4149000000,-9.2267723
4150000000,-9.1863537
4151000000,-9.1440001
4152000000,-9.1195993
4153000000,-9.0909414
4154000000,-9.029088
4155000000,-9.0077839
4156000000,-8.9740181
4157000000,-8.9429665
4158000000,-8.9162769
4159000000,-8.9211988
4160000000,-8.8817844
4161000000,-8.8228331
4162000000,-8.776865
4163000000,-8.7700748
4164000000,-8.7507496
4165000000,-8.7115564
4166000000,-8.6948776
4167000000,-8.6517925
4168000000,-8.6028337
4169000000,-8.5670385
4170000000,-8.5127163
4171000000,-8.4913378
4172000000,-8.4609404
4173000000,-8.4406729
4174000000,-8.4149208
4175000000,-8.3846436
4176000000,-8.3538647
4177000000,-8.3396721
4178000000,-8.2861614
4179000000,-8.3000822
4180000000,-8.2671299
4181000000,-8.2634449
4182000000,-8.2212381
4183000000,-8.2138996
4184000000,-8.1767912
4185000000,-8.1626091
4186000000,-8.1615896
4187000000,-8.121871
4188000000,-8.1117964
4189000000,-8.0949039
4190000000,-8.0673409
4191000000,-8.0454445
4192000000,-7.9910417
4193000000,-7.9538012
4194000000,-7.9309125
4195000000,-7.8810253
4196000000,-7.8610382
4197000000,-7.8277569
4198000000,-7.8229938
4199000000,-7.819181
4200000000,-7.7731228
4201000000,-7.7570677
4202000000,-7.751267
4203000000,-7.7440782
4204000000,-7.7318449
4205000000,-7.720418
4206000000,-7.7062039
4207000000,-7.6803303
4208000000,-7.6959791
4209000000,-7.649323
4210000000,-7.6424422
4211000000,-7.6101127
4212000000,-7.6018209
4213000000,-7.6172848
4214000000,-7.6199245
4215000000,-7.6082692
4216000000,-7.5827622
4217000000,-7.5690479
4218000000,-7.5616183
4219000000,-7.5518017
4220000000,-7.5300908
4221000000,-7.5129213
4222000000,-7.5043592
4223000000,-7.4883375
4224000000,-7.4894519
4225000000,-7.4467683
4226000000,-7.4572563
4227000000,-7.458631
4228000000,-7.4447742
4229000000,-7.4414558
4230000000,-7.4247179
4231000000,-7.4289823
4232000000,-7.4325609
4233000000,-7.4172559
4234000000,-7.4223347
4235000000,-7.41434
4236000000,-7.4028926
4237000000,-7.4042788
4238000000,-7.3980665
4239000000,-7.4095106
4240000000,-7.3863578
4241000000,-7.3687921
4242000000,-7.3576274
4243000000,-7.3617272
4244000000,-7.3223462
4245000000,-7.3296518
4246000000,-7.3105378
4247000000,-7.3018131
4248000000,-7.2994266
4249000000,-7.2822289
4250000000,-7.2842231
4251000000,-7.2908545
4252000000,-7.2982197
4253000000,-7.2855062
4254000000,-7.3097892
4255000000,-7.302484
4256000000,-7.2863512
4257000000,-7.2909493
4258000000,-7.3174939
4259000000,-7.2850609
4260000000,-7.2894568
4261000000,-7.332417
4262000000,-7.3001533
4263000000,-7.3237429
4264000000,-7.2892494
4265000000,-7.3316679
4266000000,-7.3227849
4267000000,-7.3411708
4268000000,-7.3215709
4269000000,-7.3488088
4270000000,-7.336122
4271000000,-7.32792
4272000000,-7.3334322
4273000000,-7.3252792
4274000000,-7.3184228
4275000000,-7.3068557
4276000000,-7.3173113
4277000000,-7.32516
4278000000,-7.3230696
4279000000,-7.2808824
4280000000,-7.2810669
4281000000,-7.2532148
4282000000,-7.2558398
4283000000,-7.2218337
4284000000,-7.238214
4285000000,-7.1975684
4286000000,-7.1931376
4287000000,-7.2247095
4288000000,-7.1904941
4289000000,-7.1632714
4290000000,-7.1492481
4291000000,-7.1470284
4292000000,-7.1098542
4293000000,-7.1115165
4294000000,-7.0763268
4295000000,-7.0930057
4296000000,-7.092452
4297000000,-7.0696831
4298000000,-7.0568981
4299000000,-7.0408382
4300000000,-7.0359249
4301000000,-7.0517197
4302000000,-7.0142536
4303000000,-7.0108199
4304000000,-7.0353775
4305000000,-6.9971967
4306000000,-7.0039663
4307000000,-6.9867363
4308000000,-7.0044484
4309000000,-6.9645429
4310000000,-6.9551325
4311000000,-6.9465213
4312000000,-6.9137158
4313000000,-6.912231
4314000000,-6.8763762
4315000000,-6.8945756
4316000000,-6.8856354
4317000000,-6.8662176
4318000000,-6.8506718
4319000000,-6.8836803
4320000000,-6.8494139
4321000000,-6.8606267
4322000000,-6.859571
4323000000,-6.8301044
4324000000,-6.8432808
4325000000,-6.815598
4326000000,-6.8373752
4327000000,-6.8270278
4328000000,-6.8392034
4329000000,-6.7801294
4330000000,-6.8306756
4331000000,-6.7642837
4332000000,-6.7797809
4333000000,-6.7575884
4334000000,-6.7329206
4335000000,-6.7049375
4336000000,-6.6802778
4337000000,-6.6760292
4338000000,-6.6081443
4339000000,-6.600605
4340000000,-6.6066284
4341000000,-6.5795565
4342000000,-6.5765753
4343000000,-6.531755
4344000000,-6.5247259
4345000000,-6.5143657
4346000000,-6.4956856
4347000000,-6.4672389
4348000000,-6.4501185
4349000000,-6.4145217
4350000000,-6.4159317
4351000000,-6.3864865
4352000000,-6.3455453
4353000000,-6.3311372
4354000000,-6.3119144
4355000000,-6.2952795
4356000000,-6.2573276
4357000000,-6.2593756
4358000000,-6.2538452
4359000000,-6.2153111
4360000000,-6.2064414
4361000000,-6.1737971
4362000000,-6.1458983
4363000000,-6.1686335
4364000000,-6.1488595
4365000000,-6.126286
4366000000,-6.1081753
4367000000,-6.1554761
4368000000,-6.1390285
4369000000,-6.1168256
4370000000,-6.1209807
4371000000,-6.1259561
4372000000,-6.1179695
4373000000,-6.120605
4374000000,-6.1151729
4375000000,-6.1241341
4376000000,-6.1580591
4377000000,-6.1190314
4378000000,-6.1418738
4379000000,-6.1520429
4380000000,-6.1626606
4381000000,-6.1480689
4382000000,-6.1363826
4383000000,-6.1140618
4384000000,-6.1170216
4385000000,-6.11485
4386000000,-6.1333718
4387000000,-6.1038823
4388000000,-6.121017
4389000000,-6.1393766
4390000000,-6.1222639
4391000000,-6.1436086
4392000000,-6.1054807
4393000000,-6.1007137
4394000000,-6.0848413
4395000000,-6.0910869
4396000000,-6.1088767
4397000000,-6.0851965
4398000000,-6.0835896
4399000000,-6.0965672
4400000000,-6.079968
4401000000,-6.0849714
4402000000,-6.0763903
4403000000,-6.0769362
4404000000,-6.0878248
4405000000,-6.0798502
4406000000,-6.0641651
4407000000,-6.0965991
4408000000,-6.0872011
4409000000,-6.0965424
4410000000,-6.1091475
4411000000,-6.0697813
4412000000,-6.112535
4413000000,-6.0913391
4414000000,-6.1125035
4415000000,-6.1063757
4416000000,-6.1097946
4417000000,-6.1127801
4418000000,-6.1042204
4419000000,-6.1322637
4420000000,-6.1146288
4421000000,-6.1190729
4422000000,-6.1160288
4423000000,-6.1337981
4424000000,-6.119298
4425000000,-6.1209507
4426000000,-6.1227498
4427000000,-6.1106811
4428000000,-6.1340547
4429000000,-6.1330137
4430000000,-6.1587334
4431000000,-6.1532016
4432000000,-6.1636438
4433000000,-6.1452303
4434000000,-6.1621504
4435000000,-6.1829333
4436000000,-6.1600685
4437000000,-6.147769
4438000000,-6.1584897
4439000000,-6.1684184
4440000000,-6.1555262
4441000000,-6.1505213
4442000000,-6.1530046
4443000000,-6.1705823
4444000000,-6.1824999
4445000000,-6.2033753
4446000000,-6.1854224
4447000000,-6.2066312
4448000000,-6.2070322
4449000000,-6.2173915
4450000000,-6.2358551
4451000000,-6.2160048
4452000000,-6.2594848
4453000000,-6.2605762
4454000000,-6.2405138
4455000000,-6.2574577
4456000000,-6.2249527
4457000000,-6.2511892
4458000000,-6.2407298
4459000000,-6.2642908
4460000000,-6.2425232
4461000000,-6.2526345
4462000000,-6.2272153
4463000000,-6.2018051
4464000000,-6.2345858
4465000000,-6.2492476
4466000000,-6.2154956
4467000000,-6.1996818
4468000000,-6.217093
4469000000,-6.2003837
4470000000,-6.2049985
4471000000,-6.2019525
4472000000,-6.2095671
4473000000,-6.2108464
4474000000,-6.1756058
4475000000,-6.1883078
4476000000,-6.2086496
4477000000,-6.1939073
4478000000,-6.1844611
4479000000,-6.1750426
4480000000,-6.1994152
4481000000,-6.2092366
4482000000,-6.1871991
4483000000,-6.2069569
4484000000,-6.2034526
4485000000,-6.204289
4486000000,-6.2063551
4487000000,-6.2214842
4488000000,-6.1985178
4489000000,-6.2167277
4490000000,-6.2105761
4491000000,-6.1824846
4492000000,-6.1815791
4493000000,-6.1621804
4494000000,-6.1958675
4495000000,-6.1884179
4496000000,-6.2335138
4497000000,-6.234899
4498000000,-6.212153
4499000000,-6.2330651
4500000000,-6.2253485
END

