Freq(GHz),S11 Log Mag(dB)
3.539,-9.27822740205849
3.54,-9.292902983578502
3.541,-9.299126464192339
3.542,-9.300273514917414
3.543,-9.305969569211644
3.544,-9.321453120351709
3.545,-9.32871792477588
3.546,-9.350703756583844
3.547,-9.323204326634816
3.548,-9.31485858853568
3.549,-9.343233913250087
3.55,-9.335038725164015
3.551,-9.31030587221684
3.552,-9.316959837202006
3.553,-9.302628236864537
3.554,-9.318075980683972
3.555,-9.302518711464321
3.556,-9.298831542676835
3.557,-9.30999865423097
3.558,-9.258606711614709
3.559,-9.269029388637373
3.56,-9.255118319944692
3.561,-9.258518911274644
3.562,-9.254264943992714
3.563,-9.235205821433278
3.564,-9.272354709964258
3.565,-9.260165741665467
3.566,-9.263086943686186
3.567,-9.26000417435035
3.568,-9.268383433103097
3.569,-9.259669131571142
3.57,-9.278080934828282
3.571,-9.266871879825192
3.572,-9.25621074051655
3.573,-9.250708717031456
3.574,-9.280431009971482
3.575,-9.284220556965511
3.576,-9.285494490968107
3.577,-9.305521276104972
3.578,-9.285396860069685
3.579,-9.288582749129242
3.58,-9.281888546893299
3.581,-9.319648750181257
3.582,-9.305545936478154
3.583,-9.316169755915356
3.584,-9.339304754147356
3.585,-9.341879022310406
3.586,-9.340415162292302
3.587,-9.33234118940416
3.588,-9.355514410924092
3.589,-9.340943398141015
3.59,-9.340043889201244
3.591,-9.330133128548695
3.592,-9.321354660446593
3.593,-9.301222145118336
3.594,-9.301198604704828
3.595,-9.344960903219736
3.596,-9.304725644789409
3.597,-9.312862676320538
3.598,-9.329209445415595
3.599,-9.310523132609713
3.6,-9.3012796280711
3.601,-9.33218898671836
3.602,-9.385025714394438
3.603,-9.359944158367274
3.604,-9.384916845469697
3.605,-9.417373598681383
3.606,-9.449896625799727
3.607,-9.433037776114187
3.608,-9.453376507389429
3.609,-9.435137994238087
3.61,-9.44190813326651
3.611,-9.483702618056673
3.612,-9.469972458305778
3.613,-9.484289344651435
3.614,-9.488455851520412
3.615,-9.492991612453448
3.616,-9.507417235154438
3.617,-9.514627975955674
3.618,-9.518916532746516
3.619,-9.542219533203419
3.62,-9.522496840831607
3.621,-9.624765818375787
3.622,-9.590834781877236
3.623,-9.662352813174888
3.624,-9.646721894748735
3.625,-9.667823620358279
3.626,-9.670140613772487
3.627,-9.663021260403834
3.628,-9.683628093536335
3.629,-9.699771717459551
3.63,-9.678253459313872
3.631,-9.689421907513188
3.632,-9.704875232804635
3.633,-9.70576897151246
3.634,-9.714271858155813
3.635,-9.74504225172134
3.636,-9.784232070521739
3.637,-9.735920644559382
3.638,-9.752135771340889
3.639,-9.755333304975228
3.64,-9.756271370758261
3.641,-9.783660625059534
3.642,-9.779018373602197
3.643,-9.820995516697652
3.644,-9.810920378473678
3.645,-9.781474639077452
3.646,-9.762772773508987
3.647,-9.797573039542515
3.648,-9.815074245199622
3.649,-9.809759591377434
3.65,-9.809908519526587
3.651,-9.836145270101968
3.652,-9.865874784614387
3.653,-9.859106362321695
3.654,-9.898472736478034
3.655,-9.873283295466113
3.656,-9.93275004297282
3.657,-9.920560314681374
3.658,-9.981452354767942
3.659,-9.99561840868584
3.66,-10.020985170548368
3.661,-10.018422280265932
3.662,-10.065374571067917
3.663,-10.099824765744426
3.664,-10.1132596750601
3.665,-10.162999948918603
3.666,-10.168422229148268
3.667,-10.175275533602123
3.668,-10.219593573380921
3.669,-10.229484080190813
3.67,-10.232398897914203
3.671,-10.250164124526744
3.672,-10.284470239490444
3.673,-10.261332916229637
3.674,-10.251822279410215
3.675,-10.268799071721004
3.676,-10.275622481325037
3.677,-10.30658959694607
3.678,-10.291527004348724
3.679,-10.291982186385692
3.68,-10.297672666061942
3.681,-10.302294315474136
3.682,-10.289701251323219
3.683,-10.296640626416657
3.684,-10.310611202129024
3.685,-10.294376566431954
3.686,-10.309967262823726
3.687,-10.305251440662598
3.688,-10.318224311760284
3.689,-10.315062813667721
3.69,-10.327154090301917
3.691,-10.340349743118866
3.692,-10.32415812079337
3.693,-10.29080975589785
3.694,-10.299629788572469
3.695,-10.27864788586684
3.696,-10.302401340149874
3.697,-10.288188093260903
3.698,-10.268121439884794
3.699,-10.23734717238587
3.7,-10.24985684800447
3.701,-10.249897545703055
3.702,-10.214353403375187
3.703,-10.209387466762628
3.704,-10.218015707475892
3.705,-10.153916637214396
3.706,-10.155475228413858
3.707,-10.116660678452345
3.708,-10.08816478151114
3.709,-10.103841154930693
3.71,-10.056620987331495
3.711,-10.042342442486781
3.712,-10.005519013442212
3.713,-9.989238239280242
3.714,-9.996066186343818
3.715,-9.948030735618868
3.716,-9.906592037006485
3.717,-9.90147695815942
3.718,-9.86732333587262
3.719,-9.854292706412824
3.72,-9.831016241534735
3.721,-9.817036441792768
3.722,-9.718863447592428
3.723,-9.707632762702563
3.724,-9.65495372531599
3.725,-9.603172483768049
3.726,-9.57345736929475
3.727,-9.520517914306343
3.728,-9.451205008283468
3.729,-9.47559772479684
3.73,-9.41978586433636
3.731,-9.341535254682046
3.732,-9.336934088647661
3.733,-9.275455727624232
3.734,-9.231602567248578
3.735,-9.209621970149584
3.736,-9.193902246175652
3.737,-9.13312931215314
3.738,-9.103630321397864
3.739,-9.060512941074784
3.74,-8.996684096486952
3.741,-8.989505851507936
3.742,-8.967375311309683
3.743,-8.940427266646148
3.744,-8.89897154873909
3.745,-8.846085376420605
3.746,-8.822217683001828
3.747,-8.824563698953295
3.748,-8.779304011823125
3.749,-8.765001666483869
3.75,-8.724722335791878
3.751,-8.687377292262187
3.752,-8.659371962139916
3.753,-8.625340966925448
3.754,-8.59306632494188
3.755,-8.572799657982861
3.756,-8.582237004156752
3.757,-8.540968219327707
3.758,-8.493551425492939
3.759,-8.478574155353048
3.76,-8.47743216304307
3.761,-8.429486152096821
3.762,-8.410527231827974
3.763,-8.399828705966087
3.764,-8.338728113341219
3.765,-8.330105122180345
3.766,-8.313158566783493
3.767,-8.282389173287129
3.768,-8.272043938979628
3.769,-8.264020070265993
3.77,-8.250673493854318
3.771,-8.235621037105728
3.772,-8.202576768456977
3.773,-8.186417902636865
3.774,-8.199934149740614
3.775,-8.16153662956665
3.776,-8.14900993671554
3.777,-8.14104134943899
3.778,-8.120377000127109
3.779,-8.081068062427782
3.78,-8.120810781577548
3.781,-8.09851088232773
3.782,-8.081278866726443
3.783,-8.087654190456817
3.784,-8.136916594908227
3.785,-8.128783159776207
3.786,-8.17367430873429
3.787,-8.192254680439591
3.788,-8.215713569555184
3.789,-8.26038900363171
3.79,-8.294204921166857
3.791,-8.309301314684241
3.792,-8.3328249186966
3.793,-8.355598827490125
3.794,-8.380048845942007
3.795,-8.380294656649458
3.796,-8.39608388660777
3.797,-8.400479525567219
3.798,-8.426351161222275
3.799,-8.439071105765823
3.8,-8.465035325083129
3.801,-8.46284871308
3.802,-8.49022160676719
3.803,-8.491652113398452
3.804,-8.488338711831188
3.805,-8.518528766608995
3.806,-8.54676247934522
3.807,-8.539952173718495
3.808,-8.572395249191427
3.809,-8.594949471853536
3.81,-8.599874297968155
3.811,-8.646875089512614
3.812,-8.663497799894198
3.813,-8.651078308835134
3.814,-8.692612061260096
3.815,-8.70762886493636
3.816,-8.7091045984096
3.817,-8.73138352661851
3.818,-8.762564835113189
3.819,-8.780120457558432
3.82,-8.801229288456783
3.821,-8.816958586165022
3.822,-8.834999761895222
3.823,-8.893398188598615
3.824,-8.897369014813624
3.825,-8.922895494015451
3.826,-8.994693977519043
3.827,-9.015661651510781
3.828,-9.044482758912352
3.829,-9.104674159281739
3.83,-9.12383286876029
3.831,-9.162527646280461
3.832,-9.206854722958921
3.833,-9.236485586476748
3.834,-9.23267977344661
3.835,-9.265059595610971
3.836,-9.2898492568034
3.837,-9.307136558513683
3.838,-9.34217141239241
3.839,-9.322424640082446
3.84,-9.345494127422937
3.841,-9.384145909339036
3.842,-9.398066425426613
3.843,-9.410414490838551
3.844,-9.446287596022618
3.845,-9.407472587171837
3.846,-9.453345875348415
3.847,-9.467736810459346
3.848,-9.467812508641009
3.849,-9.431852303107165
3.85,-9.438782913121416
3.851,-9.455185318289232
3.852,-9.399089686746885
3.853,-9.412609880237623
3.854,-9.362445928596259
3.855,-9.345666720479313
3.856,-9.298997330917942
3.857,-9.288744317022294
3.858,-9.264240575809474
3.859,-9.260256287116896
3.86,-9.224140227882252
3.861,-9.196710134699071
3.862,-9.180226514927007
3.863,-9.12491431652135
3.864,-9.118661535058273
3.865,-9.081081861856058
3.866,-9.035289712257763
3.867,-9.043071870895366
3.868,-8.977360469995807
3.869,-8.963937297565876
3.87,-8.906652423556901
3.871,-8.892851594984382
3.872,-8.83299797277714
3.873,-8.821899096203
3.874,-8.768335871090851
3.875,-8.720845289046151
3.876,-8.70206475256007
3.877,-8.679688157890697
3.878,-8.659420228614724
3.879,-8.658217957504958
3.88,-8.592779666937865
3.881,-8.612047759377647
3.882,-8.534834981656763
3.883,-8.518027657584625
3.884,-8.430266643956916
3.885,-8.416977107761241
3.886,-8.373684569068185
3.887,-8.360549262105767
3.888,-8.315622135748043
3.889,-8.257762916514274
3.89,-8.238532105741745
3.891,-8.187611789728365
3.892,-8.160964126272228
3.893,-8.119861260671573
3.894,-8.081724744509254
3.895,-8.052354083020159
3.896,-8.022345020938122
3.897,-7.955425932355729
3.898,-7.910115148321698
3.899,-7.895080144810435
3.9,-7.849235367918248
3.901,-7.789987632265043
3.902,-7.7450312897017115
3.903,-7.712221586381638
3.904,-7.6948421293599045
3.905,-7.613085009400811
3.906,-7.573656241670071
3.907,-7.561895051747372
3.908,-7.515773953686033
3.909,-7.469297072362502
3.91,-7.455072770524093
3.911,-7.400941578912392
3.912,-7.399450483941398
3.913,-7.340662777511983
3.914,-7.320531329180536
3.915,-7.325183804342251
3.916,-7.304575253289017
3.917,-7.260731558442394
3.918,-7.243967617195784
3.919,-7.223076610890859
3.92,-7.180144425560593
3.921,-7.180597645462605
3.922,-7.139330274709091
3.923,-7.092976263288945
3.924,-7.086990674024158
3.925,-7.023779130990622
3.926,-7.006162052706088
3.927,-6.981212684116045
3.928,-6.961267420418452
3.929,-6.91503904034615
3.93,-6.877986419872894
3.931,-6.848052163573631
3.932,-6.832800617777956
3.933,-6.791552689264673
3.934,-6.766571277480585
3.935,-6.740891328723953
3.936,-6.701921459784209
3.937,-6.713827073364319
3.938,-6.6763759656340635
3.939,-6.644326367917664
3.94,-6.6204412427524115
3.941,-6.584388543810327
3.942,-6.57446979409945
3.943,-6.55435019404496
3.944,-6.5385853302245085
3.945,-6.543147675395451
3.946,-6.551805869839512
3.947,-6.57499664344075
3.948,-6.548086919790542
3.949,-6.539307416825501
3.95,-6.555974843764941
3.951,-6.598878795641917
3.952,-6.58496025574495
3.953,-6.613020241667802
3.954,-6.624534983542967
3.955,-6.644004662676222
3.956,-6.628689778361251
3.957,-6.658254696412125
3.958,-6.6557266045467145
3.959,-6.673096551914507
3.96,-6.665735311984449
3.961,-6.685423970244592
3.962,-6.712777526640178
3.963,-6.702233590161529
3.964,-6.684529332255863
3.965,-6.6922621474690995
3.966,-6.697184844708604
3.967,-6.694175251034973
3.968,-6.705423196673358
3.969,-6.664472195298532
3.97,-6.695777972031584
3.971,-6.706337584946041
3.972,-6.664057978719802
3.973,-6.682975188703275
3.974,-6.687632052637554
3.975,-6.674361214484332
3.976,-6.709671523775942
3.977,-6.693976898129553
3.978,-6.683115068389325
3.979,-6.697745542910867
3.98,-6.711187778605769
3.981,-6.717843063263988
3.982,-6.718134090923637
3.983,-6.7376137532850215
3.984,-6.750594684942958
3.985,-6.741955349928342
3.986,-6.75576978441402
3.987,-6.789695157957583
3.988,-6.784235142205617
3.989,-6.778671385469851
3.99,-6.760168908174999
3.991,-6.808529794625433
3.992,-6.776611600987605
3.993,-6.76566949087266
3.994,-6.781564701197102
3.995,-6.7830846261874
3.996,-6.76597403040174
3.997,-6.783487775631097
3.998,-6.793053288187156
3.999,-6.808600836130441
4.0,-6.763843965794058
4.001,-6.758918275282602
4.002,-6.760740179262795
4.003,-6.745757243616745
4.004,-6.6956622065428215
4.005,-6.682999761716947
4.006,-6.665609622273086
4.007,-6.624931869795706
4.008,-6.605522576580551
4.009,-6.556057849308628
4.01,-6.5339345965504325
4.011,-6.494208216524201
4.012,-6.447122237593938
4.013,-6.419953730258649
4.014,-6.364956970675903
4.015,-6.331226099564433
4.016,-6.304730935983239
4.017,-6.267536881607924
4.018,-6.2016964946856366
4.019,-6.188752016830074
4.02,-6.138157550280247
4.021,-6.1218742886177715
4.022,-6.0707614745899265
4.023,-6.035375523553452
4.024,-6.028244890667054
4.025,-5.981496260914819
4.026,-5.9537400787402905
4.027,-5.925505758237941
4.028,-5.891453650077412
4.029,-5.876198949972427
4.03,-5.830990771115646
4.031,-5.826143932490059
4.032,-5.790028131463641
4.033,-5.746109030835241
4.034,-5.721247133586561
4.035,-5.691030732310156
4.036,-5.656979951778558
4.037,-5.644825328143263
4.038,-5.571534749925161
4.039,-5.54191727557543
4.04,-5.523936770026232
4.041,-5.465490909069809
4.042,-5.4229405208423564
4.043,-5.420034230029758
4.044,-5.387079164531814
4.045,-5.339342030681056
4.046,-5.304862990340117
4.047,-5.295360863854167
4.048,-5.243390022217459
4.049,-5.214433072340761
4.05,-5.175788438367959
4.051,-5.1371108778947026
4.052,-5.102041553467455
4.053,-5.077304474454617
4.054,-5.0524681846932085
4.055,-5.0175863192552494
4.056,-4.979006501633066
4.057,-4.96030312179921
4.058,-4.938595949568948
4.059,-4.908800084403773
4.06,-4.885056548807278
4.061,-4.867161322257912
4.062,-4.815437238225461
4.063,-4.81478755965972
4.064,-4.810706982837722
4.065,-4.7810746199907275
4.066,-4.778205916046517
4.067,-4.754772860838272
4.068,-4.736688904539868
4.069,-4.735547490662395
4.07,-4.735724145290673
4.071,-4.724817843555176
4.072,-4.735907562811747
4.073,-4.712641638470615
4.074,-4.723690839891315
4.075,-4.718734304393468
4.076,-4.730324358325059
4.077,-4.704787385060447
4.078,-4.734494723935908
4.079,-4.7107426124075165
4.08,-4.7127845774016155
4.081,-4.719342317033194
4.082,-4.729508081076115
4.083,-4.724299766913982
4.084,-4.738388569554034
4.085,-4.729700640521869
4.086,-4.725189023403524
4.087,-4.734673811229458
4.088,-4.741889039987256
4.089,-4.726505098895166
4.09,-4.749975901962306
4.091,-4.722938625685293
4.092,-4.748767099592694
4.093,-4.737485342766806
4.094,-4.756803926618182
4.095,-4.72983025434878
4.096,-4.7513449353118355
4.097,-4.770005545372783
4.098,-4.794081751313694
4.099,-4.763486160639609
4.1,-4.789112187840606
4.101,-4.803570853311953
4.102,-4.829559500130856
4.103,-4.867255805301881
4.104,-4.867432323709254
4.105,-4.879127553898481
4.106,-4.912054367149969
4.107,-4.930259973553562
4.108,-4.937210232240549
4.109,-4.973893301830975
4.11,-5.008209105402653
4.111,-5.016650027651259
4.112,-5.051950742069051
4.113,-5.073928657189507
4.114,-5.072448855181313
4.115,-5.132941963254512
4.116,-5.173946096615678
4.117,-5.198405065040239
4.118,-5.239862539424584
4.119,-5.254753229468151
4.12,-5.296162413793056
4.121,-5.312420727558402
4.122,-5.362394614645705
4.123,-5.39121230148209
4.124,-5.412669856878352
4.125,-5.4818449064992025
4.126,-5.4869604070886275
4.127,-5.548308575507153
4.128,-5.5786307035342
4.129,-5.612269115532493
4.13,-5.630124401259351
4.131,-5.640540847883937
4.132,-5.667953444737731
4.133,-5.707527672895019
4.134,-5.71791182974791
4.135,-5.750448014348271
4.136,-5.78106361055077
4.137,-5.798978938112757
4.138,-5.788187978638721
4.139,-5.818918557806494
4.14,-5.842854688362479
4.141,-5.836088606630473
4.142,-5.844939960986684
4.143,-5.873129422599477
4.144,-5.886365425199872
4.145,-5.928903094552762
4.146,-5.92674865274479
4.147,-5.96041831544073
4.148,-5.977006173006609
4.149,-5.994552003638485
4.15,-6.0190373092209395
4.151,-6.014293666572765
4.152,-6.0222359283957765
4.153,-6.051592467028977
4.154,-6.046931844125663
4.155,-6.0736123895208465
4.156,-6.072036283697839
4.157,-6.076817632099168
4.158,-6.103963219327023
4.159,-6.111516145904504
4.16,-6.083617229573585
4.161,-6.078014027523491
4.162,-6.065596126865854
4.163,-6.078060538074372
4.164,-6.0679336482861554
4.165,-6.071986332694878
4.166,-6.0729797667506595
4.167,-6.062704122595477
4.168,-6.032547636825932
4.169,-6.023389209671775
4.17,-5.974542558385609
4.171,-5.980429401680656
4.172,-5.96943349265343
4.173,-5.947956578010474
4.174,-5.917796793499818
4.175,-5.8959702586615705
4.176,-5.878289784340494
4.177,-5.8660770831004685
4.178,-5.821203393443636
4.179,-5.81911298683341
4.18,-5.781281175007704
4.181,-5.753641342394164
4.182,-5.731732924063374
4.183,-5.690027600480566
4.184,-5.668530372328233
4.185,-5.662858733250326
4.186,-5.632589223576133
4.187,-5.587754188378828
4.188,-5.564942132704753
4.189,-5.5603808257611025
4.19,-5.550139950821658
4.191,-5.52486372258109
4.192,-5.497965344392551
4.193,-5.491867523513255
4.194,-5.4633543511506835
4.195,-5.455576941384768
4.196,-5.412336854140637
4.197,-5.386683524796037
4.198,-5.398720577490645
4.199,-5.3696084767952055
4.2,-5.348839343055271
4.201,-5.31985161844803
4.202,-5.3199605297056065
4.203,-5.288948322586142
4.204,-5.267774218290579
4.205,-5.253218839135575
4.206,-5.2345195933918465
4.207,-5.198578150017009
4.208,-5.203548985629372
4.209,-5.1683528926467925
4.21,-5.164211484869098
4.211,-5.125040190553506
4.212,-5.121138463313313
4.213,-5.124255123830979
4.214,-5.1032825877263255
4.215,-5.096613511807674
4.216,-5.088816765006635
4.217,-5.067042307553532
4.218,-5.083737347031634
4.219,-5.044495601709459
4.22,-5.023488072486337
4.221,-5.035388822207575
4.222,-5.03141706971863
4.223,-5.019605670419185
4.224,-5.044708175598631
4.225,-5.027107388053112
4.226,-5.048105376826253
4.227,-5.041148523571381
4.228,-5.051963737249588
4.229,-5.050512630584496
4.23,-5.060607738614804
4.231,-5.069886260708766
4.232,-5.064653764075183
4.233,-5.076057781571388
4.234,-5.071268576555923
4.235,-5.090641158064234
4.236,-5.091618505632116
4.237,-5.100109823941029
4.238,-5.113919568371243
4.239,-5.131696344602723
4.24,-5.135470076781374
4.241,-5.136056545163703
4.242,-5.149157085029124
4.243,-5.179899196180756
4.244,-5.186129544115053
4.245,-5.195987283574147
4.246,-5.224050716316554
4.247,-5.23813636334923
4.248,-5.2814411677371345
4.249,-5.281711238249461
4.25,-5.311901431977346
4.251,-5.333754708243713
4.252,-5.345778405434488
4.253,-5.373964021203042
4.254,-5.409625292963938
4.255,-5.423754439124286
4.256,-5.43423298586029
4.257,-5.469608485638041
4.258,-5.487055715977734
4.259,-5.4880514684061
4.26,-5.529031347073295
4.261,-5.560500702953853
4.262,-5.554834574826297
4.263,-5.5948728218500285
4.264,-5.590328984764828
4.265,-5.62797916448586
4.266,-5.651616328597083
4.267,-5.6867796430323905
4.268,-5.6732236919788175
4.269,-5.710998532648718
4.27,-5.738519484038255
4.271,-5.736219310748548
4.272,-5.768756999928611
4.273,-5.782449726641116
4.274,-5.82454950206277
4.275,-5.802703673538464
4.276,-5.849430289306841
4.277,-5.890193291037887
4.278,-5.906847356354793
4.279,-5.897715171768682
4.28,-5.936007630107501
4.281,-5.914279777483045
4.282,-5.948226555285492
4.283,-5.923336665698305
4.284,-5.9672747789178215
4.285,-5.941074517062843
4.286,-5.958625092000867
4.287,-5.9793646503914015
4.288,-5.988621855776283
4.289,-5.988920382414403
4.29,-5.985618338086715
4.291,-6.010240360741124
4.292,-5.996130701652815
4.293,-6.031228550479398
4.294,-5.974884084353873
4.295,-6.030844556457916
4.296,-6.0207345476992655
4.297,-5.994859969174265
4.298,-6.005033109179095
4.299,-5.986633469861448
4.3,-5.984354804851084
4.301,-6.009701214376037
4.302,-5.991946266473539
4.303,-5.974801370649715
4.304,-6.012543465802893
4.305,-5.9774885384983865
4.306,-5.97990928792859
4.307,-5.9569200720238875
4.308,-5.954482752013755
4.309,-5.953682370476757
4.31,-5.923250179797929
4.311,-5.925950532490577
4.312,-5.902825672000182
4.313,-5.907033948020665
4.314,-5.885909602233367
4.315,-5.894609388460571
4.316,-5.891047858375144
4.317,-5.886353614316454
4.318,-5.885697669511755
4.319,-5.90517650820798
4.32,-5.871077637290606
4.321,-5.859261066831511
4.322,-5.863771798888051
4.323,-5.8090328101372615
4.324,-5.832268073530106
4.325,-5.8083307245279485
4.326,-5.809311233897867
4.327,-5.797372983616499
4.328,-5.821716720317167
4.329,-5.768182381882026
4.33,-5.783094406484455
4.331,-5.7676736300250955
4.332,-5.766316685067347
4.333,-5.761026894044599
4.334,-5.743108440361459
4.335,-5.727732284017852
4.336,-5.710694954626687
4.337,-5.711812325559928
4.338,-5.661243889613407
4.339,-5.660530351110756
4.34,-5.682012050025281
4.341,-5.642392308135782
4.342,-5.643374521285963
4.343,-5.590992296785889
4.344,-5.626858489537845
4.345,-5.606268066765903
4.346,-5.613089161642329
4.347,-5.5706567852061815
4.348,-5.564850277401496
4.349,-5.565624320987586
4.35,-5.573869246020213
4.351,-5.556951950395926
4.352,-5.541864424626518
4.353,-5.5487425133317405
4.354,-5.56859416751127
4.355,-5.55744706644159
4.356,-5.544923447478787
4.357,-5.569626110373147
4.358,-5.608598657146697
4.359,-5.583224339692223
4.36,-5.601199896643603
4.361,-5.62906063737241
4.362,-5.637154440674321
4.363,-5.680704799405389
4.364,-5.671229616455509
4.365,-5.713152171593184
4.366,-5.720110901304634
4.367,-5.763873946746475
4.368,-5.75429203320494
4.369,-5.7513325421362484
4.37,-5.7933455902821995
4.371,-5.841264828017767
4.372,-5.838957313841286
4.373,-5.869704770258389
4.374,-5.861121094289253
4.375,-5.917378217522468
4.376,-5.9187984410556025
4.377,-5.941781162884374
4.378,-5.956351957276889
4.379,-6.013845834930663
4.38,-6.040197986877228
4.381,-6.048573789021829
4.382,-6.038231074446944
4.383,-6.054195989312731
4.384,-6.114867015377326
4.385,-6.107527394098506
4.386,-6.1277420111105325
4.387,-6.113981686038665
4.388,-6.166881723572305
4.389,-6.191395926854716
4.39,-6.1872369478863165
4.391,-6.237660182505083
4.392,-6.239401789651666
4.393,-6.2704268260050195
4.394,-6.265499245436396
4.395,-6.328246547609694
4.396,-6.330516014993979
4.397,-6.3446561213989785
4.398,-6.378219627028551
4.399,-6.420373313430195
4.4,-6.425084272955334
4.401,-6.462314323830257
4.402,-6.479969385601892
4.403,-6.517972908354772
4.404,-6.536677596075347
4.405,-6.555831404997278
4.406,-6.577541325547296
4.407,-6.621997627525619
4.408,-6.641360235260337
4.409,-6.6716163210743336
4.41,-6.722998932263332
4.411,-6.717677085603404
4.412,-6.736917774971714
4.413,-6.724414005630432
4.414,-6.777071781718236
4.415,-6.809740240175772
4.416,-6.770452060176804
4.417,-6.782624423110214
4.418,-6.782629158522175
4.419,-6.8076013439486065
4.42,-6.802393255812548
4.421,-6.796427778017767
4.422,-6.807282750441862
4.423,-6.796002312796862
4.424,-6.782476236080399
4.425,-6.756764410014045
4.426,-6.779163580972661
4.427,-6.716770639100251
4.428,-6.725896756180009
4.429,-6.713346147395641
4.43,-6.719010336743772
4.431,-6.68615153850367
4.432,-6.65454346693203
4.433,-6.641374893776375
4.434,-6.617076068330477
4.435,-6.577845875252644
4.436,-6.554226532186923
4.437,-6.530415390898466
4.438,-6.4890801760642125
4.439,-6.474248511196325
4.44,-6.43268088077771
4.441,-6.387471126399701
4.442,-6.3854366811677306
4.443,-6.344507648575353
4.444,-6.324056464936421
4.445,-6.291199508163881
4.446,-6.26508872273213
4.447,-6.2271344158730475
4.448,-6.186114364398101
4.449,-6.160792878035268
4.45,-6.1303598614176185
4.451,-6.075269445141255
4.452,-6.062526111230167
4.453,-6.026167052920554
4.454,-5.979946971068399
4.455,-5.9607179685327605
4.456,-5.886369983799614
4.457,-5.875285069366334
4.458,-5.794215176365421
4.459,-5.7855642615533025
4.46,-5.759320259194768
4.461,-5.725112415148073
4.462,-5.668719514542458
4.463,-5.611394335093795
4.464,-5.599932699806404
4.465,-5.567651613692542
4.466,-5.530447675079322
4.467,-5.4424248108942175
4.468,-5.463780707801834
4.469,-5.384502374479254
4.47,-5.376230151381737
4.471,-5.347023407445103
4.472,-5.325940723014702
4.473,-5.271784066477513
4.474,-5.219828554785781
4.475,-5.210146395589388
4.476,-5.203306674300235
4.477,-5.145769376605086
4.478,-5.127573542466729
4.479,-5.114605751968272
4.48,-5.064017129138557
4.481,-5.073927894883557
4.482,-5.018764605316862
4.483,-5.003811259387484
4.484,-5.01564352377076
4.485,-4.96335514684349
4.486,-4.985915342989642
4.487,-4.929022554774642
4.488,-4.97449632692298
4.489,-4.948796576277817
4.49,-4.915537191786165
4.491,-4.882135348437814
4.492,-4.896068366763026
4.493,-4.888851736091977
4.494,-4.874493458576172
4.495,-4.886674010654669
4.496,-4.888090633015402
4.497,-4.886354804675771
4.498,-4.861116641073298
4.499,-4.868853908625738
4.5,-4.83456739008672
