"Freq [GHz]","dB(S(1,1)) []"
3.649,-14.1823914511501
3.65,-14.212750499045
3.651,-14.2431612986873
3.652,-14.2736236463746
3.653,-14.3041373327404
3.654,-14.3347021426111
3.655,-14.3653178548611
3.656,-14.3959842422644
3.657,-14.4267010713441
3.658,-14.4574681022183
3.659,-14.4882850884436
3.66,-14.5191517768558
3.661,-14.5500679074069
3.662,-14.5810332130005
3.663,-14.6120474193222
3.664,-14.6431102446687
3.665,-14.6742213997728
3.666,-14.7053805876256
3.667,-14.736587503295
3.668,-14.767841833742
3.669,-14.7991432576321
3.67,-14.8304914451453
3.671,-14.8618860577808
3.672,-14.8933267481598
3.673,-14.924813159824
3.674,-14.9563449270308
3.675,-14.9879216745451
3.676,-15.0195430174276
3.677,-15.0512085608188
3.678,-15.0829178997203
3.679,-15.1146706187718
3.68,-15.1464662920247
3.681,-15.1783044827114
3.682,-15.2101847430115
3.683,-15.2421066138139
3.684,-15.2740696244744
3.685,-15.3060732925707
3.686,-15.3381171236521
3.687,-15.3702006109864
3.688,-15.4023232353016
3.689,-15.4344844645249
3.69,-15.4666837535166
3.691,-15.4989205438003
3.692,-15.5311942632894
3.693,-15.5635043260085
3.694,-15.5958501318117
3.695,-15.6282310660964
3.696,-15.6606464995124
3.697,-15.6930957876676
3.698,-15.725578270829
3.699,-15.75809327362
3.7,-15.7906401047128
3.701,-15.823218056517
3.702,-15.8558264048645
3.703,-15.8884644086889
3.704,-15.9211313097023
3.705,-15.9538263320665
3.706,-15.9865486820611
3.707,-16.0192975477471
3.708,-16.052072098626
3.709,-16.0848714852955
3.71,-16.1176948391006
3.711,-16.1505412717814
3.712,-16.183409875116
3.713,-16.2162997205602
3.714,-16.2492098588834
3.715,-16.2821393198001
3.716,-16.3150871115982
3.717,-16.3480522207638
3.718,-16.3810336116018
3.719,-16.4140302258536
3.72,-16.4470409823116
3.721,-16.4800647764293
3.722,-16.5131004799299
3.723,-16.5461469404107
3.724,-16.5792029809449
3.725,-16.612267399681
3.726,-16.6453389694388
3.727,-16.6784164373041
3.728,-16.7114985242202
3.729,-16.7445839245776
3.73,-16.7776713058017
3.731,-16.8107593079394
3.732,-16.8438465432435
3.733,-16.8769315957557
3.734,-16.9100130208897
3.735,-16.9430893450123
3.736,-16.9761590650248
3.737,-17.0092206479438
3.738,-17.042272530482
3.739,-17.0753131186298
3.74,-17.1083407872375
3.741,-17.1413538795978
3.742,-17.1743507070308
3.743,-17.20732954847
3.744,-17.2402886500509
3.745,-17.2732262247014
3.746,-17.3061404517364
3.747,-17.3390294764546
3.748,-17.3718914097395
3.749,-17.4047243276653
3.75,-17.4375262711068
3.751,-17.4702952453554
3.752,-17.5030292197398
3.753,-17.5357261272548
3.754,-17.5683838641952
3.755,-17.6010002897987
3.756,-17.6335732258963
3.757,-17.6661004565716
3.758,-17.6985797278296
3.759,-17.7310087472753
3.76,-17.7633851838039
3.761,-17.7957066673013
3.762,-17.827970788358
3.763,-17.8601750979954
3.764,-17.8923171074059
3.765,-17.9243942877076
3.766,-17.9564040697147
3.767,-17.9883438437234
3.768,-18.0202109593156
3.769,-18.0520027251801
3.77,-18.0837164089529
3.771,-18.1153492370769
3.772,-18.1468983946827
3.773,-18.1783610254908
3.774,-18.2097342317363
3.775,-18.2410150741175
3.776,-18.2722005717686
3.777,-18.3032877022584
3.778,-18.3342734016156
3.779,-18.3651545643814
3.78,-18.3959280436911
3.781,-18.4265906513855
3.782,-18.4571391581526
3.783,-18.4875702937022
3.784,-18.5178807469723
3.785,-18.5480671663705
3.786,-18.57812616005
3.787,-18.6080542962221
3.788,-18.6378481035058
3.789,-18.6675040713162
3.79,-18.6970186502915
3.791,-18.7263882527619
3.792,-18.7556092532583
3.793,-18.7846779890653
3.794,-18.8135907608168
3.795,-18.8423438331365
3.796,-18.8709334353239
3.797,-18.899355762087
3.798,-18.9276069743222
3.799,-18.9556831999431
3.8,-18.9835805347577
3.801,-19.011295043396
3.802,-19.0388227602886
3.803,-19.0661596906962
3.804,-19.0933018117918
3.805,-19.1202450737951
3.806,-19.146985401161
3.807,-19.1735186938206
3.808,-19.1998408284782
3.809,-19.2259476599611
3.81,-19.2518350226251
3.811,-19.2774987318155
3.812,-19.3029345853821
3.813,-19.3281383652505
3.814,-19.3531058390475
3.815,-19.3778327617825
3.816,-19.4023148775831
3.817,-19.4265479214846
3.818,-19.4505276212745
3.819,-19.4742496993892
3.82,-19.4977098748644
3.821,-19.5209038653365
3.822,-19.5438273890951
3.823,-19.566476167186
3.824,-19.5888459255624
3.825,-19.6109323972833
3.826,-19.6327313247589
3.827,-19.6542384620396
3.828,-19.6754495771482
3.829,-19.6963604544535
3.83,-19.7169668970821
3.831,-19.7372647293683
3.832,-19.7572497993383
3.833,-19.7769179812268
3.834,-19.7962651780242
3.835,-19.8152873240509
3.836,-19.8339803875567
3.837,-19.8523403733419
3.838,-19.8703633253976
3.839,-19.8880453295622
3.84,-19.9053825161901
3.841,-19.9223710628304
3.842,-19.9390071969117
3.843,-19.9552871984296
3.844,-19.9712074026326
3.845,-19.9867642027044
3.846,-20.0019540524373
3.847,-20.0167734688934
3.848,-20.0312190350502
3.849,-20.0452874024257
3.85,-20.0589752936803
3.851,-20.07227950519
3.852,-20.0851969095884
3.853,-20.097724458272
3.854,-20.1098591838659
3.855,-20.1215982026453
3.856,-20.132938716909
3.857,-20.1438780172999
3.858,-20.1544134850703
3.859,-20.164542594287
3.86,-20.1742629139715
3.861,-20.1835721101739
3.862,-20.1924679479735
3.863,-20.2009482934061
3.864,-20.2090111153112
3.865,-20.216654487098
3.866,-20.2238765884254
3.867,-20.2306757067937
3.868,-20.2370502390449
3.869,-20.2429986927684
3.87,-20.2485196876094
3.871,-20.2536119564782
3.872,-20.2582743466566
3.873,-20.2625058208012
3.874,-20.26630545784
3.875,-20.2696724537607
3.876,-20.2726061222909
3.877,-20.2751058954662
3.878,-20.2771713240868
3.879,-20.2788020780622
3.88,-20.279997946641
3.881,-20.2807588385281
3.882,-20.2810847818869
3.883,-20.2809759242278
3.884,-20.2804325321831
3.885,-20.279454991168
3.886,-20.278043804929
3.887,-20.2761995949811
3.888,-20.2739230999337
3.889,-20.2712151747078
3.89,-20.268076789645
3.891,-20.2645090295108
3.892,-20.2605130923945
3.893,-20.2560902885066
3.894,-20.2512420388773
3.895,-20.245969873958
3.896,-20.2402754321286
3.897,-20.2341604581141
3.898,-20.2276268013123
3.899,-20.2206764140369
3.9,-20.213311349679
3.901,-20.2055337607898
3.902,-20.1973458970892
3.903,-20.1887501034029
3.904,-20.1797488175321
3.905,-20.1703445680603
3.906,-20.1605399720996
3.907,-20.1503377329816
3.908,-20.1397406378972
3.909,-20.1287515554875
3.91,-20.1173734333919
3.911,-20.1056092957568
3.912,-20.0934622407076
3.913,-20.0809354377904
3.914,-20.0680321253857
3.915,-20.0547556080987
3.916,-20.0411092541299
3.917,-20.0270964926307
3.918,-20.0127208110465
3.919,-19.9979857524524
3.92,-19.982894912885
3.921,-19.9674519386725
3.922,-19.9516605237692
3.923,-19.9355244070958
3.924,-19.9190473698893
3.925,-19.9022332330665
3.926,-19.885085854604
3.927,-19.8676091269368
3.928,-19.8498069743798
3.929,-19.8316833505741
3.93,-19.8132422359611
3.931,-19.7944876352871
3.932,-19.7754235751403
3.933,-19.7560541015235
3.934,-19.7363832774632
3.935,-19.716415180659
3.936,-19.6961539011729
3.937,-19.675603539163
3.938,-19.6547682026609
3.939,-19.6336520053953
3.94,-19.6122590646639
3.941,-19.5905934992529
3.942,-19.5686594274075
3.943,-19.5464609648533
3.944,-19.5240022228684
3.945,-19.5012873064098
3.946,-19.4783203122921
3.947,-19.45510532742
3.948,-19.431646427076
3.949,-19.4079476732616
3.95,-19.3840131130944
3.951,-19.3598467772596
3.952,-19.3354526785171
3.953,-19.3108348102628
3.954,-19.2859971451461
3.955,-19.2609436337411
3.956,-19.2356782032723
3.957,-19.2102047563949
3.958,-19.1845271700285
3.959,-19.1586492942437
3.96,-19.1325749512014
3.961,-19.1063079341442
3.962,-19.079852006439
3.963,-19.0532109006701
3.964,-19.0263883177821
3.965,-18.9993879262719
3.966,-18.9722133614285
3.967,-18.9448682246207
3.968,-18.9173560826302
3.969,-18.8896804670308
3.97,-18.8618448736115
3.971,-18.8338527618436
3.972,-18.8057075543894
3.973,-18.7774126366525
3.974,-18.7489713563689
3.975,-18.7203870232368
3.976,-18.6916629085842
3.977,-18.6628022450747
3.978,-18.6338082264478
3.979,-18.6046840072957
3.98,-18.5754327028726
3.981,-18.5460573889374
3.982,-18.516561101628
3.983,-18.486946837366
3.984,-18.4572175527911
3.985,-18.4273761647238
3.986,-18.3974255501559
3.987,-18.3673685462666
3.988,-18.3372079504651
3.989,-18.3069465204564
3.99,-18.2765869743312
3.991,-18.2461319906781
3.992,-18.2155842087167
3.993,-18.184946228452
3.994,-18.1542206108477
3.995,-18.1234098780183
3.996,-18.0925165134393
3.997,-18.0615429621737
3.998,-18.0304916311149
3.999,-17.9993648892447
4,-17.9681650679062
4.001,-17.9368944610891
4.002,-17.9055553257292
4.003,-17.8741498820191
4.004,-17.8426803137307
4.005,-17.8111487685482
4.006,-17.7795573584111
4.007,-17.7479081598667
4.008,-17.7162032144308
4.009,-17.6844445289574
4.01,-17.6526340760145
4.011,-17.6207737942685
4.012,-17.5888655888732
4.013,-17.5569113318657
4.014,-17.5249128625676
4.015,-17.4928719879899
4.016,-17.4607904832438
4.017,-17.4286700919539
4.018,-17.3965125266756
4.019,-17.3643194693151
4.02,-17.3320925715525
4.021,-17.2998334552663
4.022,-17.26754371296
4.023,-17.2352249081909
4.024,-17.2028785759986
4.025,-17.1705062233356
4.026,-17.1381093294976
4.027,-17.105689346554
4.028,-17.0732476997793
4.029,-17.0407857880823
4.03,-17.008304984437
4.031,-16.9758066363106
4.032,-16.9432920660916
4.033,-16.9107625715166
4.034,-16.8782194260952
4.035,-16.8456638795338
4.036,-16.813097158157
4.037,-16.7805204653276
4.038,-16.7479349818641
4.039,-16.7153418664563
4.04,-16.6827422560786
4.041,-16.6501372664
4.042,-16.6175279921928
4.043,-16.5849155077373
4.044,-16.5523008672253
4.045,-16.5196851051589
4.046,-16.4870692367481
4.047,-16.4544542583045
4.048,-16.4218411476322
4.049,-16.3892308644156
4.05,-16.3566243506046
4.051,-16.3240225307959
4.052,-16.2914263126118
4.053,-16.2588365870757
4.054,-16.2262542289842
4.055,-16.1936800972768
4.056,-16.1611150354016
4.057,-16.1285598716785
4.058,-16.0960154196589
4.059,-16.063482478483
4.06,-16.0309618332337
4.061,-15.998454255287
4.062,-15.9659605026606
4.063,-15.9334813203592
4.064,-15.9010174407162
4.065,-15.8685695837342
4.066,-15.8361384574216
4.067,-15.8037247581271
4.068,-15.7713291708718
4.069,-15.7389523696789
4.07,-15.7065950179008
4.071,-15.6742577685443
4.072,-15.6419412645939
4.073,-15.6096461393323
4.074,-15.5773730166602
4.075,-15.5451225114136
4.076,-15.5128952296794
4.077,-15.4806917691103
4.078,-15.4485127192377
4.079,-15.4163586617837
4.08,-15.3842301709719
4.081,-15.3521278138381
4.082,-15.3200521505387
4.083,-15.2880037346607
4.084,-15.2559831135296
4.085,-15.2239908285183
4.086,-15.1920274153553
4.087,-15.1600934044336
4.088,-15.1281893211202
4.089,-15.096315686066
4.09,-15.0644730155164
4.091,-15.0326618216238
4.092,-15.000882612761
4.093,-14.9691358938359
4.094,-14.9374221666094
4.095,-14.9057419300137
4.096,-14.8740956804749
4.097,-14.8424839122372
4.098,-14.8109071176903
4.099,-14.7793657877007
4.1,-14.7478604119464
4.101,-14.7163914792557
4.102,-14.6849594779505
4.103,-14.6535648961943
4.104,-14.6222082223454
4.105,-14.5908899453159
4.106,-14.5596105549364
4.107,-14.5283705423271
4.108,-14.4971704002764
4.109,-14.4660106236257
4.11,-14.4348917096635
4.111,-14.4038141585264
4.112,-14.3727784736099
4.113,-14.3417851619883
4.114,-14.3108347348444
4.115,-14.2799277079106
4.116,-14.2490646019197
4.117,-14.2182459430691
4.118,-14.1874722634966
4.119,-14.1567441017695
4.12,-14.1260620033881
4.121,-14.0954265213034
4.122,-14.0648382164508
4.123,-14.0342976582992
4.124,-14.0038054254188
4.125,-13.9733621060656
4.126,-13.9429682987855
4.127,-13.9126246130389
4.128,-13.8823316698454
4.129,-13.8520901024513
4.13,-13.8219005570204
4.131,-13.7917636933485
4.132,-13.7616801856048
4.133,-13.7316507230987
4.134,-13.7016760110763
4.135,-13.6717567715452
4.136,-13.6418937441317
4.137,-13.6120876869697
4.138,-13.582339377624
4.139,-13.55264961405
4.14,-13.52301921559
4.141,-13.4934490240097
4.142,-13.4639399045761
4.143,-13.4344927471778
4.144,-13.4051084674912
4.145,-13.3757880081946
4.146,-13.3465323402312
4.147,-13.3173424641244
4.148,-13.288219411348
4.149,-13.2591642457532
4.15,-13.2301780650552
4.151,-13.2012620023825
4.152,-13.1724172278919
4.153,-13.1436449504512
4.154,-13.1149464193943
4.155,-13.0863229263506
4.156,-13.0577758071531
4.157,-13.0293064438284
4.158,-13.0009162666714
4.159,-12.972606756411
4.16,-12.9443794464679
4.161,-12.9162359253106
4.162,-12.8881778389132
4.163,-12.8602068933196
4.164,-12.8323248573192
4.165,-12.8045335652377
4.166,-12.7768349198495
4.167,-12.7492308954161
4.168,-12.7217235408551
4.169,-12.6943149830477
4.17,-12.6670074302865
4.171,-12.6398031758741
4.172,-12.612704601874
4.173,-12.5857141830235
4.174,-12.5588344908123
4.175,-12.5320681977351
4.176,-12.5054180817232
4.177,-12.4788870307629
4.178,-12.452478047707
4.179,-12.4261942552853
4.18,-12.4000389013226
4.181,-12.3740153641694
4.182,-12.3481271583533
4.183,-12.3223779404562
4.184,-12.2967715152255
4.185,-12.2713118419249
4.186,-12.2460030409299
4.187,-12.2208494005759
4.188,-12.1958553842618
4.189,-12.1710256378155
4.19,-12.1463649971251
4.191,-12.1218784960381
4.192,-12.0975713745333
4.193,-12.0734490871644
4.194,-12.0495173117767
4.195,-12.0257819584964
4.196,-12.0022491789877
4.197,-11.9789253759745
4.198,-11.9558172130197
4.199,-11.9329316245512
4.2,-11.9102758261248
4.201,-11.887857324906
4.202,-11.8656839303542
4.203,-11.8437637650847
4.204,-11.8221052758816
4.205,-11.8007172448293
4.206,-11.7796088005238
4.207,-11.7587894293206
4.208,-11.7382689865665
4.209,-11.7180577077563
4.21,-11.6981662195484
4.211,-11.6786055505599
4.212,-11.6593871418553
4.213,-11.64052285703
4.214,-11.6220249917761
4.215,-11.6039062828072
4.216,-11.5861799160022
4.217,-11.568859533612
4.218,-11.5519592403568
4.219,-11.5354936082224
4.22,-11.519477679744
4.221,-11.5039269695454
4.222,-11.4888574638765
4.223,-11.4742856178713
4.224,-11.4602283502216
4.225,-11.4467030349337
4.226,-11.4337274898117
4.227,-11.4213199612804
4.228,-11.4094991051311
4.229,-11.3982839627496
4.23,-11.3876939323504
4.231,-11.3777487347199
4.232,-11.3684683729402
4.233,-11.3598730855438
4.234,-11.3519832925259
4.235,-11.3448195336267
4.236,-11.3384023982788
4.237,-11.3327524466159
4.238,-11.3278901209326
4.239,-11.323835647005
4.24,-11.3206089246959
4.241,-11.3182294073114
4.242,-11.31671596922
4.243,-11.3160867613187
4.244,-11.316359054013
4.245,-11.3175490674899
4.246,-11.3196717891951
4.247,-11.3227407785833
4.248,-11.3267679593979
4.249,-11.3317633999515
4.25,-11.3377350821249
4.251,-11.3446886600785
4.252,-11.3526272099768
4.253,-11.3615509723634
4.254,-11.3714570891864
4.255,-11.3823393378589
4.256,-11.3941878651443
4.257,-11.4069889240701
4.258,-11.4207246174899
4.259,-11.4353726523238
4.26,-11.4509061088957
4.261,-11.4672932301402
4.262,-11.484497235755
4.263,-11.502476166617
4.264,-11.5211827649258
4.265,-11.5405643955942
4.266,-11.5605630143279
4.267,-11.581115187629
4.268,-11.6021521695918
4.269,-11.6236000398279
4.27,-11.6453799061566
4.271,-11.6674081748143
4.272,-11.689596889884
4.273,-11.7118541424319
4.274,-11.7340845484809
4.275,-11.7561897934738
4.276,-11.7780692393254
4.277,-11.7996205885652
4.278,-11.820740598486
4.279,-11.8413258366923
4.28,-11.8612734680401
4.281,-11.8804820617354
4.282,-11.8988524063694
4.283,-11.916288319961
4.284,-11.9326974416955
4.285,-11.9479919920198
4.286,-11.9620894881027
4.287,-11.9749134023827
4.288,-11.9863937530092
4.289,-11.9964676163874
4.29,-12.0050795537296
4.291,-12.0121819454367
4.292,-12.0177352292079
4.293,-12.02170803994
4.294,-12.0240772516462
4.295,-12.0248279237244
4.296,-12.0239531558656
4.297,-12.0214538576541
4.298,-12.0173384404217
4.299,-12.0116224401359
4.3,-12.0043280810149
4.301,-11.9954837901514
4.302,-11.9851236737017
4.303,-11.973286965177
4.304,-11.9600174560826
4.305,-11.9453629186262
4.306,-11.9293745294981
4.307,-11.912106302859
4.308,-11.8936145396979
4.309,-11.873957299682
4.31,-11.853193900561
4.311,-11.8313844491322
4.312,-11.8085894067599
4.313,-11.7848691914891
4.314,-11.7602838179201
4.315,-11.7348925752331
4.316,-11.7087537430669
4.317,-11.6819243443802
4.318,-11.654459933946
4.319,-11.6264144207468
4.32,-11.5978399222538
4.321,-11.5687866483629
4.322,-11.5393028126304
4.323,-11.5094345683849
4.324,-11.4792259672783
4.325,-11.448718937873
4.326,-11.4179532819356
4.327,-11.3869666862035
4.328,-11.3557947475167
4.329,-11.3244710093414
4.33,-11.293027007859
4.331,-11.2614923259475
4.332,-11.2298946535345
4.333,-11.1982598529493
4.334,-11.1666120280526
4.335,-11.1349735960585
4.336,-11.1033653610975
4.337,-11.0718065886916
4.338,-11.0403150804287
4.339,-11.0089072482263
4.34,-10.9775981876715
4.341,-10.9464017500091
4.342,-10.915330612429
4.343,-10.8843963463694
4.344,-10.8536094836166
4.345,-10.8229795800327
4.346,-10.7925152767898
4.347,-10.7622243590316
4.348,-10.7321138119121
4.349,-10.7021898739968
4.35,-10.6724580880332
4.351,-10.6429233491162
4.352,-10.6135899502956
4.353,-10.5844616256825
4.354,-10.5555415911236
4.355,-10.526832582523
4.356,-10.4983368918926
4.357,-10.4700564012221
4.358,-10.4419926142596
4.359,-10.4141466862952
4.36,-10.3865194520436
4.361,-10.3591114517163
4.362,-10.3319229553793
4.363,-10.3049539856849
4.364,-10.2782043390674
4.365,-10.251673605488
4.366,-10.2253611868139
4.367,-10.1992663139099
4.368,-10.173388062521
4.369,-10.1477253680193
4.37,-10.1222770390854
4.371,-10.0970417703918
4.372,-10.0720181543513
4.373,-10.0472046919921
4.374,-10.0225998030149
4.375,-9.99820183508724
4.376,-9.97400907242671
4.377,-9.95001974371878
4.378,-9.92623202941648
4.379,-9.90264406846379
4.38,-9.87925396448207
4.381,-9.85605979145776
4.382,-9.8330595989658
4.383,-9.81025141696174
4.384,-9.78763326017353
4.385,-9.76520313212139
4.386,-9.74295902879247
4.387,-9.720898941996
4.388,-9.69902086242135
4.389,-9.67732278242183
4.39,-9.6558026985437
4.391,-9.63445861381977
4.392,-9.61328853984527
4.393,-9.59229049865218
4.394,-9.57146252439733
4.395,-9.55080266487882
4.396,-9.53030898289344
4.397,-9.50997955744784
4.398,-9.48981248483467
4.399,-9.46980587958414
4.4,-9.4499578753013
4.401,-9.43026662539762
4.402,-9.41073030372577
4.403,-9.39134710512534
4.404,-9.37211524588661
4.405,-9.35303296413955
4.406,-9.3340985201739
4.407,-9.31531019669626
4.408,-9.29666629902981
4.409,-9.27816515526138
4.41,-9.2598051163403
4.411,-9.24158455613405
4.412,-9.22350187144365
4.413,-9.20555548198327
4.414,-9.18774383032694
4.415,-9.17006538182571
4.416,-9.15251862449803
4.417,-9.13510206889613
4.418,-9.11781424795054
4.419,-9.10065371679563
4.42,-9.08361905257743
4.421,-9.06670885424638
4.422,-9.04992174233635
4.423,-9.03325635873172
4.424,-9.01671136642403
4.425,-9.00028544925947
4.426,-8.98397731167841
4.427,-8.96778567844869
4.428,-8.95170929439269
4.429,-8.93574692411032
4.43,-8.91989735169787
4.431,-8.90415938046409
4.432,-8.88853183264414
4.433,-8.87301354911193
4.434,-8.85760338909145
4.435,-8.84230022986815
4.436,-8.8271029665001
4.437,-8.81201051152997
4.438,-8.79702179469814
4.439,-8.78213576265704
4.44,-8.7673513786875
4.441,-8.75266762241699
4.442,-8.73808348954035
4.443,-8.72359799154309
4.444,-8.70921015542733
4.445,-8.69491902344114
4.446,-8.68072365281058
4.447,-8.66662311547541
4.448,-8.65261649782811
4.449,-8.6387029004565
4.45,-8.62488143788986
4.451,-8.61115123834909
4.452,-8.59751144350027
4.453,-8.58396120821245
4.454,-8.57049970031901
4.455,-8.55712610038308
4.456,-8.54383960146693
4.457,-8.53063940890513
4.458,-8.51752474008187
4.459,-8.50449482421203
4.46,-8.49154890212633
4.461,-8.47868622606026
4.462,-8.46590605944698
4.463,-8.45320767671407
4.464,-8.44059036308415
4.465,-8.42805341437917
4.466,-8.41559613682856
4.467,-8.40321784688111
4.468,-8.39091787102038
4.469,-8.37869554558402
4.47,-8.36655021658628
4.471,-8.35448123954431
4.472,-8.34248797930794
4.473,-8.33056980989269
4.474,-8.31872611431629
4.475,-8.30695628443851
4.476,-8.29525972080414
4.477,-8.28363583248925
4.478,-8.27208403695057
4.479,-8.26060375987789
4.48,-8.24919443504962
4.481,-8.23785550419113
4.482,-8.22658641683612
4.483,-8.21538663019087
4.484,-8.20425560900107
4.485,-8.19319282542171
4.486,-8.18219775888936
4.487,-8.17126989599717
4.488,-8.16040873037252
4.489,-8.1496137625571
4.49,-8.13888449988936
4.491,-8.12822045638961
4.492,-8.11762115264719
4.493,-8.10708611571017
4.494,-8.09661487897709
4.495,-8.08620698209112
4.496,-8.07586197083618
4.497,-8.06557939703523
4.498,-8.05535881845061
4.499,-8.04519979868642
4.5,-8.03510190709271
