!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:34:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S21 Phase(°),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
3131636363.6364,-1.4111978,-79.765121,164.70969,11.450524,-66.922035
3132363636.3636,-1.4084641,-89.324478,-175.39217,11.417266,-66.874435
3133090909.0909,-1.4063987,-86.371109,177.83188,11.392755,-66.84108
3133818181.8182,-1.398783,-91.998741,158.13985,11.33249,-66.853058
3134545454.5455,-1.3952596,-96.028488,-177.30202,11.29068,-66.795532
3135272727.2727,-1.3878722,-90.046822,-163.70901,11.227392,-66.784866
3136000000,-1.3880601,-90.884781,-4.8980026,11.221119,-66.749207
3136727272.7273,-1.3822731,-88.398186,-179.4566,11.172017,-66.742729
3137454545.4545,-1.3754032,-85.390984,-153.20769,11.113055,-66.731781
3138181818.1818,-1.3705591,-86.041428,-81.355064,11.044456,-66.598915
3138909090.9091,-1.3655212,-86.092682,-158.9597,11.013905,-66.649132
3139636363.6364,-1.3632834,-79.953125,-154.45293,10.976048,-66.558441
3140363636.3636,-1.3587501,-80.541641,-154.83357,10.931694,-66.524864
3141090909.0909,-1.3511099,-85.121765,171.81761,10.868184,-66.520538
3141818181.8182,-1.3485203,-84.955399,-139.66827,10.845994,-66.515907
3142545454.5455,-1.350268,-80.16497,177.95406,10.845017,-66.44384
3143272727.2727,-1.3465753,-83.68885,152.98447,10.806285,-66.40345
3144000000,-1.3440387,-83.968513,-137.44836,10.778742,-66.371086
3144727272.7273,-1.3435565,-94.814613,-134.7744,10.77638,-66.378555
3145454545.4545,-1.3417314,-90.383011,173.36995,10.75706,-66.357529
3146181818.1818,-1.3441931,-86.195427,74.881317,10.761783,-66.284584
3146909090.9091,-1.336755,-84.91626,-177.69969,10.705416,-66.304817
3147636363.6364,-1.3323373,-91.430504,-50.836441,10.663623,-66.277054
3148363636.3636,-1.3348464,-84.912048,-86.421623,10.681278,-66.263733
3149090909.0909,-1.3282682,-88.987411,-178.70708,10.613334,-66.194466
3149818181.8182,-1.3303074,-85.965729,-156.978,10.636392,-66.225632
3150545454.5455,-1.3257407,-83.19149,-98.791649,10.587556,-66.169189
3151272727.2727,-1.3259288,-86.254539,-154.21214,10.588198,-66.164932
3152000000,-1.3192797,-90.493561,-10.875403,10.541634,-66.201035
3152727272.7273,-1.3205372,-83.079178,153.63185,10.543829,-66.162125
3153454545.4545,-1.317257,-86.512558,156.91241,10.517227,-66.162292
3154181818.1818,-1.3116517,-87.188713,145.2413,10.469421,-66.151093
3154909090.9091,-1.3104368,-88.221321,122.6662,10.466776,-66.186371
3155636363.6364,-1.3103008,-89.493271,101.60033,10.458048,-66.149086
3156363636.3636,-1.3042909,-85.504623,-72.90107,10.410382,-66.154518
3157090909.0909,-1.3035933,-84.137291,-51.754429,10.397889,-66.120918
3157818181.8182,-1.2980717,-82.145569,-81.874794,10.354589,-66.128166
3158545454.5455,-1.298981,-83.606041,-146.62439,10.365352,-66.144905
3159272727.2727,-1.2961663,-87.475281,30.373186,10.344725,-66.1558
3160000000,-1.2926235,-78.552315,-130.32323,10.312395,-66.137985
3160727272.7273,-1.2874687,-83.341148,-154.3707,10.270542,-66.137695
3161454545.4545,-1.2869815,-80.504768,-155.09126,10.264951,-66.129509
3162181818.1818,-1.2815942,-84.443077,-142.74298,10.214838,-66.097191
3162909090.9091,-1.280472,-86.573349,-146.87804,10.197134,-66.05397
3163636363.6364,-1.2748775,-80.246719,138.50015,10.156356,-66.076553
3164363636.3636,-1.2702367,-90.703163,-104.18996,10.114052,-66.052536
3165090909.0909,-1.2643365,-87.551178,-139.50931,10.05745,-66.007309
3165818181.8182,-1.2675332,-88.194244,-87.001297,10.075883,-65.969788
3166545454.5455,-1.2617614,-80.615471,-114.32195,10.020653,-65.925682
3167272727.2727,-1.2573012,-90.419716,-89.501694,9.9844646,-65.924561
3168000000,-1.2546136,-82.969193,-64.405853,9.9529419,-65.873924
3168727272.7273,-1.2444469,-88.265289,-67.904991,9.873251,-65.885185
3169454545.4545,-1.2468448,-79.609886,-121.73956,9.8814545,-65.827713
3170181818.1818,-1.24105,-81.690468,-138.25896,9.821063,-65.755966
3170909090.9091,-1.2404412,-92.102921,-136.20226,9.8143244,-65.74633
3171636363.6364,-1.2437475,-82.347954,173.67583,9.8331165,-65.706001
3172363636.3636,-1.2409818,-85.124619,-122.2994,9.8022308,-65.660652
3173090909.0909,-1.2378683,-80.944221,151.32755,9.7707291,-65.626396
3173818181.8182,-1.2394748,-82.943329,-144.80853,9.7749271,-65.581078
3174545454.5455,-1.2384317,-87.11071,175.72914,9.7638216,-65.566635
3175272727.2727,-1.2364166,-82.210075,139.63307,9.7418222,-65.535774
3176000000,-1.2302814,-85.294823,-21.229694,9.6877365,-65.509163
3176727272.7273,-1.2335601,-86.111046,-141.1792,9.7078085,-65.476936
3177454545.4545,-1.2319539,-84.589325,-63.828644,9.6945581,-65.474701
3178181818.1818,-1.2228329,-87.16349,-131.34955,9.6108179,-65.416534
3178909090.9091,-1.2252544,-82.363197,-117.00206,9.633482,-65.434372
3179636363.6364,-1.220261,-79.415733,-150.6051,9.580883,-65.366226
3180363636.3636,-1.2178673,-82.595566,-96.411171,9.5495443,-65.300545
3181090909.0909,-1.2136915,-81.278374,-142.22101,9.5257263,-65.350906
3181818181.8182,-1.2134464,-87.588615,-105.20796,9.5214453,-65.338402
3182545454.5455,-1.213814,-82.904633,-169.3174,9.5204458,-65.317329
3183272727.2727,-1.2052813,-81.791702,-141.96426,9.4450884,-65.276703
3184000000,-1.2019434,-93.809639,102.95347,9.4109116,-65.235115
3184727272.7273,-1.2073208,-79.656586,178.8197,9.4522181,-65.227684
3185454545.4545,-1.2013488,-89.707535,-119.54282,9.3979511,-65.190331
3186181818.1818,-1.1939099,-97.281395,141.38596,9.344099,-65.218338
3186909090.9091,-1.1954076,-84.931046,-179.81461,9.3479805,-65.174644
3187636363.6364,-1.1913579,-88.129028,-98.317795,9.3187313,-65.190224
3188363636.3636,-1.1919553,-87.362984,-99.329803,9.3195801,-65.168915
3189090909.0909,-1.1909094,-88.156723,-112.32328,9.3061838,-65.140869
3189818181.8182,-1.1880989,-80.245544,-123.67646,9.2872438,-65.159096
3190545454.5455,-1.1773615,-86.089096,169.80034,9.2055607,-65.177666
3191272727.2727,-1.174078,-78.333252,-112.96305,9.1817446,-65.189842
3192000000,-1.1750257,-79.730278,-175.77953,9.1846905,-65.164474
3192727272.7273,-1.1710778,-87.359856,-114.02251,9.1474581,-65.131096
3193454545.4545,-1.1631564,-81.396591,-168.23244,9.0909462,-65.165672
3194181818.1818,-1.1630363,-79.669724,-158.79401,9.0889521,-65.159813
3194909090.9091,-1.1581911,-111.38165,19.271595,9.0440321,-65.12262
3195636363.6364,-1.153598,-91.26329,57.997459,9.0026035,-65.093582
3196363636.3636,-1.1471798,-88.821281,-1.4266407,8.9547024,-65.109573
3197090909.0909,-1.1423764,-81.713425,-132.04303,8.9065208,-65.050865
3197818181.8182,-1.1421427,-94.803535,99.2687,8.8991528,-65.019142
3198545454.5455,-1.1330237,-93.297752,-130.47678,8.8256693,-65.009987
3199272727.2727,-1.1314377,-83.175613,-110.67188,8.8059139,-64.967888
3200000000,-1.1298971,-80.717003,-128.41161,8.7899504,-64.945587
3200727272.7273,-1.1255375,-86.569344,-130.34161,8.7491407,-64.907661
3201454545.4545,-1.1226298,-87.255524,-161.78418,8.7179985,-64.859161
3202181818.1818,-1.1157897,-81.535454,-152.57408,8.6668377,-64.874306
3202909090.9091,-1.1137502,-80.893631,-161.50153,8.6445351,-64.837173
3203636363.6364,-1.1165538,-86.820061,133.5318,8.6472015,-64.722977
3204363636.3636,-1.1044877,-85.409592,-130.23834,8.5613976,-64.77491
3205090909.0909,-1.1062449,-101.33926,109.17292,8.5647326,-64.712646
3205818181.8182,-1.1076519,-85.205132,-30.793423,8.5694504,-64.675125
3206545454.5455,-1.10262,-93.598442,40.053867,8.525486,-64.647537
3207272727.2727,-1.0999897,-86.768188,-150.29755,8.4986048,-64.609566
3208000000,-1.0976911,-85.153458,-65.046211,8.477911,-64.593071
3208727272.7273,-1.0956696,-88.845741,-111.6301,8.4562759,-64.557724
3209454545.4545,-1.0882481,-84.901756,-125.91853,8.3901663,-64.507736
3210181818.1818,-1.0887001,-95.04509,-71.13932,8.3901348,-64.486092
3210909090.9091,-1.087243,-81.963844,-128.56921,8.3774347,-64.477875
3211636363.6364,-1.0919225,-84.990425,-157.56546,8.4054089,-64.426414
3212363636.3636,-1.087639,-79.506638,178.80774,8.3653088,-64.385117
3213090909.0909,-1.0805976,-90.025581,-96.848343,8.3047876,-64.349495
3213818181.8182,-1.0825278,-86.779945,-152.22282,8.3218212,-64.362045
3214545454.5455,-1.0776235,-82.283424,-152.68176,8.2756023,-64.311951
3215272727.2727,-1.0742631,-84.624451,135.01627,8.2421341,-64.266167
3216000000,-1.067345,-85.313606,149.15459,8.1873608,-64.25898
3216727272.7273,-1.0617326,-86.021805,-134.74107,8.1373625,-64.218147
3217454545.4545,-1.0622621,-87.056534,-73.215302,8.1362753,-64.185623
3218181818.1818,-1.0670475,-81.625237,-65.029274,8.16292,-64.120766
3218909090.9091,-1.0704345,-87.500923,-27.201548,8.1939611,-64.15107
3219636363.6364,-1.0637634,-89.371925,-88.171326,8.1383066,-64.125534
3220363636.3636,-1.0625806,-90.593338,-140.30278,8.1305361,-64.134148
3221090909.0909,-1.0619191,-80.917313,-113.87327,8.1257448,-64.136169
3221818181.8182,-1.055499,-80.315742,176.0033,8.0718336,-64.109024
3222545454.5455,-1.051368,-83.284676,-165.627,8.0447655,-64.139709
3223272727.2727,-1.0509311,-80.706078,-168.53513,8.0470047,-64.175362
3224000000,-1.0460593,-78.64563,-164.86179,8.012023,-64.192474
3224727272.7273,-1.04252,-92.896545,168.71318,7.9793506,-64.158577
3225454545.4545,-1.0396405,-93.273949,-9.6118374,7.9584584,-64.167297
3226181818.1818,-1.0366421,-86.244957,-96.606926,7.9399028,-64.197006
3226909090.9091,-1.0295616,-88.659027,-84.288719,7.8864002,-64.20507
3227636363.6364,-1.0225074,-88.826904,-79.042305,7.8277378,-64.178185
3228363636.3636,-1.0209857,-84.271416,-40.895393,7.8181157,-64.192146
3229090909.0909,-1.016009,-85.685745,-146.28253,7.7743516,-64.15731
3229818181.8182,-1.0092474,-79.165894,-90.280632,7.7216611,-64.154121
3230545454.5455,-1.0029774,-77.891304,-145.48438,7.6758752,-64.171555
3231272727.2727,-0.99755621,-89.12413,-107.05908,7.6322346,-64.159622
3232000000,-0.99475503,-86.290985,-137.1544,7.6071329,-64.136238
3232727272.7273,-0.98999584,-75.298645,-122.6445,7.5677514,-64.118217
3233454545.4545,-0.98316216,-80.551376,-163.50635,7.5090809,-64.077522
3234181818.1818,-0.9765718,-86.198227,-176.24738,7.4583769,-64.077911
3234909090.9091,-0.97485799,-85.731613,-154.13794,7.4377275,-64.026741
3235636363.6364,-0.97801054,-82.868034,143.17195,7.4540229,-63.97221
3236363636.3636,-0.96820033,-97.450912,-0.24375463,7.378448,-63.970959
3237090909.0909,-0.96329874,-89.807938,165.96593,7.3412409,-63.974106
3237818181.8182,-0.96306872,-84.831657,41.677181,7.3301973,-63.909485
3238545454.5455,-0.95934945,-86.135887,-124.18071,7.3003149,-63.90007
3239272727.2727,-0.95592993,-76.9086,-71.380981,7.2749367,-63.906075
3240000000,-0.94849426,-82.878967,-113.77387,7.2080193,-63.836067
3240727272.7273,-0.95218277,-80.799805,-145.2032,7.2337499,-63.818272
3241454545.4545,-0.94421905,-82.817566,-94.525009,7.170857,-63.804596
3242181818.1818,-0.94160306,-79.18644,-106.4287,7.1433277,-63.750935
3242909090.9091,-0.94248229,-81.771034,166.97374,7.1522942,-63.766991
3243636363.6364,-0.93405449,-88.109177,-120.6478,7.0832081,-63.733528
3244363636.3636,-0.93356556,-94.046211,-132.65549,7.071764,-63.677883
3245090909.0909,-0.93496573,-90.696098,-18.942564,7.0791178,-63.653839
3245818181.8182,-0.93785596,-78.163544,-158.33344,7.0943341,-63.604671
3246545454.5455,-0.92640078,-93.313011,-177.68869,7.0054121,-63.592869
3247272727.2727,-0.93151915,-90.751968,-157.3696,7.0382175,-63.547981
3248000000,-0.92474085,-96.144913,65.331871,6.9889097,-63.564693
3248727272.7273,-0.9237901,-96.677277,-68.286606,6.9803796,-63.55526
3249454545.4545,-0.92842704,-84.550491,-118.82196,7.0070043,-63.492077
3250181818.1818,-0.92744029,-84.519829,-71.35144,6.9975996,-63.478207
3250909090.9091,-0.91278642,-83.382439,-124.71892,6.8837352,-63.45969
3251636363.6364,-0.91969568,-81.319153,-117.29513,6.9328456,-63.434856
3252363636.3636,-0.91204625,-80.171135,-129.57115,6.8735147,-63.425549
3253090909.0909,-0.89991653,-86.102776,-127.79735,6.7835732,-63.44146
3253818181.8182,-0.90529031,-83.003929,-143.52446,6.8243275,-63.441181
3254545454.5455,-0.9000597,-82.125648,-100.3851,6.7785554,-63.395508
3255272727.2727,-0.89839464,-86.297569,-165.6544,6.7684293,-63.414364
3256000000,-0.9050706,-84.729614,155.12421,6.8091655,-63.340099
3256727272.7273,-0.88997376,-81.827049,-161.89583,6.701632,-63.392132
3257454545.4545,-0.89576858,-84.33799,-175.00095,6.7487874,-63.416492
3258181818.1818,-0.89041942,-82.618553,-75.937469,6.7011437,-63.362682
3258909090.9091,-0.8937884,-91.244102,-1.2076288,6.7288666,-63.379341
3259636363.6364,-0.88864332,-90.32106,-81.171303,6.6957636,-63.42432
3260363636.3636,-0.87939221,-79.145996,-100.99419,6.6228561,-63.403214
3261090909.0909,-0.88836586,-78.999985,-105.15746,6.6925673,-63.41597
3261818181.8182,-0.88351345,-83.386063,-133.0685,6.657599,-63.430054
3262545454.5455,-0.87515247,-79.767632,-145.97212,6.5905423,-63.401871
3263272727.2727,-0.86600286,-78.306183,-116.9203,6.5262475,-63.441467
3264000000,-0.8616749,-79.367195,-119.99789,6.4886436,-63.403847
3264727272.7273,-0.87057143,-85.40802,-177.92784,6.5560327,-63.403553
3265454545.4545,-0.86559021,-81.518562,-142.08182,6.5114379,-63.349922
3266181818.1818,-0.85923374,-86.040741,146.43552,6.4650378,-63.363522
3266909090.9091,-0.85009295,-89.233383,-59.610176,6.3947835,-63.355148
3267636363.6364,-0.84952247,-88.138542,173.39182,6.3855834,-63.316093
3268363636.3636,-0.84762257,-79.551117,-174.93414,6.3693814,-63.301414
3269090909.0909,-0.84212691,-88.951477,153.56091,6.3207059,-63.243835
3269818181.8182,-0.83710146,-80.671715,-75.44313,6.2789893,-63.2132
3270545454.5455,-0.83258706,-90.745522,48.14957,6.2423077,-63.191761
3271272727.2727,-0.83130068,-80.907898,-92.904053,6.2317958,-63.185112
3272000000,-0.83482742,-90.740128,-96.608826,6.2534146,-63.144501
3272727272.7273,-0.82893783,-87.195808,-171.33377,6.2112603,-63.16275
3273454545.4545,-0.82842165,-75.272263,-127.59604,6.2007327,-63.108139
3274181818.1818,-0.82798713,-87.436096,164.20618,6.1949067,-63.087093
3274909090.9091,-0.82515049,-82.054794,-156.57664,6.1715655,-63.070583
3275636363.6364,-0.82693249,-86.16983,-122.33694,6.1841636,-63.063927
3276363636.3636,-0.82549661,-88.691826,-93.567551,6.1679683,-63.019283
3277090909.0909,-0.8160162,-83.167999,137.58609,6.0993915,-63.041557
3277818181.8182,-0.81439251,-80.81636,-44.431168,6.0844855,-63.018902
3278545454.5455,-0.8144232,-83.521988,-67.613159,6.0765247,-62.950142
3279272727.2727,-0.81068742,-84.642899,-48.507763,6.0431314,-62.904854
3280000000,-0.81145597,-82.612755,-56.972622,6.0484676,-62.90126
3280727272.7273,-0.80330259,-82.943367,-93.407722,5.9788084,-62.828308
3281454545.4545,-0.81075424,-80.796883,-119.26682,6.0381165,-62.858253
3282181818.1818,-0.81532812,-78.845261,-86.59095,6.0646935,-62.793713
3282909090.9091,-0.81106013,-78.698975,-136.72438,6.0306845,-62.776054
3283636363.6364,-0.81020463,-82.671898,-157.79089,6.0211434,-62.749435
3284363636.3636,-0.81299806,-79.861656,-151.41325,6.0354905,-62.694305
3285090909.0909,-0.81169116,-78.976204,-142.57382,6.0244656,-62.683548
3285818181.8182,-0.81333303,-87.989517,-100.77355,6.0305347,-62.631302
3286545454.5455,-0.81496346,-80.787895,-120.28176,6.0448599,-62.649612
3287272727.2727,-0.80864948,-82.762085,-167.38454,5.9941883,-62.619133
3288000000,-0.81146401,-90.596436,-133.14777,6.0138998,-62.60841
3288727272.7273,-0.81358588,-85.253983,-125.08859,6.0241704,-62.561543
3289454545.4545,-0.81305552,-82.602013,-105.58609,6.0172524,-62.536396
3290181818.1818,-0.81396109,-82.836868,-134.2856,6.0260968,-62.554211
3290909090.9091,-0.8158102,-82.580185,-88.531639,6.0390997,-62.547771
3291636363.6364,-0.81421208,-82.370819,-117.34659,6.0296693,-62.568611
3292363636.3636,-0.82146972,-89.478882,-108.71181,6.0856776,-62.585056
3293090909.0909,-0.81655955,-84.309898,-162.53769,6.0480618,-62.576305
3293818181.8182,-0.813196,-78.274666,-116.22424,6.0251055,-62.594013
3294545454.5455,-0.81249386,-76.912323,-128.28793,6.0172472,-62.57177
3295272727.2727,-0.81402069,-91.160797,-144.53856,6.0262876,-62.552063
3296000000,-0.80824637,-79.503639,179.39348,5.9806085,-62.529064
3296727272.7273,-0.80585247,-116.63612,-134.14384,5.9629316,-62.53019
3297454545.4545,-0.80449295,-100.40401,-56.27808,5.946465,-62.475784
3298181818.1818,-0.80468047,-86.533646,159.03963,5.9463129,-62.462521
3298909090.9091,-0.79834348,-85.048286,-48.475422,5.8919907,-62.399906
3299636363.6364,-0.8000524,-91.968689,-98.810364,5.9016223,-62.373596
3300363636.3636,-0.79279357,-90.832382,-114.13762,5.8420901,-62.323833
3301090909.0909,-0.79978371,-81.098061,-128.46263,5.8916678,-62.304817
3301818181.8182,-0.79160959,-80.413338,-106.84925,5.8263121,-62.262596
3302545454.5455,-0.7928583,-79.428421,-88.788277,5.8317142,-62.229111
3303272727.2727,-0.79495925,-78.655609,-158.43661,5.8447795,-62.207615
3304000000,-0.79376459,-82.211685,-153.39542,5.8293023,-62.149567
3304727272.7273,-0.78705978,-75.552933,-165.82204,5.7788806,-62.141354
3305454545.4545,-0.79564071,-79.755058,-134.77031,5.8357325,-62.084896
3306181818.1818,-0.78712928,-84.70266,165.43167,5.766715,-62.029552
3306909090.9091,-0.78372395,-83.196457,118.23045,5.7400694,-62.015594
3307636363.6364,-0.78443396,-83.1576,-125.73549,5.7449946,-62.012951
3308363636.3636,-0.78385693,-84.86171,-94.386391,5.7396388,-62.003105
3309090909.0909,-0.78175116,-89.909462,142.9537,5.7171416,-61.94083
3309818181.8182,-0.78667808,-85.642395,74.827148,5.7445292,-61.862732
3310545454.5455,-0.78399688,-84.374535,30.740171,5.7251511,-61.865372
3311272727.2727,-0.78047764,-82.246239,-81.300316,5.6945944,-61.823112
3312000000,-0.7775017,-85.274277,-161.6832,5.6675067,-61.775875
3312727272.7273,-0.7800318,-79.4216,-111.70589,5.6848927,-61.765606
3313454545.4545,-0.78345245,-82.629471,168.02542,5.7085109,-61.752819
3314181818.1818,-0.78069961,-86.682869,-158.36194,5.6809983,-61.687027
3314909090.9091,-0.77551377,-79.668625,-141.2775,5.6437984,-61.693508
3315636363.6364,-0.77977657,-84.85157,-120.60959,5.6700435,-61.649342
3316363636.3636,-0.7777667,-103.1222,39.070156,5.6563454,-61.658222
3317090909.0909,-0.77661341,-80.440514,-117.72691,5.6392884,-61.58046
3317818181.8182,-0.77061933,-85.7024,7.7248187,5.5916367,-61.544865
3318545454.5455,-0.77609575,-90.989464,-117.86191,5.6297412,-61.528408
3319272727.2727,-0.7765435,-101.05943,79.521202,5.6270003,-61.474205
3320000000,-0.77565765,-79.392784,-82.508644,5.6194587,-61.464333
3320727272.7273,-0.78202981,-81.048737,-84.12796,5.6602354,-61.414001
3321454545.4545,-0.77485049,-83.812775,-78.554039,5.6074696,-61.408974
3322181818.1818,-0.78080666,-80.335243,-119.81396,5.6464639,-61.370152
3322909090.9091,-0.78446549,-80.726685,-102.48853,5.6749983,-61.387589
3323636363.6364,-0.77808726,-82.220055,-135.21088,5.6269875,-61.372711
3324363636.3636,-0.78685856,-83.99855,-106.03343,5.6901059,-61.367165
3325090909.0909,-0.78572863,-80.918488,-99.646698,5.6822309,-61.370163
3325818181.8182,-0.78805792,-81.716858,-145.89549,5.6988163,-61.3671
3326545454.5455,-0.78773791,-90.047318,145.9538,5.6972508,-61.37389
3327272727.2727,-0.78430921,-83.032761,176.99246,5.6683359,-61.338097
3328000000,-0.77951217,-85.127991,-132.97145,5.632309,-61.327351
3328727272.7273,-0.77947235,-87.239746,-131.80046,5.6266699,-61.279095
3329454545.4545,-0.77747083,-91.903114,-123.0905,5.615438,-61.308788
3330181818.1818,-0.77339953,-81.446342,-100.92039,5.5855665,-61.30584
3330909090.9091,-0.77055717,-90.050209,-63.488174,5.5572786,-61.235828
3331636363.6364,-0.76861691,-83.844353,-161.92554,5.5392399,-61.199379
3332363636.3636,-0.77018166,-79.286423,-86.89212,5.5528159,-61.219902
3333090909.0909,-0.76494455,-79.405426,-89.74762,5.5105739,-61.18021
3333818181.8182,-0.76518583,-89.019333,-92.749931,5.5076246,-61.136948
3334545454.5455,-0.75715554,-82.590683,-127.90582,5.446435,-61.107803
3335272727.2727,-0.75393921,-79.253662,-143.91553,5.4165068,-61.045128
3336000000,-0.7573235,-79.489281,-156.72652,5.4408135,-61.044037
3336727272.7273,-0.75544143,-78.473801,-47.153419,5.4225988,-61.000706
3337454545.4545,-0.75343591,-79.445068,142.06805,5.4002924,-60.927021
3338181818.1818,-0.74944633,-82.968643,-157.29767,5.3680191,-60.893429
3338909090.9091,-0.73984861,-84.559227,-18.013422,5.2960143,-60.865032
3339636363.6364,-0.74328309,-83.186554,-106.53967,5.3207893,-60.865818
3340363636.3636,-0.73794276,-88.635368,152.42328,5.2766981,-60.811035
3341090909.0909,-0.73819673,-98.343651,-3.323328,5.2675009,-60.705036
3341818181.8182,-0.73097885,-78.755234,-59.729,5.2156854,-60.704075
3342545454.5455,-0.73377472,-79.020828,-102.99288,5.2290974,-60.639908
3343272727.2727,-0.72639239,-83.895454,-167.18591,5.1691008,-60.569565
3344000000,-0.72856867,-80.026596,-126.94981,5.1794214,-60.518414
3344727272.7273,-0.72297186,-90.081543,152.81323,5.1372552,-60.496532
3345454545.4545,-0.72623938,-79.425697,-129.28264,5.1548476,-60.440338
3346181818.1818,-0.72190529,-81.262871,-146.08685,5.1207485,-60.408516
3346909090.9091,-0.72775239,-83.159554,174.47383,5.1543941,-60.329979
3347636363.6364,-0.73335844,-87.775635,-142.66563,5.1936235,-60.323788
3348363636.3636,-0.73647809,-82.001122,-58.976685,5.2078958,-60.246891
3349090909.0909,-0.73212761,-84.415855,-73.090942,5.1776342,-60.253036
3349818181.8182,-0.72953153,-87.571281,-69.985458,5.1612921,-60.27356
3350545454.5455,-0.73282886,-82.210434,-96.949852,5.1824098,-60.251034
3351272727.2727,-0.72842348,-80.603607,-77.914841,5.1447344,-60.188091
3352000000,-0.73184294,-78.510277,-50.00935,5.1653891,-60.152889
3352727272.7273,-0.72218627,-78.448456,-112.01997,5.0995884,-60.178947
3353454545.4545,-0.7215603,-87.762581,-70.162399,5.0882025,-60.109837
3354181818.1818,-0.72021264,-79.043747,-126.65604,5.0783215,-60.106445
3354909090.9091,-0.71705925,-79.827271,161.97211,5.0555801,-60.102242
3355636363.6364,-0.72144157,-80.608574,-76.776001,5.0839486,-60.075844
3356363636.3636,-0.71707618,-92.235809,-67.494919,5.0495672,-60.040771
3357090909.0909,-0.71361715,-88.177719,-155.17542,5.0233245,-60.022728
3357818181.8182,-0.71968931,-81.811249,-106.74027,5.0639539,-59.99995
3358545454.5455,-0.7195766,-82.849953,-116.53912,5.0640407,-60.008789
3359272727.2727,-0.71559632,-87.217194,-65.209167,5.0336933,-59.986351
3360000000,-0.71772444,-89.326057,-38.156597,5.0484414,-59.983562
3360727272.7273,-0.70870888,-89.624474,-150.79948,4.9855928,-59.991734
3361454545.4545,-0.70386255,-83.022888,-95.176018,4.953454,-60.012989
3362181818.1818,-0.70698619,-85.423782,-91.688286,4.971323,-59.970276
3362909090.9091,-0.70651186,-82.880074,-92.480377,4.9634275,-59.923923
3363636363.6364,-0.70587522,-80.915283,-140.84715,4.9573817,-59.908031
3364363636.3636,-0.7069667,-84.820564,-113.49828,4.9673157,-59.930874
3365090909.0909,-0.69524604,-91.988998,-78.635689,4.8798671,-59.881104
3365818181.8182,-0.69657105,-87.445442,-104.84939,4.8824115,-59.810776
3366545454.5455,-0.69227141,-96.141388,-104.55326,4.8511796,-59.800465
3367272727.2727,-0.69046372,-89.089928,48.824387,4.8341813,-59.755619
3368000000,-0.68499106,-91.312065,-87.649826,4.7930708,-59.727509
3368727272.7273,-0.69200671,-92.1175,-144.85971,4.837585,-59.677917
3369454545.4545,-0.69186544,-90.292595,-178.97345,4.8352475,-59.663815
3370181818.1818,-0.68429327,-83.531677,-67.890991,4.7762332,-59.601223
3370909090.9091,-0.69017178,-82.863167,-42.761982,4.8131251,-59.556263
3371636363.6364,-0.6870594,-84.917015,-31.308231,4.7863784,-59.503819
3372363636.3636,-0.68192661,-76.271751,-101.18172,4.7473435,-59.4702
3373090909.0909,-0.68560207,-83.199379,-78.681473,4.7698317,-59.43644
3373818181.8182,-0.68434966,-79.114082,-127.99825,4.757,-59.39299
3374545454.5455,-0.67955244,-84.812881,-102.20707,4.7189999,-59.344387
3375272727.2727,-0.6836167,-80.817657,-120.48563,4.7423506,-59.29147
3376000000,-0.67956465,-86.370758,-69.802307,4.7114496,-59.262543
3376727272.7273,-0.68561035,-89.923958,156.29372,4.7459712,-59.182381
3377454545.4545,-0.67802352,-82.61557,-122.37023,4.6913791,-59.161903
3378181818.1818,-0.67791361,-85.971535,162.91005,4.6847162,-59.098328
3378909090.9091,-0.6813125,-100.22076,142.01073,4.7063937,-59.078091
3379636363.6364,-0.68557036,-80.147835,-53.619972,4.7305136,-59.02055
3380363636.3636,-0.68344992,-89.047516,-50.586498,4.7159638,-59.021927
3381090909.0909,-0.68593812,-90.650414,13.104047,4.7281232,-58.967865
3381818181.8182,-0.68122226,-81.855545,-94.08461,4.6939101,-58.950676
3382545454.5455,-0.69464642,-83.536568,-57.200813,4.785429,-58.937027
3383272727.2727,-0.69161397,-83.341362,-115.02629,4.7615299,-58.905895
3384000000,-0.69305593,-81.117073,-89.456779,4.7717047,-58.908146
3384727272.7273,-0.68275458,-81.414009,-92.233673,4.6999254,-58.901482
3385454545.4545,-0.67942041,-84.839462,-137.89211,4.6729431,-58.858784
3386181818.1818,-0.68354142,-83.807953,-81.689331,4.6971912,-58.813797
3386909090.9091,-0.6855073,-82.536049,-129.87874,4.7074242,-58.778183
3387636363.6364,-0.67922157,-86.598312,120.43006,4.6661983,-58.800697
3388363636.3636,-0.68098223,-95.010933,-71.400726,4.6701827,-58.712681
3389090909.0909,-0.6806156,-85.605957,-128.47499,4.6722879,-58.762699
3389818181.8182,-0.6833213,-93.507591,-73.238258,4.6885281,-58.736958
3390545454.5455,-0.68209392,-93.443336,116.94533,4.6770644,-58.704422
3391272727.2727,-0.68698037,-81.896889,-93.723793,4.7096171,-58.693008
3392000000,-0.69011986,-82.794319,-67.887245,4.7326622,-58.7085
3392727272.7273,-0.67965895,-79.401634,-110.44701,4.6627946,-58.731277
3393454545.4545,-0.69028693,-83.68631,-58.68433,4.7297015,-58.664669
