!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:35:32
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S22 Log Mag(dB),S21 Log Mag(dB),S21 Phase(°),S22 SMITH Real(Ohm),S22 SMITH Imag(Ohm)
1798545454.5455,-2.4847312,-86.559296,-37.120792,68.719101,-132.10446
1799272727.2727,-2.4844077,-88.573639,17.29986,68.90451,-132.27129
1800000000,-2.4894197,-89.287392,10.040893,69.103745,-132.25887
1800727272.7273,-2.4960423,-91.560028,-8.6194715,69.37664,-132.24953
1801454545.4545,-2.494401,-91.438652,-27.565264,69.589584,-132.48387
1802181818.1818,-2.5004869,-85.591652,27.141716,69.819305,-132.4559
1802909090.9091,-2.5028656,-81.632172,-22.404829,70.133553,-132.62811
1803636363.6364,-2.5088723,-85.597717,-41.357452,70.365349,-132.60255
1804363636.3636,-2.509428,-85.3461,-31.805828,70.644203,-132.80836
1805090909.0909,-2.511451,-86.502533,-25.254957,70.875549,-132.9225
1805818181.8182,-2.5109751,-84.309776,-57.976742,71.019829,-133.05536
1806545454.5455,-2.5111883,-87.139977,-39.935539,71.3554,-133.31619
1807272727.2727,-2.5123744,-82.517036,-56.663147,71.548683,-133.42763
1808000000,-2.5119281,-89.535622,-3.2845442,71.870728,-133.69916
1808727272.7273,-2.5101094,-84.884109,-45.194729,71.846916,-133.74576
1809454545.4545,-2.507638,-88.804848,28.011806,72.013,-133.96637
1810181818.1818,-2.5073688,-87.857109,-14.18974,72.102219,-134.04663
1810909090.9091,-2.5100174,-90.57325,-36.804958,72.369827,-134.16173
1811636363.6364,-2.5099463,-85.99939,24.78665,72.621826,-134.36198
1812363636.3636,-2.5107193,-83.343079,-22.097364,72.807381,-134.479
1813090909.0909,-2.5105031,-82.398811,-26.120594,72.96064,-134.60634
1813818181.8182,-2.513586,-81.562874,1.2471546,73.209206,-134.68741
1814545454.5455,-2.5067139,-82.811722,-16.882479,73.252853,-134.9715
1815272727.2727,-2.5080938,-82.300026,-34.642136,73.435448,-135.06265
1816000000,-2.5059052,-81.743263,-29.930937,73.614075,-135.28075
1816727272.7273,-2.5029032,-86.928795,-30.605446,73.744598,-135.49153
1817454545.4545,-2.5038447,-88.121864,-26.047411,73.84169,-135.53183
1818181818.1818,-2.502938,-86.295296,11.924073,73.983154,-135.674
1818909090.9091,-2.5040371,-85.746147,69.018387,74.125198,-135.74263
1819636363.6364,-2.5028341,-83.157745,30.359436,74.268669,-135.89687
1820363636.3636,-2.5060544,-82.719101,9.008955,74.380264,-135.86353
1821090909.0909,-2.5059013,-85.410622,-11.20872,74.690224,-136.10519
1821818181.8182,-2.5053842,-85.957748,-40.617458,74.83094,-136.23109
1822545454.5455,-2.5051095,-81.864731,19.509592,74.918007,-136.30722
1823272727.2727,-2.5078645,-81.805046,-17.889839,75.136574,-136.37045
1824000000,-2.5082302,-82.644844,-28.902273,75.390175,-136.54773
1824727272.7273,-2.5080256,-84.289955,4.2597446,75.453773,-136.60306
1825454545.4545,-2.5076952,-82.673134,-24.251127,75.735931,-136.8266
1826181818.1818,-2.5119512,-81.484154,-0.56944519,75.800827,-136.71692
1826909090.9091,-2.5098588,-87.23037,34.159168,75.978317,-136.9268
1827636363.6364,-2.5156918,-87.341614,21.285837,76.408295,-137.02818
1828363636.3636,-2.5142608,-81.726143,19.25779,76.586807,-137.21297
1829090909.0909,-2.5107017,-88.194664,-8.9579458,76.67411,-137.4101
1829818181.8182,-2.5073318,-84.907898,34.952595,76.795898,-137.62585
1830545454.5455,-2.5084014,-83.563393,-27.845512,76.837006,-137.61595
1831272727.2727,-2.5065722,-87.213997,-6.1073604,77.129066,-137.89876
1832000000,-2.5042388,-84.552361,-13.37721,77.206001,-138.04289
1832727272.7273,-2.50102,-81.816902,11.111596,77.36441,-138.28018
1833454545.4545,-2.4980359,-83.255051,32.730927,77.46611,-138.46738
1834181818.1818,-2.4938548,-81.150337,27.262291,77.45668,-138.61905
1834909090.9091,-2.4943221,-89.107521,-23.106598,77.594353,-138.70193
1835636363.6364,-2.4955084,-83.385628,0.051121362,77.739601,-138.76279
1836363636.3636,-2.4985008,-82.162376,8.0081358,78.123642,-138.92764
1837090909.0909,-2.4914834,-94.348503,7.7886586,78.044365,-139.13773
1837818181.8182,-2.5003681,-91.217094,-41.526596,78.304008,-138.98679
1838545454.5455,-2.4974885,-86.033348,-36.581512,78.333824,-139.11801
1839272727.2727,-2.499517,-87.015327,75.903679,78.473717,-139.14139
1840000000,-2.4953959,-87.157646,-15.425045,78.774689,-139.515
1840727272.7273,-2.488771,-86.527359,-26.947254,78.706284,-139.72009
1841454545.4545,-2.4939439,-86.830032,-2.8700385,78.78331,-139.57686
1842181818.1818,-2.4923775,-88.623047,23.089727,78.992332,-139.78671
1842909090.9091,-2.4910839,-83.19355,-6.3302879,79.147301,-139.94728
1843636363.6364,-2.4949896,-81.765289,12.932436,79.310204,-139.91302
1844363636.3636,-2.4912694,-92.068169,-8.2232885,79.567665,-140.23936
1845090909.0909,-2.4909334,-81.123695,-15.407823,79.666122,-140.32217
1845818181.8182,-2.4938281,-83.857201,-24.485809,79.865204,-140.35103
1846545454.5455,-2.4956367,-83.720413,-14.136987,80.296028,-140.58394
1847272727.2727,-2.4934194,-85.392838,-40.113636,80.438179,-140.76949
1848000000,-2.4927738,-85.087982,41.471767,80.602722,-140.90959
1848727272.7273,-2.4882128,-85.436333,-45.773216,80.727196,-141.17421
1849454545.4545,-2.4850645,-95.451759,-0.33450824,80.863937,-141.3927
1850181818.1818,-2.4885612,-84.472038,-60.282833,80.980675,-141.33722
1850909090.9091,-2.4855671,-91.769371,36.121971,81.114723,-141.54761
1851636363.6364,-2.4850204,-87.69738,43.237846,81.45961,-141.80814
1852363636.3636,-2.4803755,-90.153671,41.999924,81.426819,-141.96825
1853090909.0909,-2.4818094,-87.996086,44.756031,81.689743,-142.09352
1853818181.8182,-2.4868829,-82.660995,1.6114863,81.888077,-142.03
1854545454.5455,-2.4875536,-86.027863,23.319742,82.262405,-142.25974
1855272727.2727,-2.4860122,-83.037094,25.215864,82.410301,-142.42151
1856000000,-2.4835382,-84.773811,16.46694,82.552864,-142.61659
1856727272.7273,-2.4852297,-87.578575,41.452003,82.82386,-142.73344
1857454545.4545,-2.4812167,-84.475914,19.827198,83.04026,-143.03954
1858181818.1818,-2.4862013,-96.595932,-71.456726,83.315689,-143.0266
1858909090.9091,-2.486572,-87.497444,32.768394,83.55806,-143.17438
1859636363.6364,-2.4888325,-89.015907,63.91045,83.704788,-143.1823
1860363636.3636,-2.4871116,-84.547867,45.174492,84.014023,-143.45697
1861090909.0909,-2.4862688,-87.732208,52.515903,84.158257,-143.58649
1861818181.8182,-2.4819989,-90.906189,35.848217,84.446617,-143.94905
1862545454.5455,-2.4829774,-82.504036,40.6684,84.728355,-144.09567
1863272727.2727,-2.4819636,-87.532272,33.274277,84.725578,-144.1347
1864000000,-2.48171,-84.398132,23.540915,84.999207,-144.32492
1864727272.7273,-2.4858441,-82.404747,28.999567,85.221191,-144.30321
1865454545.4545,-2.4767179,-82.4552,53.989101,85.388573,-144.78236
1866181818.1818,-2.4798374,-82.655617,27.071089,85.532677,-144.74969
1866909090.9091,-2.4788656,-85.500717,51.100559,85.748566,-144.9297
1867636363.6364,-2.4791119,-83.847221,5.1420159,86.022324,-145.09718
1868363636.3636,-2.4746554,-85.168594,54.29417,86.113678,-145.33832
1869090909.0909,-2.4835577,-92.567383,54.781246,86.530876,-145.2433
1869818181.8182,-2.4743121,-82.926208,40.856281,86.789604,-145.78787
1870545454.5455,-2.473454,-84.969391,70.637177,86.7519,-145.79895
1871272727.2727,-2.4762106,-86.444008,58.477486,87.032181,-145.86494
1872000000,-2.473093,-92.12088,67.158043,87.301605,-146.16512
1872727272.7273,-2.4800732,-82.674294,34.420109,87.730988,-146.14902
1873454545.4545,-2.4806414,-80.902672,80.284035,87.943077,-146.259
1874181818.1818,-2.4753976,-88.027168,12.636634,88.139465,-146.59935
1874909090.9091,-2.4800661,-85.486824,18.765503,88.547951,-146.66106
1875636363.6364,-2.4727538,-85.25592,14.358857,88.719055,-147.07181
1876363636.3636,-2.4756641,-85.080383,44.241901,89.032608,-147.14514
1877090909.0909,-2.4696882,-85.224998,47.36161,89.124992,-147.45227
1877818181.8182,-2.4655373,-89.857895,51.637661,89.368217,-147.77721
1878545454.5455,-2.4618881,-86.45282,31.739401,89.518425,-148.02393
1879272727.2727,-2.4580693,-90.883163,58.269009,89.727821,-148.3148
1880000000,-2.4572589,-87.581909,55.80526,89.866714,-148.43489
1880727272.7273,-2.4516129,-88.905128,74.939835,90.196701,-148.87827
1881454545.4545,-2.4445045,-88.373573,70.156967,90.368507,-149.28787
1882181818.1818,-2.4447558,-83.928337,103.40212,90.478065,-149.34453
1882909090.9091,-2.4421728,-83.475761,52.308964,90.934311,-149.73529
1883636363.6364,-2.4379859,-85.683655,50.239571,91.057327,-149.99115
1884363636.3636,-2.4281654,-84.28186,41.351528,91.095581,-150.44017
1885090909.0909,-2.4281256,-83.172951,39.272339,91.520897,-150.7023
1885818181.8182,-2.4188993,-85.542519,23.918945,91.606598,-151.15799
1886545454.5455,-2.4149468,-85.63903,8.4631386,91.74469,-151.41608
1887272727.2727,-2.4096632,-92.141937,53.761097,91.905037,-151.74707
1888000000,-2.4008679,-85.11145,76.410568,91.896683,-152.13126
1888727272.7273,-2.4008775,-89.319359,32.859615,92.189247,-152.31041
1889454545.4545,-2.3945346,-85.274193,34.298084,92.225807,-152.61537
1890181818.1818,-2.3903418,-82.846542,68.601593,92.435249,-152.9314
1890909090.9091,-2.3873694,-84.734787,60.513332,92.551208,-153.13583
1891636363.6364,-2.3820446,-85.959991,78.797401,92.611908,-153.41266
1892363636.3636,-2.376895,-84.047379,54.579041,92.749916,-153.72998
1893090909.0909,-2.3700809,-82.051247,57.345634,92.960434,-154.16847
1893818181.8182,-2.3696644,-84.831482,63.407639,93.061707,-154.24966
1894545454.5455,-2.3651597,-82.941803,58.081253,93.173767,-154.52391
1895272727.2727,-2.3603277,-83.625359,39.897049,93.415298,-154.89345
1896000000,-2.3522182,-84.844849,67.973198,93.450623,-155.28809
1896727272.7273,-2.3486755,-84.596642,46.054913,93.771973,-155.64946
1897454545.4545,-2.3407252,-93.075813,56.528587,93.676369,-155.95932
1898181818.1818,-2.3358293,-80.080956,44.771957,93.841209,-156.28912
1898909090.9091,-2.3259768,-87.250443,54.998615,93.905434,-156.78998
1899636363.6364,-2.3219047,-84.366402,48.45076,93.838577,-156.9398
1900363636.3636,-2.3161149,-84.510033,49.382111,93.891914,-157.24585
1901090909.0909,-2.310739,-86.266594,30.84329,94.061508,-157.60594
1901818181.8182,-2.3010774,-83.650566,86.479202,94.011345,-158.03389
1902545454.5455,-2.2952039,-83.085663,52.84269,94.052849,-158.34045
1903272727.2727,-2.290555,-86.885818,71.737434,93.862045,-158.44276
1904000000,-2.2836587,-86.075134,44.641682,93.986877,-158.85297
1904727272.7273,-2.278873,-81.546028,49.792587,93.915749,-159.03859
1905454545.4545,-2.2758851,-82.688141,66.977562,93.892403,-159.16808
1906181818.1818,-2.2693989,-82.876175,28.6931,93.939423,-159.51225
1906909090.9091,-2.2679431,-89.979271,52.328339,93.940475,-159.58363
1907636363.6364,-2.263659,-86.101624,17.472208,94.050766,-159.86258
1908363636.3636,-2.2584105,-87.842979,55.308659,94.001862,-160.08751
1909090909.0909,-2.2576776,-88.414665,113.52457,94.234734,-160.27242
1909818181.8182,-2.2507601,-88.424797,57.771702,94.179115,-160.57628
1910545454.5455,-2.2416513,-85.678795,51.101444,94.104179,-160.97704
1911272727.2727,-2.2382083,-83.452507,81.874557,94.162544,-161.1851
1912000000,-2.2335372,-87.132957,100.98016,94.331741,-161.52628
1912727272.7273,-2.2257526,-85.872101,70.464241,94.41745,-161.96994
1913454545.4545,-2.2234635,-82.605934,86.935303,94.545341,-162.16737
1914181818.1818,-2.2208087,-79.308083,58.595928,94.406876,-162.21063
1914909090.9091,-2.2146039,-84.112473,38.763721,94.511505,-162.59053
1915636363.6364,-2.2084041,-85.428276,49.271576,94.643257,-162.98936
1916363636.3636,-2.2004609,-79.90715,53.108826,94.737419,-163.45392
1917090909.0909,-2.1934853,-89.731377,31.491676,94.676727,-163.76984
1917818181.8182,-2.1946898,-85.362167,17.976009,95.007858,-163.92508
1918545454.5455,-2.1813993,-93.898003,117.5574,94.815903,-164.48143
1919272727.2727,-2.1822851,-87.264648,86.81694,95.022995,-164.5721
1920000000,-2.1691175,-87.651901,112.35149,95.067764,-165.28345
1920727272.7273,-2.1595232,-82.113503,90.589798,94.961487,-165.71317
1921454545.4545,-2.1563652,-85.760239,82.170448,95.122688,-165.98578
1922181818.1818,-2.1454248,-90.271233,57.192936,94.952148,-166.44727
1922909090.9091,-2.1376531,-82.440262,61.320633,95.057243,-166.92886
1923636363.6364,-2.1330247,-86.550613,41.085587,95.028755,-167.15552
1924363636.3636,-2.1189678,-83.185936,66.126137,94.655922,-167.65286
1925090909.0909,-2.1163907,-87.386497,42.930664,95.056686,-168.06395
1925818181.8182,-2.1039698,-93.563683,41.769405,94.741295,-168.5184
1926545454.5455,-2.102612,-83.026131,57.901058,94.815048,-168.64252
1927272727.2727,-2.0920506,-84.277702,69.16748,94.940155,-169.30281
1928000000,-2.0856848,-87.883743,94.521416,94.962708,-169.66656
1928727272.7273,-2.075912,-100.21214,-5.7174869,94.849495,-170.12531
1929454545.4545,-2.067997,-84.014526,85.968369,94.723335,-170.47461
1930181818.1818,-2.0601861,-87.817139,83.915329,94.746399,-170.92442
1930909090.9091,-2.0509279,-85.898972,103.50577,94.627449,-171.35742
1931636363.6364,-2.0425358,-84.395142,75.931656,94.344589,-171.62743
1932363636.3636,-2.0316491,-83.911797,98.223145,94.222244,-172.15366
1933090909.0909,-2.0244315,-88.547752,101.0001,94.337975,-172.646
1933818181.8182,-2.0196972,-84.23172,59.656498,94.259933,-172.85939
1934545454.5455,-2.0096354,-84.314865,57.741764,93.948967,-173.20932
1935272727.2727,-2.004173,-82.130203,52.648537,93.992607,-173.5547
1936000000,-1.9979079,-83.883247,69.011368,93.849648,-173.81126
1936727272.7273,-1.9904565,-84.965958,87.513237,93.85215,-174.24431
1937454545.4545,-1.9882783,-83.312897,24.899353,93.879494,-174.39091
1938181818.1818,-1.9711232,-89.674706,108.98459,93.390221,-175.02956
1938909090.9091,-1.9653515,-107.75263,-120.06488,93.579041,-175.50987
1939636363.6364,-1.9549712,-90.732246,165.00533,93.408058,-175.99529
1940363636.3636,-1.9445492,-88.292053,133.89893,93.215065,-176.46941
1941090909.0909,-1.9386101,-93.441711,55.724773,93.139114,-176.76671
1941818181.8182,-1.9309551,-81.535904,92.466415,92.945976,-177.0786
1942545454.5455,-1.919347,-87.149048,69.625916,92.736488,-177.61798
1943272727.2727,-1.9121631,-78.145401,80.308197,92.758392,-178.07114
1944000000,-1.9035476,-79.580338,88.899422,92.597137,-178.47166
1944727272.7273,-1.8977851,-80.523483,59.5368,92.512085,-178.7585
1945454545.4545,-1.8821898,-80.484474,77.604675,92.260559,-179.52307
1946181818.1818,-1.8671895,-81.263191,53.856327,91.802902,-180.09271
1946909090.9091,-1.8653293,-82.095078,59.128067,91.661942,-180.09592
1947636363.6364,-1.8583157,-96.338539,-47.820061,91.806297,-180.65216
1948363636.3636,-1.8500779,-95.416672,76.190842,91.628113,-181.02806
1949090909.0909,-1.8429933,-81.626465,28.590477,91.530113,-181.39771
1949818181.8182,-1.8346553,-83.543777,76.518211,91.210152,-181.66733
1950545454.5455,-1.8295884,-82.408478,88.089523,91.107628,-181.90698
1951272727.2727,-1.8184465,-85.09417,102.50613,91.114761,-182.6293
1952000000,-1.8055685,-86.681442,80.523384,90.535194,-182.98055
1952727272.7273,-1.7954187,-82.86721,72.069336,90.402428,-183.53058
1953454545.4545,-1.7870599,-82.685211,88.499168,90.245262,-183.94589
1954181818.1818,-1.7790208,-80.302368,71.935272,89.992729,-184.2608
1954909090.9091,-1.7680171,-84.45945,85.05545,89.748344,-184.78081
1955636363.6364,-1.7583303,-80.46682,75.700096,89.608643,-185.30688
1956363636.3636,-1.7471423,-87.15197,81.533058,89.218597,-185.71892
1957090909.0909,-1.7354919,-85.421791,36.334747,89.141014,-186.43983
1957818181.8182,-1.7293553,-84.914093,115.45798,88.946075,-186.6857
1958545454.5455,-1.7195816,-95.936684,67.250969,88.900208,-187.31485
1959272727.2727,-1.7094872,-87.024208,68.735283,88.327888,-187.49796
1960000000,-1.6997503,-83.553986,101.21819,88.20752,-188.0645
1960727272.7273,-1.6870205,-84.294334,83.776642,88.044762,-188.80661
1961454545.4545,-1.6771058,-91.266937,119.8698,87.263809,-188.78568
1962181818.1818,-1.6715451,-84.434464,88.979645,87.338821,-189.24823
1962909090.9091,-1.6541613,-85.90873,108.40089,86.761246,-189.9465
1963636363.6364,-1.6465913,-85.132469,92.379303,86.564926,-190.30461
1964363636.3636,-1.6385305,-81.012352,57.436611,86.113945,-190.45685
1965090909.0909,-1.6367656,-82.244598,84.783653,86.2631,-190.7271
1965818181.8182,-1.6237117,-84.941399,82.524765,85.722961,-191.15744
1966545454.5455,-1.6150712,-81.97184,54.504639,85.542336,-191.61511
1967272727.2727,-1.604403,-83.781296,71.855507,85.046921,-191.91673
1968000000,-1.5973058,-86.711189,63.553543,84.796951,-192.19603
1968727272.7273,-1.5865248,-89.757935,35.005016,84.524384,-192.72891
1969454545.4545,-1.5796007,-91.455521,12.476695,84.521156,-193.24545
1970181818.1818,-1.5690571,-86.013496,128.75591,84.099007,-193.61732
1970909090.9091,-1.5625868,-86.084908,128.1745,83.793716,-193.79912
1971636363.6364,-1.5531988,-81.470802,77.762932,83.493034,-194.20862
1972363636.3636,-1.5377954,-88.015198,86.928642,83.100151,-194.98975
1973090909.0909,-1.5312204,-87.4188,131.63815,82.86557,-195.25612
1973818181.8182,-1.5262198,-79.023216,97.434624,82.785004,-195.56178
1974545454.5455,-1.5164793,-85.580231,106.01445,82.3451,-195.8624
1975272727.2727,-1.5072725,-87.916725,152.80594,81.836967,-196.04834
1976000000,-1.4935328,-90.592987,16.062428,81.582336,-196.8669
1976727272.7273,-1.48148,-87.880516,124.99477,81.232681,-197.45573
1977454545.4545,-1.473141,-88.022308,-119.84888,80.73838,-197.58949
1978181818.1818,-1.4656979,-89.545982,55.048252,80.316284,-197.72842
1978909090.9091,-1.4532981,-79.969719,40.590794,79.803642,-198.17082
1979636363.6364,-1.4440378,-86.984108,103.72363,79.370445,-198.44574
1980363636.3636,-1.4382795,-88.960922,110.7623,79.267159,-198.80527
1981090909.0909,-1.4224317,-85.782036,133.08221,78.631775,-199.4015
1981818181.8182,-1.414626,-87.663475,158.13629,78.193863,-199.55194
1982545454.5455,-1.4157578,-82.147507,62.492146,78.11515,-199.3653
1983272727.2727,-1.4073724,-81.359215,92.26133,77.824272,-199.73442
1984000000,-1.392476,-83.559334,94.887321,77.146523,-200.20461
1984727272.7273,-1.3914784,-88.126297,110.76317,77.154556,-200.29955
1985454545.4545,-1.3800489,-82.012283,107.05607,76.887253,-200.96503
1986181818.1818,-1.374549,-82.340927,112.36912,76.531433,-201.01447
1986909090.9091,-1.3641177,-85.36026,63.685585,76.12561,-201.43239
1987636363.6364,-1.3570449,-88.781128,29.033833,75.769783,-201.61853
1988363636.3636,-1.3484747,-96.265121,114.84189,75.228493,-201.70784
1989090909.0909,-1.3436682,-85.099831,134.96983,75.267776,-202.18234
1989818181.8182,-1.3296854,-90.406837,117.71319,74.728912,-202.75951
1990545454.5455,-1.3272746,-82.343094,105.5435,74.461838,-202.64032
1991272727.2727,-1.3171289,-87.499565,146.82117,74.345871,-203.41034
1992000000,-1.3038539,-81.185425,133.23685,73.720436,-203.82344
1992727272.7273,-1.297519,-86.092178,111.12101,73.456963,-204.06635
1993454545.4545,-1.2880094,-81.10994,76.955368,73.151947,-204.55069
1994181818.1818,-1.2791857,-86.572098,118.47775,72.737511,-204.83122
1994909090.9091,-1.2658405,-87.54126,103.08209,72.01664,-205.13171
1995636363.6364,-1.2587783,-83.695137,79.462944,71.697739,-205.37419
1996363636.3636,-1.2529339,-88.212448,145.78224,71.443954,-205.58917
1997090909.0909,-1.2326868,-86.855995,117.99529,70.597969,-206.38545
1997818181.8182,-1.2331676,-94.190231,166.26144,70.480423,-206.1769
1998545454.5455,-1.2213103,-84.986679,44.861588,69.940071,-206.5835
1999272727.2727,-1.2116026,-94.316689,131.91626,69.606987,-207.07207
2000000000,-1.2012035,-87.511497,162.02963,68.906487,-207.11191
2000727272.7273,-1.19766,-97.550468,112.12457,68.648209,-207.09624
2001454545.4545,-1.1750261,-86.602242,-152.13982,67.845276,-208.21712
2002181818.1818,-1.1714045,-83.466545,133.16891,67.513824,-208.10115
2002909090.9091,-1.1630675,-83.67569,145.48341,66.99659,-208.19168
2003636363.6364,-1.1482625,-84.054832,118.1168,66.253815,-208.61189
2004363636.3636,-1.1362579,-83.116684,142.92603,65.664467,-208.97377
2005090909.0909,-1.1279233,-86.586418,79.71476,65.148453,-209.0616
2005818181.8182,-1.1173012,-83.584816,110.77209,64.464172,-209.12881
2006545454.5455,-1.1054834,-83.975822,113.18079,63.735603,-209.25
2007272727.2727,-1.0911764,-88.543213,108.9846,62.945114,-209.53819
2008000000,-1.0870993,-88.10878,97.708183,62.76527,-209.69348
2008727272.7273,-1.0690107,-86.0783,97.729622,61.718674,-209.97903
2009454545.4545,-1.0613667,-89.053192,167.28848,61.135471,-209.86319
2010181818.1818,-1.0466757,-86.500336,124.93424,60.29451,-210.10051
2010909090.9091,-1.0351704,-86.443802,168.90535,59.293114,-209.69315
2011636363.6364,-1.0311662,-88.336014,161.31039,59.175472,-209.94733
2012363636.3636,-1.0219837,-94.969986,-117.01815,58.590134,-209.98289
2013090909.0909,-1.0109484,-83.367355,157.41241,57.688469,-209.66772
2013818181.8182,-0.99448705,-87.218987,165.13583,56.753445,-209.91461
2014545454.5455,-0.99233007,-79.933289,127.96137,56.694317,-210.06224
2015272727.2727,-0.9821949,-82.468544,136.43176,56.066895,-210.11797
2016000000,-0.98507267,-85.545357,136.08762,56.174545,-209.97279
2016727272.7273,-0.96911979,-89.374115,156.2491,55.202133,-210.08009
2017454545.4545,-0.96201938,-88.559692,110.11533,54.558773,-209.72523
2018181818.1818,-0.95120192,-92.299019,137.60555,54.103382,-210.17757
2018909090.9091,-0.94495142,-84.488777,158.21844,53.789818,-210.34393
2019636363.6364,-0.93590176,-95.443726,167.72531,53.338028,-210.59032
2020363636.3636,-0.91894609,-80.825684,142.08792,52.274792,-210.62231
2021090909.0909,-0.91659331,-83.522148,137.02139,51.913303,-210.19504
2021818181.8182,-0.9030751,-81.949829,165.18546,51.018559,-210.10495
2022545454.5455,-0.89529347,-84.288231,147.09222,50.619053,-210.28722
2023272727.2727,-0.88502103,-79.365173,112.63908,49.946125,-210.22296
2024000000,-0.87719619,-89.042503,126.46918,49.233879,-209.74374
2024727272.7273,-0.86342317,-80.454453,116.03278,48.441772,-209.86996
2025454545.4545,-0.85673678,-89.116859,94.246475,47.91573,-209.619
2026181818.1818,-0.85284144,-82.730682,70.815071,47.570656,-209.38402
2026909090.9091,-0.84200078,-85.174034,49.424873,46.944714,-209.46336
2027636363.6364,-0.8396219,-93.132034,81.468399,46.642406,-209.10823
2028363636.3636,-0.82876259,-90.420776,131.2226,46.014629,-209.17645
2029090909.0909,-0.82367575,-86.119087,106.2181,45.726627,-209.22124
2029818181.8182,-0.81825572,-93.561287,-161.50735,45.286095,-208.95709
2030545454.5455,-0.80822855,-93.240517,146.7059,44.709225,-209.01649
2031272727.2727,-0.79895765,-83.539032,164.87875,44.119205,-208.93301
2032000000,-0.78974843,-88.589676,159.55505,43.478485,-208.71095
2032727272.7273,-0.78545249,-83.265839,126.67307,43.210365,-208.67923
2033454545.4545,-0.77501249,-82.593735,139.84268,42.437832,-208.29556
2034181818.1818,-0.76683468,-88.637955,160.29868,41.962177,-208.30963
2034909090.9091,-0.75371343,-87.862381,134.83557,41.176121,-208.26776
2035636363.6364,-0.74667054,-91.893265,164.34995,40.719231,-208.1503
2036363636.3636,-0.74173725,-97.996025,89.298363,40.366505,-207.97925
2037090909.0909,-0.72767597,-104.86247,115.39255,39.524334,-207.90935
2037818181.8182,-0.72466409,-87.372459,96.1213,39.115898,-207.27602
2038545454.5455,-0.7056824,-91.97818,159.95222,38.154369,-207.62904
2039272727.2727,-0.70128715,-88.571838,138.38312,37.804199,-207.35345
2040000000,-0.69271559,-84.773087,157.52469,37.14299,-206.86302
2040727272.7273,-0.68803245,-90.743095,-129.86539,36.884724,-206.88412
2041454545.4545,-0.67525256,-84.178894,104.68175,36.089237,-206.67186
2042181818.1818,-0.66821623,-86.004486,179.01923,35.586014,-206.3535
2042909090.9091,-0.66096997,-79.864136,164.31804,35.046127,-205.94948
2043636363.6364,-0.64386082,-78.908096,130.75935,34.022602,-205.72818
2044363636.3636,-0.63816762,-87.552139,120.11844,33.740002,-205.83153
2045090909.0909,-0.63229698,-83.623215,116.94317,33.347214,-205.61629
2045818181.8182,-0.62241554,-82.468994,132.98434,32.569427,-204.86107
2046545454.5455,-0.61490589,-83.384155,93.611908,32.142448,-204.80647
2047272727.2727,-0.60974824,-84.542496,109.00465,31.776342,-204.52415
2048000000,-0.59921062,-86.427933,147.08202,31.141926,-204.31277
2048727272.7273,-0.59072292,-84.348701,68.219948,30.607685,-204.05283
2049454545.4545,-0.58367622,-84.756218,-90.969223,30.172079,-203.85616
2050181818.1818,-0.57808822,-91.417313,148.04684,29.791065,-203.56874
2050909090.9091,-0.56013191,-88.149193,149.55298,28.731663,-203.19951
2051636363.6364,-0.55816889,-85.507713,-177.00601,28.625303,-203.19171
2052363636.3636,-0.54957998,-87.262054,160.58453,28.108974,-202.96368
2053090909.0909,-0.54334152,-85.444763,144.82283,27.657488,-202.49974
2053818181.8182,-0.53122658,-84.615921,141.91844,27.003542,-202.43108
2054545454.5455,-0.51987505,-81.782166,140.97333,26.301025,-201.99887
2055272727.2727,-0.51874346,-85.255692,148.92984,26.227314,-201.93956
2056000000,-0.50802404,-84.531204,107.62244,25.57308,-201.54199
2056727272.7273,-0.49865323,-82.32415,130.74857,25.10137,-201.59679
2057454545.4545,-0.48722622,-96.487869,124.60361,24.401543,-201.12521
2058181818.1818,-0.47906923,-89.721741,92.790695,23.976017,-201.09592
2058909090.9091,-0.47712052,-89.055641,144.8185,23.774899,-200.64902
2059636363.6364,-0.46885568,-89.939468,166.73538,23.317558,-200.48863
2060363636.3636,-0.45309192,-87.704338,164.75365,22.517307,-200.49533
2061090909.0909,-0.44688052,-83.920357,161.70331,22.107578,-200.04756
2061818181.8182,-0.43423033,-85.48098,159.2244,21.401531,-199.71735
2062545454.5455,-0.42873105,-86.090118,164.46674,21.081253,-199.4991
2063272727.2727,-0.4228808,-84.805946,174.02625,20.726631,-199.18869
2064000000,-0.42113316,-85.383736,120.70464,20.56916,-198.83191
2064727272.7273,-0.40675443,-88.661942,141.75594,19.796339,-198.5255
2065454545.4545,-0.40056181,-94.533691,159.01939,19.423191,-198.1675
2066181818.1818,-0.39332083,-89.659363,78.704018,19.07003,-198.1877
2066909090.9091,-0.38454372,-91.858704,69.277863,18.551859,-197.70499
2067636363.6364,-0.37397814,-91.456818,162.13409,17.973522,-197.35104
2068363636.3636,-0.36853018,-92.943344,-121.5452,17.626598,-196.87143
2069090909.0909,-0.35778439,-86.711655,149.6729,17.066952,-196.63516
2069818181.8182,-0.34997028,-91.936539,120.8513,16.654488,-196.41705
2070545454.5455,-0.33977145,-84.690239,129.94939,16.080009,-195.88058
