!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:21:19
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S21 Phase(�),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
2818909090.9091,-1.782599,-84.324287,108.0742,14.529662,-66.841072
2819636363.6364,-1.7858291,-81.427963,87.823891,14.561751,-66.858032
2820363636.3636,-1.7902541,-101.18603,-66.464577,14.589717,-66.825737
2821090909.0909,-1.7997763,-89.361046,69.657288,14.662774,-66.801056
2821818181.8182,-1.8068757,-93.597221,-70.700317,14.724594,-66.807953
2822545454.5455,-1.8079444,-85.713989,-44.533531,14.736177,-66.81678
2823272727.2727,-1.814821,-103.84808,29.905848,14.789711,-66.801605
2824000000,-1.8148099,-88.211159,52.097157,14.781849,-66.775085
2824727272.7273,-1.8246965,-106.61514,136.99319,14.872236,-66.799042
2825454545.4545,-1.8245677,-114.25426,-178.92822,14.85804,-66.754547
2826181818.1818,-1.8317193,-92.029022,175.73814,14.919943,-66.760033
2826909090.9091,-1.8333018,-91.987038,154.0685,14.924214,-66.729385
2827636363.6364,-1.833401,-105.77721,69.34436,14.923141,-66.722939
2828363636.3636,-1.8461022,-91.196053,-174.07776,15.013761,-66.667786
2829090909.0909,-1.8494941,-94.273827,125.15417,15.034923,-66.642967
2829818181.8182,-1.8549665,-96.77243,12.122761,15.078403,-66.634262
2830545454.5455,-1.8635429,-86.623505,9.8641644,15.136033,-66.585686
2831272727.2727,-1.8656595,-94.984322,149.30725,15.146555,-66.561447
2832000000,-1.8728092,-89.179535,60.887108,15.207532,-66.56414
2832727272.7273,-1.8766958,-89.70768,11.407311,15.235193,-66.547432
2833454545.4545,-1.8819206,-92.133156,-169.89009,15.275306,-66.534698
2834181818.1818,-1.8851408,-89.468575,26.584728,15.298353,-66.521355
2834909090.9091,-1.8884912,-97.489304,14.133954,15.322845,-66.509178
2835636363.6364,-1.8953447,-87.183571,-50.213364,15.36618,-66.46225
2836363636.3636,-1.894407,-85.773468,75.366333,15.356154,-66.455246
2837090909.0909,-1.8997312,-87.22686,116.06465,15.400865,-66.455017
2837818181.8182,-1.9098908,-100.32098,-177.07802,15.478572,-66.429787
2838545454.5455,-1.9125555,-88.10981,131.19774,15.488412,-66.389015
2839272727.2727,-1.9160024,-81.128578,96.200584,15.512465,-66.37307
2840000000,-1.9220183,-85.175049,127.06756,15.550611,-66.33297
2840727272.7273,-1.9253446,-83.112831,124.72276,15.587248,-66.360947
2841454545.4545,-1.9319441,-99.506271,38.34346,15.642277,-66.359421
2842181818.1818,-1.9395549,-84.76886,-15.348835,15.683383,-66.286163
2842909090.9091,-1.9422661,-87.06263,-11.566566,15.697617,-66.258865
2843636363.6364,-1.9520944,-83.168633,64.650749,15.777767,-66.251167
2844363636.3636,-1.9632975,-87.489197,-121.98681,15.852978,-66.191307
2845090909.0909,-1.964262,-94.847466,-55.510506,15.860128,-66.188309
2845818181.8182,-1.9661127,-82.712112,-65.722992,15.87935,-66.199913
2846545454.5455,-1.9748318,-90.355759,-99.882156,15.94647,-66.180626
2847272727.2727,-1.9796593,-94.862961,-78.419243,15.984986,-66.174194
2848000000,-1.9842107,-86.511436,-167.05322,16.019827,-66.163544
2848727272.7273,-1.9910038,-88.120171,178.7316,16.071571,-66.146866
2849454545.4545,-1.99851,-81.321976,-158.70178,16.127516,-66.12468
2850181818.1818,-2.0060716,-81.213066,86.279869,16.193417,-66.131874
2850909090.9091,-2.0110157,-101.62564,-168.99066,16.235342,-66.132912
2851636363.6364,-2.0121372,-86.016251,105.47583,16.249496,-66.147423
2852363636.3636,-2.0188868,-95.019882,50.767189,16.308058,-66.152748
2853090909.0909,-2.0194576,-92.403412,53.956352,16.329048,-66.202316
2853818181.8182,-2.0276539,-90.492592,104.90843,16.400017,-66.207939
2854545454.5455,-2.019115,-91.331619,-74.515831,16.355909,-66.293289
2855272727.2727,-2.0370486,-96.35405,-85.711189,16.47646,-66.199341
2856000000,-2.0350444,-94.590515,-116.04176,16.46829,-66.225861
2856727272.7273,-2.0507512,-89.820549,57.823513,16.594894,-66.207565
2857454545.4545,-2.0454998,-90.797081,30.287573,16.569254,-66.264
2858181818.1818,-2.0523987,-90.54287,-150.07874,16.618059,-66.235336
2858909090.9091,-2.0493085,-85.64875,84.983284,16.60327,-66.269424
2859636363.6364,-2.0542641,-89.705002,171.47685,16.627527,-66.216431
2860363636.3636,-2.0627291,-90.398415,161.27686,16.710297,-66.249855
2861090909.0909,-2.0602779,-88.777153,48.1549,16.684261,-66.234047
2861818181.8182,-2.0626044,-89.781105,108.05345,16.707621,-66.24501
2862545454.5455,-2.0638478,-87.680031,101.57583,16.71151,-66.225227
2863272727.2727,-2.0706079,-89.521652,23.569546,16.750864,-66.172119
2864000000,-2.069329,-90.986275,-103.42559,16.747374,-66.193924
2864727272.7273,-2.078326,-89.403603,-40.832973,16.818253,-66.178413
2865454545.4545,-2.0808673,-83.824547,-55.480366,16.817745,-66.113243
2866181818.1818,-2.0885503,-83.536484,-22.436443,16.882294,-66.112122
2866909090.9091,-2.0876753,-93.133377,47.682613,16.869774,-66.096992
2867636363.6364,-2.0896711,-85.758354,-147.65926,16.897388,-66.128693
2868363636.3636,-2.0906684,-90.219147,-176.96078,16.910475,-66.142395
2869090909.0909,-2.0908747,-88.684303,156.68956,16.910645,-66.137749
2869818181.8182,-2.0951073,-84.267097,154.6745,16.955694,-66.164902
2870545454.5455,-2.09723,-98.494446,167.57147,16.964396,-66.13768
2871272727.2727,-2.1066849,-83.974838,124.08976,17.033287,-66.105103
2872000000,-2.1114016,-94.702759,27.479664,17.070263,-66.096527
2872727272.7273,-2.1086268,-90.07222,63.523937,17.03928,-66.074631
2873454545.4545,-2.1175005,-81.05146,80.634087,17.115156,-66.07695
2874181818.1818,-2.1210792,-84.716103,-42.556938,17.127462,-66.02475
2874909090.9091,-2.1238949,-95.631371,6.5541487,17.167059,-66.070488
2875636363.6364,-2.1310925,-90.317482,150.4211,17.20859,-66.014412
2876363636.3636,-2.1331179,-83.654419,-55.449982,17.230642,-66.028595
2877090909.0909,-2.1444683,-82.14064,146.04372,17.303831,-65.96286
2877818181.8182,-2.1430426,-85.797409,129.37201,17.312231,-66.021599
2878545454.5455,-2.1515903,-95.007599,-67.797188,17.364964,-65.965363
2879272727.2727,-2.1499884,-86.755745,55.990627,17.35663,-65.980309
2880000000,-2.1609926,-86.392738,-170.59644,17.455908,-65.99762
2880727272.7273,-2.1647596,-84.329742,137.6548,17.481655,-65.98008
2881454545.4545,-2.1664078,-86.832657,29.792953,17.511515,-66.025124
2882181818.1818,-2.1713033,-86.09436,103.55375,17.555801,-66.03289
2882909090.9091,-2.1769891,-84.394623,74.430038,17.611576,-66.054031
2883636363.6364,-2.1743762,-85.474045,105.80344,17.607468,-66.105019
2884363636.3636,-2.1823294,-88.268982,-25.89151,17.680138,-66.119118
2885090909.0909,-2.1859283,-88.248375,8.0568695,17.712559,-66.124107
2885818181.8182,-2.1844652,-86.287521,-81.742111,17.708883,-66.148705
2886545454.5455,-2.1862435,-87.58905,0.76423806,17.745296,-66.208191
2887272727.2727,-2.1826212,-89.599945,-104.42136,17.732496,-66.258842
2888000000,-2.181561,-88.340157,-141.21693,17.731777,-66.282158
2888727272.7273,-2.1831422,-92.672119,161.82428,17.747248,-66.287651
2889454545.4545,-2.1828489,-84.58696,15.821761,17.752243,-66.308632
2890181818.1818,-2.1797695,-83.993385,83.471718,17.730219,-66.320648
2890909090.9091,-2.1822572,-90.601822,70.962532,17.744833,-66.302055
2891636363.6364,-2.1846645,-85.976578,67.963081,17.76874,-66.311356
2892363636.3636,-2.1835098,-94.483505,102.74589,17.762318,-66.320999
2893090909.0909,-2.189399,-94.300697,134.84764,17.817057,-66.333183
2893818181.8182,-2.1930647,-100.59168,81.519279,17.835138,-66.296265
2894545454.5455,-2.1898193,-90.537155,85.665085,17.808924,-66.300529
2895272727.2727,-2.1842754,-99.013924,110.86357,17.76325,-66.305313
2896000000,-2.1925273,-94.107056,-70.450447,17.834068,-66.306053
2896727272.7273,-2.1909623,-89.742912,78.667923,17.816305,-66.293869
2897454545.4545,-2.1938586,-90.78183,27.0513,17.833862,-66.273834
2898181818.1818,-2.1966243,-85.991379,6.2993727,17.861614,-66.285248
2898909090.9091,-2.1993048,-92.113518,142.58978,17.881706,-66.27739
2899636363.6364,-2.2022583,-90.929741,112.3487,17.899759,-66.257431
2900363636.3636,-2.1962228,-90.723061,137.912,17.857656,-66.283783
2901090909.0909,-2.2010524,-82.16803,135.0166,17.889904,-66.25869
2901818181.8182,-2.1977456,-89.194267,17.499907,17.858007,-66.248619
2902545454.5455,-2.1978569,-90.512955,92.981483,17.882494,-66.313919
2903272727.2727,-2.2010107,-88.930046,-50.065552,17.897167,-66.279808
2904000000,-2.2104247,-94.900177,134.52618,17.968317,-66.253899
2904727272.7273,-2.2070525,-81.957886,97.70179,17.947712,-66.276642
2905454545.4545,-2.2107017,-84.907547,17.082649,17.965481,-66.239532
2906181818.1818,-2.2132771,-89.048546,1.4388698,17.992233,-66.252563
2906909090.9091,-2.2155309,-97.566025,108.35986,18.023611,-66.285812
2907636363.6364,-2.2147694,-86.087051,-126.99709,18.003979,-66.249741
2908363636.3636,-2.2141557,-92.098183,-66.537865,18.017942,-66.302612
2909090909.0909,-2.2171891,-91.688705,106.55956,18.030197,-66.264893
2909818181.8182,-2.2244773,-89.716667,158.92427,18.096203,-66.274742
2910545454.5455,-2.2164721,-85.144699,-164.88943,18.04534,-66.323349
2911272727.2727,-2.2165487,-86.423378,116.92997,18.043615,-66.316818
2912000000,-2.2160535,-91.011398,92.310791,18.049137,-66.343636
2912727272.7273,-2.219696,-96.288597,-0.14797853,18.073071,-66.323616
2913454545.4545,-2.2226021,-87.199249,35.978382,18.096123,-66.318527
2914181818.1818,-2.2240872,-88.828209,70.744583,18.106482,-66.312012
2914909090.9091,-2.2271326,-89.640236,21.006886,18.138083,-66.326996
2915636363.6364,-2.2291548,-92.772324,-111.63587,18.163141,-66.34803
2916363636.3636,-2.2325618,-86.038757,-44.125896,18.199852,-66.368332
2917090909.0909,-2.228869,-89.710739,14.368888,18.168985,-66.370659
2917818181.8182,-2.2266383,-90.206001,123.72231,18.167664,-66.419304
2918545454.5455,-2.2321906,-88.166313,-25.389326,18.216597,-66.422562
2919272727.2727,-2.2310488,-104.22688,2.9029367,18.204208,-66.415565
2920000000,-2.2291279,-84.995102,140.18637,18.197479,-66.442215
2920727272.7273,-2.2266541,-90.197395,-11.23504,18.188772,-66.476479
2921454545.4545,-2.2289913,-90.898659,13.732722,18.213821,-66.489891
2922181818.1818,-2.2330449,-82.239441,29.161589,18.248615,-66.489578
2922909090.9091,-2.2294376,-89.044861,50.897602,18.232264,-66.529587
2923636363.6364,-2.227998,-82.815285,110.11749,18.214203,-66.514191
2924363636.3636,-2.2281303,-83.394066,17.811546,18.22508,-66.540688
2925090909.0909,-2.2310598,-87.010216,-11.048853,18.262222,-66.572952
2925818181.8182,-2.2327197,-83.385643,-26.730816,18.271702,-66.559822
2926545454.5455,-2.2283404,-88.988655,-34.899899,18.238266,-66.571602
2927272727.2727,-2.2323248,-99.051888,-107.9649,18.273869,-66.574928
2928000000,-2.2315102,-91.703537,13.387545,18.262859,-66.564133
2928727272.7273,-2.231952,-89.091217,-73.571907,18.268894,-66.570168
2929454545.4545,-2.2337046,-91.278503,47.101952,18.288603,-66.582581
2930181818.1818,-2.2338436,-94.945297,-101.18902,18.28145,-66.559967
2930909090.9091,-2.2240186,-92.620689,144.23445,18.217672,-66.617027
2931636363.6364,-2.228734,-99.21769,-72.794891,18.252678,-66.601532
2932363636.3636,-2.2273853,-81.617378,100.06918,18.243862,-66.609222
2933090909.0909,-2.2264462,-83.457893,159.85924,18.243898,-66.631355
2933818181.8182,-2.2240767,-87.139389,48.665073,18.220301,-66.622818
2934545454.5455,-2.2214568,-90.780838,13.354073,18.188797,-66.598595
2935272727.2727,-2.2218349,-83.850616,-3.5488701,18.19932,-66.618378
2936000000,-2.2182417,-93.005486,-104.34742,18.164511,-66.608009
2936727272.7273,-2.2246745,-86.828423,-89.932739,18.207403,-66.573677
2937454545.4545,-2.2208791,-97.46006,2.8136334,18.183983,-66.599052
2938181818.1818,-2.2225411,-89.38768,-127.34991,18.193943,-66.587128
2938909090.9091,-2.2143109,-83.711433,-109.11484,18.129166,-66.604065
2939636363.6364,-2.2224827,-88.696808,158.20607,18.189936,-66.577568
2940363636.3636,-2.226553,-90.258003,171.26077,18.224308,-66.575584
2941090909.0909,-2.2282264,-88.735222,-111.07789,18.229797,-66.551262
2941818181.8182,-2.2228158,-89.802132,85.435112,18.197178,-66.589485
2942545454.5455,-2.2195818,-89.253899,-23.579432,18.155596,-66.552109
2943272727.2727,-2.2214558,-81.749023,111.72105,18.173065,-66.555717
2944000000,-2.223814,-88.85627,176.41357,18.197803,-66.567734
2944727272.7273,-2.217366,-89.649025,1.9785947,18.148722,-66.58551
2945454545.4545,-2.2204905,-81.485916,59.289989,18.180765,-66.599419
2946181818.1818,-2.221621,-87.331703,-67.072029,18.167866,-66.537636
2946909090.9091,-2.2180071,-83.980362,-11.407548,18.159159,-66.598907
2947636363.6364,-2.2198205,-89.987427,-52.21162,18.181763,-66.617912
2948363636.3636,-2.2190781,-90.909721,-89.242287,18.171946,-66.608597
2949090909.0909,-2.2165694,-86.137138,163.10394,18.168852,-66.659264
2949818181.8182,-2.2117233,-81.342995,-100.33907,18.122597,-66.647171
2950545454.5455,-2.2122195,-89.927872,-135.61243,18.157089,-66.729805
2951272727.2727,-2.2143321,-82.782227,168.28889,18.175268,-66.729568
2952000000,-2.2112465,-89.210419,-132.88533,18.145521,-66.721176
2952727272.7273,-2.2080445,-81.771461,36.025562,18.132944,-66.762512
2953454545.4545,-2.2089715,-89.162865,-124.47694,18.131668,-66.737076
2954181818.1818,-2.2034471,-95.064995,-23.454535,18.091761,-66.758606
2954909090.9091,-2.1987381,-86.232658,-46.827637,18.061985,-66.788666
2955636363.6364,-2.197017,-96.183792,-89.670921,18.058239,-66.819313
2956363636.3636,-2.1982296,-84.018829,-83.825211,18.072866,-66.830673
2957090909.0909,-2.1936684,-84.006882,-21.206955,18.039413,-66.847275
2957818181.8182,-2.1912298,-83.314186,-101.06698,18.032383,-66.886086
2958545454.5455,-2.1956439,-88.146652,-97.799034,18.048985,-66.826546
2959272727.2727,-2.1944439,-83.957436,-140.55518,18.043625,-66.840385
2960000000,-2.1886508,-86.123772,108.85393,18.004824,-66.871658
2960727272.7273,-2.1886058,-89.676811,122.00606,17.99601,-66.848404
2961454545.4545,-2.1851621,-87.181343,-128.2308,17.980371,-66.887566
2962181818.1818,-2.1813304,-88.229492,131.59221,17.951426,-66.899261
2962909090.9091,-2.1788871,-87.726578,173.57846,17.922771,-66.878456
2963636363.6364,-2.1777086,-81.845825,106.08173,17.906052,-66.860344
2964363636.3636,-2.1738563,-90.695984,76.516792,17.888012,-66.902832
2965090909.0909,-2.1675038,-88.604149,89.281158,17.843664,-66.932434
2965818181.8182,-2.1740382,-86.365059,96.593674,17.887827,-66.897934
2966545454.5455,-2.1643977,-92.761253,92.589661,17.800955,-66.888214
2967272727.2727,-2.166039,-88.236847,-171.83435,17.833548,-66.939583
2968000000,-2.1672413,-97.642838,105.48151,17.814596,-66.857651
2968727272.7273,-2.1662214,-102.43189,-64.878754,17.797188,-66.833618
2969454545.4545,-2.1665187,-89.772888,-19.730391,17.816723,-66.881027
2970181818.1818,-2.1606081,-83.533592,-78.312614,17.761475,-66.86937
2970909090.9091,-2.1649709,-85.651566,-92.734825,17.800383,-66.872757
2971636363.6364,-2.1717811,-97.390144,160.51958,17.850918,-66.849525
2972363636.3636,-2.1620715,-87.55661,150.51154,17.775509,-66.87326
2973090909.0909,-2.1598053,-85.778908,43.867214,17.761902,-66.890007
2973818181.8182,-2.1557252,-84.422966,48.560089,17.720921,-66.873917
2974545454.5455,-2.1559601,-94.408485,124.61508,17.725252,-66.880386
2975272727.2727,-2.1553941,-81.333664,77.305611,17.724646,-66.892418
2976000000,-2.1522143,-82.849701,50.890141,17.698582,-66.89637
2976727272.7273,-2.1457086,-97.361336,24.044062,17.64291,-66.897835
2977454545.4545,-2.1466959,-85.488152,51.293316,17.655586,-66.909546
2978181818.1818,-2.1436276,-83.594627,-106.28337,17.620934,-66.886505
2978909090.9091,-2.1450472,-86.407661,-56.56028,17.631561,-66.881905
2979636363.6364,-2.1407573,-92.944839,93.446777,17.596975,-66.888802
2980363636.3636,-2.1376355,-86.794739,-157.25139,17.563419,-66.870033
2981090909.0909,-2.134896,-92.126846,-119.87592,17.553818,-66.909859
2981818181.8182,-2.1280725,-89.43692,-170.54359,17.49691,-66.915466
2982545454.5455,-2.1299784,-80.865608,115.0471,17.507101,-66.897675
2983272727.2727,-2.1240165,-82.726868,103.38837,17.472317,-66.945137
2984000000,-2.1294546,-88.749382,-126.99329,17.516699,-66.937851
2984727272.7273,-2.1241553,-93.543251,-54.260719,17.474659,-66.948395
2985454545.4545,-2.1185412,-88.583168,9.36695,17.432039,-66.965073
2986181818.1818,-2.1147425,-89.943489,172.60057,17.415581,-67.011848
2986909090.9091,-2.1075161,-90.238266,-141.01337,17.352236,-67.009125
2987636363.6364,-2.1124494,-81.527657,-49.591579,17.414955,-67.066841
2988363636.3636,-2.1150327,-88.716896,-107.97057,17.422113,-67.023384
2989090909.0909,-2.1103015,-95.072197,45.987331,17.396236,-67.066414
2989818181.8182,-2.1039488,-81.682579,-131.62872,17.353136,-67.10038
2990545454.5455,-2.0995102,-86.498619,143.7946,17.329794,-67.143723
2991272727.2727,-2.1005013,-91.936974,118.1348,17.351818,-67.182465
2992000000,-2.0903153,-85.497704,149.38911,17.269171,-67.198471
2992727272.7273,-2.0975757,-84.691498,77.347977,17.329937,-67.192421
2993454545.4545,-2.089781,-91.164879,-29.923212,17.277678,-67.236481
2994181818.1818,-2.0801837,-98.020653,91.394569,17.1926,-67.230797
2994909090.9091,-2.0748212,-90.569252,1.8312054,17.165915,-67.288307
2995636363.6364,-2.0724475,-101.59801,58.876846,17.13586,-67.26062
2996363636.3636,-2.0718246,-89.150703,79.191299,17.131311,-67.263084
2997090909.0909,-2.067836,-84.979431,53.717331,17.0867,-67.233559
2997818181.8182,-2.0635815,-86.418953,73.356293,17.05369,-67.244659
2998545454.5455,-2.0613089,-86.099243,-144.69931,17.039104,-67.259552
2999272727.2727,-2.0568471,-103.98444,-89.489693,16.99761,-67.250999
3000000000,-2.0535531,-86.604744,140.47339,16.962263,-67.230728
3000727272.7273,-2.0496349,-88.654732,58.207569,16.919416,-67.204109
3001454545.4545,-2.0509226,-95.983719,55.100426,16.944729,-67.246078
3002181818.1818,-2.0445957,-88.58773,56.129715,16.870586,-67.188278
3002909090.9091,-2.050993,-87.569382,123.74973,16.923159,-67.180496
3003636363.6364,-2.0389106,-90.308067,132.52655,16.80617,-67.142464
3004363636.3636,-2.037303,-98.721115,-41.933971,16.806564,-67.184929
3005090909.0909,-2.0329335,-88.01429,-179.5074,16.75996,-67.158218
3005818181.8182,-2.0367172,-81.748299,119.75661,16.795639,-67.167404
3006545454.5455,-2.0355294,-84.856735,94.120461,16.775558,-67.138023
3007272727.2727,-2.0297153,-82.909378,62.953457,16.73488,-67.166122
3008000000,-2.0264595,-87.546989,118.3307,16.69442,-67.128868
3008727272.7273,-2.0242968,-86.967102,8.6258078,16.675575,-67.128151
3009454545.4545,-2.0280962,-87.773804,-5.658308,16.705006,-67.118378
3010181818.1818,-2.0244305,-94.650139,110.50943,16.675209,-67.123604
3010909090.9091,-2.0195894,-83.391991,31.974131,16.630241,-67.113579
3011636363.6364,-2.0209811,-88.225014,41.459484,16.642578,-67.114677
3012363636.3636,-2.0208654,-85.652443,-44.914749,16.635674,-67.096886
3013090909.0909,-2.0224552,-84.454613,-177.51048,16.644899,-67.083519
3013818181.8182,-2.0167451,-87.442863,111.29518,16.626362,-67.175644
3014545454.5455,-2.0228548,-87.885483,125.22484,16.655224,-67.104263
3015272727.2727,-2.0120077,-109.95814,163.62224,16.584965,-67.173752
3016000000,-2.0122693,-85.981239,154.38757,16.590073,-67.182404
3016727272.7273,-2.0106182,-92.650215,-178.51799,16.582901,-67.203697
3017454545.4545,-2.0066776,-85.682487,-50.655231,16.560986,-67.240082
3018181818.1818,-2.005372,-88.9188,103.51364,16.567575,-67.294136
3018909090.9091,-1.9954603,-84.856712,92.132423,16.48867,-67.314034
3019636363.6364,-1.9893119,-86.939667,-3.8106837,16.447294,-67.349533
3020363636.3636,-1.9858278,-86.928368,-27.283844,16.42065,-67.359932
3021090909.0909,-1.9791723,-86.621788,51.667717,16.377813,-67.404587
3021818181.8182,-1.9781144,-86.090462,-31.070597,16.363726,-67.389359
3022545454.5455,-1.9731507,-92.944626,-132.31503,16.337955,-67.441803
3023272727.2727,-1.9657564,-91.563652,74.291405,16.276186,-67.448112
3024000000,-1.9614033,-87.485123,-117.18904,16.243134,-67.462074
3024727272.7273,-1.9547435,-97.17762,98.180046,16.188032,-67.469383
3025454545.4545,-1.9517616,-83.081306,163.8365,16.168898,-67.489883
3026181818.1818,-1.9460199,-83.225113,121.43156,16.11775,-67.48484
3026909090.9091,-1.9401622,-90.363823,85.522713,16.072859,-67.502434
3027636363.6364,-1.9306741,-90.385742,-17.516088,15.993563,-67.51033
3028363636.3636,-1.9269725,-91.637619,62.836464,15.950038,-67.47364
3029090909.0909,-1.9223351,-85.778717,45.905266,15.915566,-67.490921
3029818181.8182,-1.9206326,-84.107109,59.105431,15.878083,-67.418549
3030545454.5455,-1.9153773,-78.714577,20.854603,15.853141,-67.48291
3031272727.2727,-1.9121808,-84.904442,-20.172548,15.824191,-67.478325
3032000000,-1.9067224,-88.23925,-30.5079,15.77909,-67.484245
3032727272.7273,-1.9020792,-83.809616,26.458151,15.729742,-67.454071
3033454545.4545,-1.90166,-89.124817,-14.481659,15.710838,-67.404999
3034181818.1818,-1.8941358,-82.942947,-13.937366,15.642455,-67.392738
3034909090.9091,-1.8952574,-90.543571,-28.412594,15.649316,-67.383835
3035636363.6364,-1.8877258,-89.515144,-122.82201,15.569761,-67.335358
3036363636.3636,-1.8853407,-93.139282,162.36584,15.558626,-67.365494
3037090909.0909,-1.8847759,-89.54483,78.654243,15.553724,-67.365303
3037818181.8182,-1.8804475,-93.605484,123.37109,15.505626,-67.329468
3038545454.5455,-1.8792039,-89.298607,-24.193098,15.493118,-67.323395
3039272727.2727,-1.8732152,-86.176414,51.281826,15.455696,-67.36853
3040000000,-1.8673341,-87.387146,50.50391,15.402047,-67.357712
3040727272.7273,-1.8666849,-89.172951,-30.09672,15.39145,-67.341187
3041454545.4545,-1.860839,-85.985909,-5.2293267,15.344877,-67.352448
3042181818.1818,-1.8602884,-93.631355,160.86223,15.33615,-67.339233
3042909090.9091,-1.8558177,-85.740479,49.923336,15.278678,-67.27565
3043636363.6364,-1.8600785,-83.736961,-137.60237,15.295404,-67.210861
3044363636.3636,-1.8545011,-88.888916,22.053314,15.256977,-67.241051
3045090909.0909,-1.8464569,-92.350426,97.558914,15.193042,-67.256538
3045818181.8182,-1.843435,-85.348785,-177.03679,15.155949,-67.218819
3046545454.5455,-1.849851,-87.790688,74.462288,15.200923,-67.18663
3047272727.2727,-1.8434534,-85.014366,81.125221,15.149084,-67.195419
3048000000,-1.8370274,-80.760735,69.358902,15.108127,-67.241432
3048727272.7273,-1.8404901,-83.246147,-27.066481,15.121958,-67.189095
3049454545.4545,-1.8342503,-86.485329,26.117834,15.074296,-67.207359
3050181818.1818,-1.828425,-93.359978,34.676876,15.027933,-67.218178
3050909090.9091,-1.827399,-82.677162,49.524624,15.011265,-67.191475
3051636363.6364,-1.8252946,-83.846191,-40.717361,14.997953,-67.20694
3052363636.3636,-1.8220342,-96.182335,-69.085182,14.963902,-67.185608
3053090909.0909,-1.8164002,-82.794937,76.585426,14.913779,-67.178085
3053818181.8182,-1.8095106,-88.257278,157.9991,14.870076,-67.228546
3054545454.5455,-1.8066077,-88.771225,140.41183,14.853305,-67.255493
3055272727.2727,-1.8058028,-86.486191,73.314331,14.838576,-67.228645
3056000000,-1.799679,-84.650452,123.00096,14.789951,-67.240372
3056727272.7273,-1.7940552,-93.154419,39.090107,14.754046,-67.281189
3057454545.4545,-1.7870365,-87.78244,80.207558,14.686942,-67.25563
3058181818.1818,-1.7863991,-84.243988,86.895836,14.68547,-67.269226
3058909090.9091,-1.7826715,-86.360184,25.199768,14.647863,-67.248756
3059636363.6364,-1.7823946,-83.076752,60.828724,14.645513,-67.248756
3060363636.3636,-1.7723224,-93.949203,-50.093704,14.564135,-67.263199
3061090909.0909,-1.7712271,-89.531334,41.486961,14.553523,-67.258629
3061818181.8182,-1.7625364,-83.646858,75.322647,14.471595,-67.23008
3062545454.5455,-1.7600856,-84.112816,-5.0653858,14.444226,-67.206993
3063272727.2727,-1.7538522,-99.049187,-1.557349,14.406165,-67.258926
3064000000,-1.7542706,-91.511635,-68.521828,14.396797,-67.213493
3064727272.7273,-1.743337,-84.433273,-127.52705,14.311827,-67.240593
3065454545.4545,-1.7402154,-89.649292,-31.660793,14.265098,-67.168587
3066181818.1818,-1.7377069,-86.829048,154.72488,14.245576,-67.174622
3066909090.9091,-1.7305772,-88.048683,15.775161,14.186253,-67.178108
3067636363.6364,-1.7309961,-91.835007,-3.9112904,14.184817,-67.160324
3068363636.3636,-1.7233284,-88.033264,158.28842,14.113254,-67.13604
3069090909.0909,-1.7215767,-86.887077,35.734627,14.089759,-67.104736
3069818181.8182,-1.7151543,-86.410027,63.78194,14.032894,-67.095062
3070545454.5455,-1.7125605,-88.277695,105.98164,14.008032,-67.084251
3071272727.2727,-1.7104744,-87.173859,-29.666685,13.975336,-67.029457
3072000000,-1.7065302,-89.018105,-77.123047,13.946263,-67.044502
3072727272.7273,-1.7062868,-88.11528,-0.6266017,13.934313,-67.008476
3073454545.4545,-1.7014142,-83.532913,-44.728111,13.89642,-67.019806
3074181818.1818,-1.7022001,-89.868416,-73.287651,13.895104,-66.990875
3074909090.9091,-1.6980907,-89.621239,-111.57578,13.852911,-66.962921
3075636363.6364,-1.6879789,-96.10479,156.41757,13.775684,-66.991371
3076363636.3636,-1.6896362,-89.899544,5.6593719,13.781214,-66.960464
3077090909.0909,-1.6857094,-106.69118,63.253311,13.744036,-66.944954
3077818181.8182,-1.6784244,-102.58139,19.956448,13.669846,-66.896538
3078545454.5455,-1.6786151,-87.019653,124.42519,13.662045,-66.861649
3079272727.2727,-1.6745601,-86.399796,48.165249,13.646076,-66.928619
3080000000,-1.6735933,-91.080482,28.100662,13.632816,-66.909431
3080727272.7273,-1.6686951,-88.879669,61.401886,13.586768,-66.890785
3081454545.4545,-1.6696485,-83.011726,18.282526,13.588232,-66.866425
3082181818.1818,-1.6659198,-93.200768,-47.096706,13.539913,-66.802383
3082909090.9091,-1.6618533,-91.094925,-111.92868,13.507703,-66.809074
3083636363.6364,-1.6639274,-89.722626,-17.081356,13.527651,-66.818863
3084363636.3636,-1.6608152,-83.902344,-49.165859,13.50334,-66.82531
3085090909.0909,-1.6538013,-87.932793,-30.041601,13.45184,-66.852264
3085818181.8182,-1.650753,-93.989777,-166.96274,13.408372,-66.784248
3086545454.5455,-1.649492,-96.978378,84.916634,13.407196,-66.819687
3087272727.2727,-1.6418817,-83.281631,-50.295738,13.350521,-66.845963
3088000000,-1.6348586,-83.886444,103.06726,13.297455,-66.867439
3088727272.7273,-1.6346421,-84.695381,-86.849815,13.292792,-66.856537
3089454545.4545,-1.6301168,-87.496384,77.523117,13.262481,-66.885269
