!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Tuesday, March 15, 2016 13:51:16
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
1326000000,0.82618576,-0.51680458
1327000000,0.82478917,-0.51759636
1328000000,0.8233006,-0.52020216
1329000000,0.82272643,-0.5183509
1330000000,0.8226018,-0.51957351
1331000000,0.82204318,-0.5191198
1332000000,0.82189232,-0.5186699
1333000000,0.82156867,-0.52053201
1334000000,0.82072234,-0.52017444
1335000000,0.82117391,-0.52191818
1336000000,0.81986827,-0.52152216
1337000000,0.8189646,-0.52242702
1338000000,0.81953204,-0.52284801
1339000000,0.81967664,-0.52447349
1340000000,0.81861341,-0.52409917
1341000000,0.81703603,-0.52394384
1342000000,0.8171525,-0.52421874
1343000000,0.81749624,-0.52551478
1344000000,0.81766421,-0.5270257
1345000000,0.8173691,-0.52539569
1346000000,0.81724066,-0.52616447
1347000000,0.81476885,-0.52866876
1348000000,0.81505507,-0.52871591
1349000000,0.81519383,-0.52960014
1350000000,0.81412601,-0.53042895
1351000000,0.81399447,-0.53040445
1352000000,0.81172925,-0.53227335
1353000000,0.81258553,-0.53028995
1354000000,0.81282157,-0.53189981
1355000000,0.81005126,-0.53310102
1356000000,0.81102234,-0.53323817
1357000000,0.80980629,-0.53613544
1358000000,0.81047994,-0.53525543
1359000000,0.8075459,-0.53553212
1360000000,0.80746472,-0.53708434
1361000000,0.80749494,-0.53698838
1362000000,0.80734509,-0.53652495
1363000000,0.80486023,-0.53944063
1364000000,0.80408913,-0.53743619
1365000000,0.80523652,-0.53900611
1366000000,0.80237204,-0.54024124
1367000000,0.80249023,-0.5401063
1368000000,0.80149072,-0.54083014
1369000000,0.79984999,-0.5419746
1370000000,0.8015247,-0.54379284
1371000000,0.80158049,-0.54266506
1372000000,0.79893541,-0.54395217
1373000000,0.79958206,-0.54404044
1374000000,0.79924297,-0.5465439
1375000000,0.79668617,-0.54675931
1376000000,0.79591382,-0.54801035
1377000000,0.79274553,-0.54848689
1378000000,0.79383886,-0.54826128
1379000000,0.79198384,-0.54815006
1380000000,0.79157114,-0.5503161
1381000000,0.7903012,-0.55060476
1382000000,0.79032677,-0.55119717
1383000000,0.79051554,-0.55240571
1384000000,0.78879678,-0.55171353
1385000000,0.78730172,-0.55250865
1386000000,0.78682929,-0.55537415
1387000000,0.78674293,-0.55417287
1388000000,0.78545833,-0.55593026
1389000000,0.78381151,-0.55597734
1390000000,0.78486425,-0.55557352
1391000000,0.78299659,-0.55861771
1392000000,0.78008074,-0.5590024
1393000000,0.78022778,-0.55975324
1394000000,0.78145015,-0.55877918
1395000000,0.77881545,-0.56218547
1396000000,0.77781594,-0.56297243
1397000000,0.77760881,-0.56302279
1398000000,0.77695191,-0.56335855
1399000000,0.7777881,-0.56497771
1400000000,0.77606934,-0.56346428
1401000000,0.77484578,-0.56314039
1402000000,0.77400219,-0.56617057
1403000000,0.77221888,-0.56638336
1404000000,0.77136254,-0.56878197
1405000000,0.76922065,-0.56713313
1406000000,0.77125794,-0.56746978
1407000000,0.76902997,-0.56721854
1408000000,0.76709563,-0.5684129
1409000000,0.76695287,-0.56895053
1410000000,0.76658297,-0.56804967
1411000000,0.76419753,-0.57038176
1412000000,0.76434785,-0.5693835
1413000000,0.76300532,-0.5697853
1414000000,0.76381171,-0.57248539
1415000000,0.76156157,-0.57310039
1416000000,0.76056081,-0.57210398
1417000000,0.76173776,-0.57495522
1418000000,0.75949299,-0.57566082
1419000000,0.75646019,-0.57326001
1420000000,0.7584883,-0.57513577
1421000000,0.75509739,-0.57769561
1422000000,0.75416613,-0.57700843
1423000000,0.75476468,-0.57729125
1424000000,0.75461781,-0.57888401
1425000000,0.7527647,-0.58001393
1426000000,0.75014621,-0.5789541
1427000000,0.74967664,-0.57988685
1428000000,0.74704862,-0.58137089
1429000000,0.74566269,-0.58343971
1430000000,0.74518669,-0.58107477
1431000000,0.74323648,-0.58093327
1432000000,0.74188375,-0.58205628
1433000000,0.7409479,-0.58446324
1434000000,0.7410143,-0.5825277
1435000000,0.74033874,-0.5830338
1436000000,0.73808259,-0.58425784
1437000000,0.73742056,-0.58551836
1438000000,0.73575538,-0.58395767
1439000000,0.73581898,-0.58718711
1440000000,0.7347877,-0.58759683
1441000000,0.73427665,-0.58615249
1442000000,0.73307687,-0.58584344
1443000000,0.73231804,-0.58765817
1444000000,0.73033929,-0.58790749
1445000000,0.72928303,-0.58884925
1446000000,0.72704506,-0.58818251
1447000000,0.72740299,-0.58816308
1448000000,0.72425848,-0.5895319
1449000000,0.72428858,-0.5887804
1450000000,0.72458535,-0.5876528
1451000000,0.72237986,-0.58984059
1452000000,0.72122473,-0.59044743
1453000000,0.72290748,-0.59171337
1454000000,0.72005701,-0.59071141
1455000000,0.71898842,-0.59399539
1456000000,0.717457,-0.59288418
1457000000,0.71782458,-0.5938015
1458000000,0.71718407,-0.59450072
1459000000,0.71554101,-0.59629345
1460000000,0.71391487,-0.59484023
1461000000,0.71467519,-0.59754986
1462000000,0.71275717,-0.59761101
1463000000,0.71108162,-0.59874964
1464000000,0.71047413,-0.59864378
1465000000,0.7105791,-0.59849298
1466000000,0.70878983,-0.59934568
1467000000,0.70721269,-0.60032803
1468000000,0.70856905,-0.60025275
1469000000,0.70587039,-0.60070974
1470000000,0.70491624,-0.60199732
1471000000,0.70503384,-0.60192227
1472000000,0.70329779,-0.60378569
1473000000,0.70176584,-0.60503089
1474000000,0.70191878,-0.60515994
1475000000,0.70162517,-0.60553432
1476000000,0.70049107,-0.60430896
1477000000,0.69937414,-0.6071285
1478000000,0.69876128,-0.60605127
1479000000,0.69843793,-0.60763723
1480000000,0.69716269,-0.60814786
1481000000,0.69510514,-0.60705847
1482000000,0.69668615,-0.61007887
1483000000,0.69457722,-0.60767132
1484000000,0.69387108,-0.61112052
1485000000,0.6926803,-0.61147904
1486000000,0.69294834,-0.61110508
1487000000,0.69124329,-0.61149353
1488000000,0.68871844,-0.61287004
1489000000,0.68660766,-0.61272985
1490000000,0.68452555,-0.61364836
1491000000,0.68500966,-0.61409688
1492000000,0.6828087,-0.61349404
1493000000,0.68324322,-0.61241591
1494000000,0.68105489,-0.61279964
1495000000,0.68117869,-0.61308539
1496000000,0.68017113,-0.61367667
1497000000,0.67784619,-0.61474961
1498000000,0.67810637,-0.61450768
1499000000,0.67610091,-0.61513501
1500000000,0.67648941,-0.61737484
1501000000,0.67389089,-0.61517787
1502000000,0.67323935,-0.61612922
1503000000,0.67147148,-0.61647898
1504000000,0.67218941,-0.61755514
1505000000,0.67083806,-0.6175105
1506000000,0.67031389,-0.61886376
1507000000,0.66840494,-0.61813116
1508000000,0.66872436,-0.61850232
1509000000,0.66565728,-0.61801308
1510000000,0.66367328,-0.6198194
1511000000,0.6658293,-0.62060863
1512000000,0.66443247,-0.61804473
1513000000,0.66323268,-0.62024057
1514000000,0.66174001,-0.62229413
1515000000,0.66155303,-0.62173319
1516000000,0.66082686,-0.62210691
1517000000,0.65965074,-0.62225449
1518000000,0.65835214,-0.62387365
1519000000,0.65812498,-0.62254912
1520000000,0.65784854,-0.62590617
1521000000,0.65585589,-0.62673581
1522000000,0.65427816,-0.62714821
1523000000,0.65351135,-0.62612355
1524000000,0.65245736,-0.62877756
1525000000,0.65191901,-0.62771916
1526000000,0.6519531,-0.62881005
1527000000,0.64894927,-0.63090318
1528000000,0.64836621,-0.63038051
1529000000,0.64727765,-0.63285315
1530000000,0.64766592,-0.63216305
1531000000,0.6463275,-0.63319594
1532000000,0.64466375,-0.63413841
1533000000,0.64306068,-0.63260299
1534000000,0.64353347,-0.63594085
1535000000,0.64276493,-0.63427001
1536000000,0.64128804,-0.63633776
1537000000,0.6408478,-0.63704813
1538000000,0.63874966,-0.6384719
1539000000,0.63929498,-0.63821304
1540000000,0.6359449,-0.63815224
1541000000,0.63604307,-0.63807434
1542000000,0.63566452,-0.64040381
1543000000,0.63336569,-0.64061832
1544000000,0.63338864,-0.64090836
1545000000,0.63097924,-0.6421299
1546000000,0.63278008,-0.64338779
1547000000,0.630404,-0.64493072
1548000000,0.62827426,-0.64657295
1549000000,0.62704706,-0.6451391
1550000000,0.62551367,-0.64805394
1551000000,0.6228326,-0.64813846
1552000000,0.62309963,-0.64905715
1553000000,0.61855364,-0.64821595
1554000000,0.61993998,-0.65054971
1555000000,0.61601466,-0.64901561
1556000000,0.61659914,-0.64955586
1557000000,0.61404771,-0.65093905
1558000000,0.61423284,-0.65121317
1559000000,0.61167818,-0.65083277
1560000000,0.61057615,-0.65167308
1561000000,0.60787278,-0.65262955
1562000000,0.60559195,-0.65115786
1563000000,0.60462976,-0.65229905
1564000000,0.60461003,-0.65429026
1565000000,0.60150915,-0.65448886
1566000000,0.59843624,-0.65484625
1567000000,0.59706378,-0.65420026
1568000000,0.59536928,-0.65443778
1569000000,0.59378117,-0.65388244
1570000000,0.59255046,-0.65457475
1571000000,0.59091389,-0.65573591
1572000000,0.59293133,-0.65523624
1573000000,0.58839178,-0.6558724
1574000000,0.58524209,-0.6550625
1575000000,0.58294159,-0.65701312
1576000000,0.58258992,-0.65717679
1577000000,0.57996249,-0.65941668
1578000000,0.57720715,-0.65741521
1579000000,0.57594466,-0.65731829
1580000000,0.57425106,-0.65418011
1581000000,0.57252431,-0.65529639
1582000000,0.56999314,-0.65507734
1583000000,0.57018518,-0.65583938
1584000000,0.56837428,-0.65448266
1585000000,0.56762463,-0.65561253
1586000000,0.56764156,-0.65346617
1587000000,0.5653711,-0.65583301
1588000000,0.56211203,-0.6562537
1589000000,0.56220227,-0.65464699
1590000000,0.55965245,-0.65278596
1591000000,0.55978733,-0.65408158
1592000000,0.5593645,-0.65541071
1593000000,0.55859613,-0.65294933
1594000000,0.55452961,-0.65369958
1595000000,0.55621719,-0.65435606
1596000000,0.55455899,-0.65362793
1597000000,0.55475694,-0.65410835
1598000000,0.55259478,-0.6522994
1599000000,0.55349606,-0.65271282
1600000000,0.54807734,-0.65153098
1601000000,0.54970229,-0.65335268
1602000000,0.54725057,-0.65323484
1603000000,0.54486847,-0.65262729
1604000000,0.54491264,-0.64974666
1605000000,0.54422158,-0.65055519
1606000000,0.54329914,-0.64977497
1607000000,0.54223883,-0.65122199
1608000000,0.54111689,-0.64988595
1609000000,0.54163587,-0.65184319
1610000000,0.53827125,-0.64935917
1611000000,0.53696358,-0.6491648
1612000000,0.53828597,-0.64857352
1613000000,0.53682047,-0.64860165
1614000000,0.53454226,-0.64897603
1615000000,0.53307211,-0.64772087
1616000000,0.53393954,-0.64795566
1617000000,0.53178859,-0.64630359
1618000000,0.5297451,-0.646649
1619000000,0.52685851,-0.64522028
1620000000,0.52751702,-0.64431942
1621000000,0.5248,-0.64401406
1622000000,0.52709222,-0.64350712
1623000000,0.52445948,-0.64268392
1624000000,0.52395278,-0.64105815
1625000000,0.52349788,-0.64043075
1626000000,0.52396387,-0.64107662
1627000000,0.52220851,-0.63666785
1628000000,0.52299625,-0.6386748
1629000000,0.52166164,-0.63967377
1630000000,0.52014536,-0.63913506
1631000000,0.51900214,-0.63723302
1632000000,0.51899099,-0.63748437
1633000000,0.51726598,-0.6358754
1634000000,0.51733291,-0.63753408
1635000000,0.51650995,-0.63743496
1636000000,0.51583749,-0.63748002
1637000000,0.51519275,-0.63429981
1638000000,0.51482362,-0.63776082
1639000000,0.51323164,-0.63543552
1640000000,0.51223844,-0.63560003
1641000000,0.50771272,-0.63287252
1642000000,0.51028073,-0.63183129
1643000000,0.5109992,-0.63466239
1644000000,0.50916904,-0.63335109
1645000000,0.50891066,-0.63124186
1646000000,0.5102855,-0.63268709
1647000000,0.50869143,-0.6310125
1648000000,0.50645936,-0.63112694
1649000000,0.50648153,-0.63071299
1650000000,0.50815701,-0.63369668
1651000000,0.50645852,-0.63118613
1652000000,0.50513762,-0.63121784
1653000000,0.50524247,-0.62962228
1654000000,0.50539631,-0.63094258
1655000000,0.50310487,-0.63156855
1656000000,0.50605142,-0.63053066
1657000000,0.50351596,-0.62956673
1658000000,0.50354421,-0.63016999
1659000000,0.50220108,-0.63034534
1660000000,0.50234699,-0.62860763
1661000000,0.50041157,-0.62953436
1662000000,0.50235236,-0.63096613
1663000000,0.50129318,-0.62981939
1664000000,0.50067711,-0.62942016
1665000000,0.50002044,-0.62990463
1666000000,0.50080484,-0.62915611
1667000000,0.50053775,-0.62885022
1668000000,0.49912405,-0.62824327
1669000000,0.50045699,-0.63001961
1670000000,0.49954572,-0.63095903
1671000000,0.50063097,-0.63054579
1672000000,0.49950328,-0.63351244
1673000000,0.49771431,-0.63090098
1674000000,0.4949671,-0.63126481
1675000000,0.49429816,-0.63137692
1676000000,0.49457854,-0.63035768
1677000000,0.49441147,-0.6329087
1678000000,0.4922947,-0.63203138
1679000000,0.49406999,-0.63187653
1680000000,0.49215552,-0.63078839
1681000000,0.49130523,-0.62774551
1682000000,0.48978564,-0.62908018
1683000000,0.49148446,-0.62813723
1684000000,0.49062684,-0.62908804
1685000000,0.48860773,-0.62943757
1686000000,0.48971218,-0.62789661
1687000000,0.48891622,-0.62837583
1688000000,0.48830843,-0.62971485
1689000000,0.48719653,-0.62969303
1690000000,0.48367745,-0.62792438
1691000000,0.48475957,-0.62628591
1692000000,0.48498151,-0.62719929
1693000000,0.4850336,-0.62688917
1694000000,0.48229966,-0.6236698
1695000000,0.48373079,-0.62529355
1696000000,0.48291615,-0.6258449
1697000000,0.48175958,-0.62408477
1698000000,0.48264343,-0.62334251
1699000000,0.48219401,-0.62533402
1700000000,0.48246294,-0.62482709
1701000000,0.48061231,-0.623748
1702000000,0.47959179,-0.6253649
1703000000,0.4799906,-0.62617362
1704000000,0.47692311,-0.62454754
1705000000,0.47961572,-0.62490016
1706000000,0.47731766,-0.62624949
1707000000,0.47724211,-0.62537408
1708000000,0.47958082,-0.62622744
1709000000,0.47593218,-0.6260215
1710000000,0.4765946,-0.62644827
1711000000,0.47339395,-0.62789696
1712000000,0.47526577,-0.62748605
1713000000,0.47421223,-0.6283052
1714000000,0.47236648,-0.62674123
1715000000,0.47071204,-0.62813383
1716000000,0.47257793,-0.62650746
1717000000,0.47095811,-0.62918252
1718000000,0.47127622,-0.630988
1719000000,0.4701798,-0.62955308
1720000000,0.46844432,-0.62941575
1721000000,0.47065622,-0.63020784
1722000000,0.46732259,-0.63094854
1723000000,0.46693996,-0.62948895
1724000000,0.46762636,-0.63085991
1725000000,0.46667343,-0.63192803
1726000000,0.46707061,-0.630018
1727000000,0.46398151,-0.632186
1728000000,0.46421459,-0.62974846
1729000000,0.46327594,-0.63104522
1730000000,0.46120375,-0.63181311
1731000000,0.45917985,-0.63210708
1732000000,0.4597283,-0.63129169
1733000000,0.45926473,-0.62986338
1734000000,0.45708448,-0.62951982
1735000000,0.45634082,-0.631347
1736000000,0.45724764,-0.62912506
1737000000,0.4566935,-0.62835521
1738000000,0.45402995,-0.6283952
1739000000,0.45423132,-0.62694478
1740000000,0.45360696,-0.62850434
1741000000,0.45323479,-0.62724572
1742000000,0.45150486,-0.62805873
1743000000,0.44990999,-0.62601024
1744000000,0.45077908,-0.62797338
1745000000,0.44894871,-0.62559015
1746000000,0.44780487,-0.62701595
1747000000,0.44592893,-0.62577361
1748000000,0.44619766,-0.62570435
1749000000,0.44631314,-0.62328517
1750000000,0.44546753,-0.62246752
1751000000,0.44516701,-0.62302333
1752000000,0.44493923,-0.62295073
1753000000,0.443064,-0.61965215
1754000000,0.44348416,-0.62069565
1755000000,0.44041237,-0.62241942
1756000000,0.44094887,-0.62188309
1757000000,0.43958795,-0.62014341
