"Freq [GHz]","dB(S(1,1)) []"
1.1367272727324,-1.75292831555762
1.1374545454597,-1.7529757715174
1.138181818187,-1.75302377358327
1.1389090909143,-1.75307232865723
1.1396363636416,-1.75312144361161
1.1403636363689,-1.75317112528867
1.1410909090962,-1.75322138050038
1.1418181818235,-1.75327221602808
1.1425454545508,-1.7533236386222
1.1432727272781,-1.75337565500195
1.1440000000054,-1.75342827185503
1.1447272727327,-1.75348149583736
1.14545454546,-1.75353533357274
1.1461818181873,-1.75358979165261
1.1469090909146,-1.7536448766357
1.1476363636419,-1.75370059504783
1.1483636363692,-1.75375695338154
1.1490909090965,-1.75381395809585
1.1498181818238,-1.75387161561594
1.1505454545511,-1.75392993233294
1.1512727272784,-1.75398891460355
1.1520000000057,-1.75404856874985
1.152727272733,-1.75410890105897
1.1534545454603,-1.75416991778282
1.1541818181876,-1.75423162513785
1.1549090909149,-1.75429402930473
1.1556363636422,-1.75435713642811
1.1563636363695,-1.75442095261634
1.1570909090968,-1.75448548394119
1.1578181818241,-1.75455073643762
1.1585454545514,-1.75461671610347
1.1592727272787,-1.75468342889923
1.160000000006,-1.75475088074776
1.1607272727333,-1.75481907753403
1.1614545454606,-1.75488802510489
1.1621818181879,-1.75495772926876
1.1629090909152,-1.75502819579544
1.1636363636425,-1.75509943041579
1.1643636363698,-1.75517143882154
1.1650909090971,-1.75524422666499
1.1658181818244,-1.7553177995588
1.1665454545517,-1.75539216307572
1.167272727279,-1.75546732274834
1.1680000000063,-1.75554328406889
1.1687272727336,-1.75562005248895
1.1694545454609,-1.75569763341922
1.1701818181882,-1.75577603222933
1.1709090909155,-1.75585525424752
1.1716363636428,-1.75593530476049
1.1723636363701,-1.75601618901312
1.1730909090974,-1.75609791220826
1.1738181818247,-1.75618047950647
1.174545454552,-1.75626389602585
1.1752727272793,-1.75634816684176
1.1760000000066,-1.75643329698664
1.1767272727339,-1.75651929144976
1.1774545454612,-1.75660615517701
1.1781818181885,-1.7566938930707
1.1789090909158,-1.75678250998932
1.1796363636431,-1.75687201074734
1.1803636363704,-1.756962400115
1.1810909090977,-1.75705368281811
1.181818181825,-1.75714586353783
1.1825454545523,-1.75723894691044
1.1832727272796,-1.75733293752722
1.1840000000069,-1.75742783993414
1.1847272727342,-1.75752365863176
1.1854545454615,-1.75762039807495
1.1861818181888,-1.75771806267278
1.1869090909161,-1.75781665678824
1.1876363636434,-1.75791618473813
1.1883636363707,-1.75801665079281
1.189090909098,-1.75811805917605
1.1898181818253,-1.75822041406484
1.1905454545526,-1.75832371958916
1.1912727272799,-1.75842797983191
1.1920000000072,-1.75853319882862
1.1927272727345,-1.75863938056732
1.1934545454618,-1.75874652898838
1.1941818181891,-1.75885464798432
1.1949090909164,-1.75896374139963
1.1956363636437,-1.75907381303065
1.196363636371,-1.75918486662535
1.1970909090983,-1.75929690588318
1.1978181818256,-1.75940993445494
1.1985454545529,-1.7595239559426
1.1992727272802,-1.75963897389913
1.2000000000075,-1.75975499182839
1.2007272727348,-1.75987201318491
1.2014545454621,-1.75999004137381
1.2021818181894,-1.76010907975062
1.2029090909167,-1.76022913162112
1.203636363644,-1.76035020024124
1.2043636363713,-1.76047228881688
1.2050909090986,-1.76059540050377
1.2058181818259,-1.7607195384074
1.2065454545532,-1.76084470558278
1.2072727272805,-1.7609709050344
1.2080000000078,-1.76109813971607
1.2087272727351,-1.76122641253076
1.2094545454624,-1.76135572633053
1.2101818181897,-1.76148608391636
1.210909090917,-1.76161748803809
1.2116363636443,-1.76174994139423
1.2123636363716,-1.76188344663189
1.2130909090989,-1.76201800634666
1.2138181818262,-1.7621536230825
1.2145454545535,-1.76229029933161
1.2152727272808,-1.76242803753436
1.2160000000081,-1.76256684007916
1.2167272727354,-1.76270670930237
1.2174545454627,-1.76284764748819
1.21818181819,-1.76298965686858
1.2189090909173,-1.76313273962315
1.2196363636446,-1.76327689787909
1.2203636363719,-1.76342213371105
1.2210909090992,-1.76356844914106
1.2218181818265,-1.76371584613848
1.2225454545538,-1.76386432661987
1.2232727272811,-1.76401389244895
1.2240000000084,-1.76416454543648
1.2247272727357,-1.76431628734022
1.225454545463,-1.76446911986487
1.2261818181903,-1.76462304466192
1.2269090909176,-1.7647780633297
1.2276363636449,-1.7649341774132
1.2283636363722,-1.7650913884041
1.2290909090995,-1.76524969774063
1.2298181818268,-1.76540910680758
1.2305454545541,-1.76556961693621
1.2312727272814,-1.76573122940418
1.2320000000087,-1.76589394543553
1.232727272736,-1.76605776620064
1.2334545454633,-1.76622269281613
1.2341818181906,-1.76638872634488
1.2349090909179,-1.76655586779596
1.2356363636452,-1.76672411812455
1.2363636363725,-1.76689347823199
1.2370909090998,-1.76706394896568
1.2378181818271,-1.76723553111907
1.2385454545544,-1.76740822543164
1.2392727272817,-1.76758203258884
1.240000000009,-1.76775695322212
1.2407272727363,-1.76793298790884
1.2414545454636,-1.76811013717231
1.2421818181909,-1.76828840148176
1.2429090909182,-1.7684677812523
1.2436363636455,-1.76864827684492
1.2443636363728,-1.76882988856649
1.2450909091001,-1.76901261666976
1.2458181818274,-1.76919646135332
1.2465454545547,-1.76938142276165
1.247272727282,-1.76956750098506
1.2480000000093,-1.76975469605974
1.2487272727366,-1.76994300796775
1.2494545454639,-1.77013243663702
1.2501818181912,-1.77032298194137
1.2509090909185,-1.77051464370052
1.2516363636458,-1.77070742168011
1.2523636363731,-1.77090131559168
1.2530909091004,-1.77109632509278
1.2538181818277,-1.77129244978687
1.254545454555,-1.77148968922346
1.2552727272823,-1.77168804289805
1.2560000000096,-1.77188751025222
1.2567272727369,-1.77208809067361
1.2574545454642,-1.77228978349602
1.2581818181915,-1.77249258799937
1.2589090909188,-1.7726965034098
1.2596363636461,-1.77290152889971
1.2603636363734,-1.77310766358773
1.2610909091007,-1.77331490653887
1.261818181828,-1.7735232567645
1.2625454545553,-1.77373271322243
1.2632727272826,-1.77394327481695
1.2640000000099,-1.77415494039891
1.2647272727372,-1.77436770876572
1.2654545454645,-1.7745815786615
1.2661818181918,-1.77479654877708
1.2669090909191,-1.77501261775007
1.2676363636464,-1.77522978416496
1.2683636363737,-1.77544804655315
1.269090909101,-1.77566740339309
1.2698181818283,-1.77588785311025
1.2705454545556,-1.77610939407731
1.2712727272829,-1.77633202461417
1.2720000000102,-1.77655574298805
1.2727272727375,-1.77678054741359
1.2734545454648,-1.77700643605292
1.2741818181921,-1.77723340701576
1.2749090909194,-1.7774614583595
1.2756363636467,-1.77769058808932
1.276363636374,-1.77792079415825
1.2770909091013,-1.77815207446732
1.2778181818286,-1.77838442686559
1.2785454545559,-1.77861784915035
1.2792727272832,-1.77885233906713
1.2800000000105,-1.77908789430987
1.2807272727378,-1.77932451252102
1.2814545454651,-1.77956219129164
1.2821818181924,-1.77980092816153
1.2829090909197,-1.78004072061932
1.283636363647,-1.78028156610265
1.2843636363743,-1.78052346199822
1.2850909091016,-1.78076640564199
1.2858181818289,-1.78101039431922
1.2865454545562,-1.78125542526469
1.2872727272835,-1.78150149566278
1.2880000000108,-1.7817486026476
1.2887272727381,-1.78199674330316
1.2894545454654,-1.78224591466348
1.2901818181927,-1.78249611371276
1.29090909092,-1.78274733738548
1.2916363636473,-1.78299958256659
1.2923636363746,-1.78325284609164
1.2930909091019,-1.78350712474692
1.2938181818292,-1.78376241526964
1.2945454545565,-1.78401871434804
1.2952727272838,-1.78427601862161
1.2960000000111,-1.78453432468118
1.2967272727384,-1.78479362906914
1.2974545454657,-1.78505392827957
1.298181818193,-1.7853152187584
1.2989090909203,-1.78557749690363
1.2996363636476,-1.78584075906542
1.3003636363749,-1.78610500154635
1.3010909091022,-1.7863702206015
1.3018181818295,-1.78663641243872
1.3025454545568,-1.78690357321874
1.3032727272841,-1.7871716990554
1.3040000000114,-1.78744078601577
1.3047272727387,-1.78771083012042
1.305454545466,-1.78798182734353
1.3061818181933,-1.78825377361313
1.3069090909206,-1.78852666481126
1.3076363636479,-1.78880049677419
1.3083636363752,-1.78907526529259
1.3090909091025,-1.78935096611175
1.3098181818298,-1.78962759493175
1.3105454545571,-1.78990514740773
1.3112727272844,-1.79018361914999
1.3120000000117,-1.79046300572428
1.312727272739,-1.79074330265199
1.3134545454663,-1.79102450541032
1.3141818181936,-1.79130660943255
1.3149090909209,-1.79158961010821
1.3156363636482,-1.79187350278332
1.3163636363755,-1.79215828276059
1.3170909091028,-1.79244394529967
1.3178181818301,-1.79273048561734
1.3185454545574,-1.79301789888773
1.3192727272847,-1.79330618024261
1.320000000012,-1.7935953247715
1.3207272727393,-1.79388532752203
1.3214545454666,-1.79417618350009
1.3221818181939,-1.79446788767008
1.3229090909212,-1.79476043495515
1.3236363636485,-1.79505382023744
1.3243636363758,-1.79534803835831
1.3250909091031,-1.79564308411861
1.3258181818304,-1.79593895227887
1.3265454545577,-1.79623563755959
1.327272727285,-1.79653313464148
1.3280000000123,-1.79683143816567
1.3287272727396,-1.79713054273403
1.3294545454669,-1.79743044290934
1.3301818181942,-1.79773113321561
1.3309090909215,-1.79803260813831
1.3316363636488,-1.79833486212463
1.3323636363761,-1.79863788958371
1.3330909091034,-1.79894168488695
1.3338181818307,-1.79924624236825
1.334545454558,-1.79955155632427
1.3352727272853,-1.79985762101471
1.3360000000126,-1.80016443066253
1.3367272727399,-1.8004719794543
1.3374545454672,-1.8007802615404
1.3381818181945,-1.80108927103532
1.3389090909218,-1.80139900201795
1.3396363636491,-1.80170944853183
1.3403636363764,-1.80202060458542
1.3410909091037,-1.80233246415242
1.341818181831,-1.80264502117201
1.3425454545583,-1.80295826954916
1.3432727272856,-1.80327220315488
1.3440000000129,-1.80358681582653
1.3447272727402,-1.80390210136813
1.3454545454675,-1.8042180535506
1.3461818181948,-1.80453466611206
1.3469090909221,-1.80485193275814
1.3476363636494,-1.80516984716228
1.3483636363767,-1.80548840296598
1.349090909104,-1.80580759377916
1.3498181818313,-1.80612741318038
1.3505454545586,-1.8064478547172
1.3512727272859,-1.80676891190646
1.3520000000132,-1.80709057823459
1.3527272727405,-1.80741284715787
1.3534545454678,-1.8077357121028
1.3541818181951,-1.80805916646634
1.3549090909224,-1.80838320361629
1.3556363636497,-1.80870781689152
1.356363636377,-1.80903299960232
1.3570909091043,-1.80935874503073
1.3578181818316,-1.80968504643081
1.3585454545589,-1.81001189702897
1.3592727272862,-1.81033929002427
1.3600000000135,-1.8106672185888
1.3607272727408,-1.81099567586791
1.3614545454681,-1.81132465498056
1.3621818181954,-1.81165414901967
1.3629090909227,-1.8119841510524
1.36363636365,-1.81231465412049
1.3643636363773,-1.81264565124057
1.3650909091046,-1.81297713540452
1.3658181818319,-1.81330909957973
1.3665454545592,-1.81364153670951
1.3672727272865,-1.81397443971334
1.3680000000138,-1.81430780148722
1.3687272727411,-1.81464161490405
1.3694545454684,-1.81497587281386
1.3701818181957,-1.81531056804427
1.370909090923,-1.8156456934007
1.3716363636503,-1.81598124166678
1.3723636363776,-1.81631720560464
1.3730909091049,-1.8166535779553
1.3738181818322,-1.81699035143893
1.3745454545595,-1.81732751875526
1.3752727272868,-1.81766507258387
1.3760000000141,-1.81800300558455
1.3767272727414,-1.81834131039764
1.3774545454687,-1.81867997964437
1.378181818196,-1.81901900592718
1.3789090909233,-1.81935838183009
1.3796363636506,-1.81969809991905
1.3803636363779,-1.82003815274222
1.3810909091052,-1.82037853283041
1.3818181818325,-1.82071923269737
1.3825454545598,-1.82106024484012
1.3832727272871,-1.82140156173932
1.3840000000144,-1.82174317585966
1.3847272727417,-1.82208507965011
1.385454545469,-1.82242726554436
1.3861818181963,-1.82276972596115
1.3869090909236,-1.82311245330455
1.3876363636509,-1.82345543996442
1.3883636363782,-1.82379867831669
1.3890909091055,-1.82414216072373
1.3898181818328,-1.82448587953469
1.3905454545601,-1.82482982708589
1.3912727272874,-1.82517399570114
1.3920000000147,-1.8255183776921
1.392727272742,-1.82586296535865
1.3934545454693,-1.82620775098922
1.3941818181966,-1.8265527268612
1.3949090909239,-1.8268978852412
1.3956363636512,-1.8272432183855
1.3963636363785,-1.82758871854039
1.3970909091058,-1.82793437794246
1.3978181818331,-1.82828018881905
1.3985454545604,-1.82862614338854
1.3992727272877,-1.82897223386075
1.400000000015,-1.82931845243727
1.4007272727423,-1.82966479131187
1.4014545454696,-1.83001124267077
1.4021818181969,-1.8303577986931
1.4029090909242,-1.83070445155117
1.4036363636515,-1.83105119341091
1.4043636363788,-1.8313980164322
1.4050909091061,-1.83174491276918
1.4058181818334,-1.8320918745707
1.4065454545607,-1.83243889398063
1.407272727288,-1.83278596313822
1.4080000000153,-1.83313307417847
1.4087272727426,-1.83348021923252
1.4094545454699,-1.83382739042795
1.4101818181972,-1.83417457988921
1.4109090909245,-1.83452177973793
1.4116363636518,-1.83486898209331
1.4123636363791,-1.83521617907246
1.4130909091064,-1.8355633627908
1.4138181818337,-1.83591052536239
1.414545454561,-1.83625765890028
1.4152727272883,-1.83660475551693
1.4160000000156,-1.83695180732453
1.4167272727429,-1.83729880643532
1.4174545454702,-1.83764574496206
1.4181818181975,-1.83799261501829
1.4189090909248,-1.83833940871877
1.4196363636521,-1.83868611817976
1.4203636363794,-1.83903273551946
1.4210909091067,-1.83937925285834
1.421818181834,-1.83972566231946
1.4225454545613,-1.84007195602891
1.4232727272886,-1.84041812611612
1.4240000000159,-1.84076416471421
1.4247272727432,-1.8411100639604
1.4254545454705,-1.84145581599631
1.4261818181978,-1.84180141296839
1.4269090909251,-1.8421468470282
1.4276363636524,-1.84249211033283
1.4283636363797,-1.84283719504522
1.429090909107,-1.84318209333455
1.4298181818343,-1.84352679737659
1.4305454545616,-1.84387129935402
1.4312727272889,-1.84421559145683
1.4320000000162,-1.84455966588268
1.4327272727435,-1.84490351483723
1.4334545454708,-1.84524713053449
1.4341818181981,-1.8455905051972
1.4349090909254,-1.84593363105719
1.4356363636527,-1.84627650035567
1.43636363638,-1.84661910534371
1.4370909091073,-1.84696143828242
1.4378181818346,-1.84730349144349
1.4385454545619,-1.84764525710939
1.4392727272892,-1.84798672757378
1.4400000000165,-1.84832789514189
1.4407272727438,-1.84866875213081
1.4414545454711,-1.84900929086989
1.4421818181984,-1.84934950370107
1.4429090909257,-1.84968938297919
1.443636363653,-1.85002892107241
1.4443636363803,-1.8503681103625
1.4450909091076,-1.8507069432452
1.4458181818349,-1.8510454121306
1.4465454545622,-1.8513835094434
1.4472727272895,-1.85172122762334
1.4480000000168,-1.85205855912549
1.4487272727441,-1.85239549642062
1.4494545454714,-1.85273203199553
1.4501818181987,-1.85306815835337
1.450909090926,-1.85340386801402
1.4516363636533,-1.85373915351439
1.4523636363806,-1.85407400740878
1.4530909091079,-1.8544084222692
1.4538181818352,-1.85474239068571
1.4545454545625,-1.85507590526676
1.4552727272898,-1.85540895863953
1.4560000000171,-1.85574154345024
1.4567272727444,-1.85607365236449
1.4574545454717,-1.85640527806758
1.458181818199,-1.85673641326489
1.4589090909263,-1.85706705068213
1.4596363636536,-1.85739718306571
1.4603636363809,-1.85772680318308
1.4610909091082,-1.85805590382301
1.4618181818355,-1.85838447779595
1.4625454545628,-1.85871251793435
1.4632727272901,-1.85904001709294
1.4640000000174,-1.8593669681491
1.4647272727447,-1.85969336400316
1.465454545472,-1.86001919757871
1.4661818181993,-1.86034446182291
1.4669090909266,-1.86066914970682
1.4676363636539,-1.86099325422573
1.4683636363812,-1.86131676839943
1.4690909091085,-1.86163968527254
1.4698181818358,-1.86196199791483
1.4705454545631,-1.86228369942149
1.4712727272904,-1.86260478291352
1.4720000000177,-1.86292524153794
1.472727272745,-1.86324506846813
1.4734545454723,-1.86356425690417
1.4741818181996,-1.86388280007309
1.4749090909269,-1.86420069122917
1.4756363636542,-1.86451792365427
1.4763636363815,-1.86483449065811
1.4770909091088,-1.86515038557859
1.4778181818361,-1.86546560178202
1.4785454545634,-1.8657801326635
1.4792727272907,-1.86609397164711
1.480000000018,-1.8664071121863
1.4807272727453,-1.8667195477641
1.4814545454726,-1.86703127189346
1.4821818181999,-1.86734227811749
1.4829090909272,-1.86765256000978
1.4836363636545,-1.86796211117464
1.4843636363818,-1.86827092524745
1.4850909091091,-1.86857899589485
1.4858181818364,-1.86888631681507
1.4865454545637,-1.8691928817382
1.487272727291,-1.86949868442645
1.4880000000183,-1.86980371867443
1.4887272727456,-1.87010797830942
1.4894545454729,-1.87041145719162
1.4901818182002,-1.87071414921444
1.4909090909275,-1.87101604830479
1.4916363636548,-1.87131714842323
1.4923636363821,-1.87161744356437
1.4930909091094,-1.87191692775705
1.4938181818367,-1.8722155950646
1.494545454564,-1.87251343958514
1.4952727272913,-1.87281045545177
1.4960000000186,-1.87310663683289
1.4967272727459,-1.87340197793237
1.4974545454732,-1.87369647298988
1.4981818182005,-1.87399011628107
1.4989090909278,-1.87428290211787
1.4996363636551,-1.8745748248487
1.5003636363824,-1.8748658788587
1.5010909091097,-1.87515605856999
1.501818181837,-1.87544535844191
1.5025454545643,-1.87573377297122
1.5032727272916,-1.87602129669241
1.5040000000189,-1.8763079241778
1.5047272727462,-1.87659365003791
1.5054545454735,-1.87687846892162
1.5061818182008,-1.87716237551635
1.5069090909281,-1.87744536454838
1.5076363636554,-1.87772743078301
1.5083636363827,-1.87800856902477
1.50909090911,-1.87828877411768
1.5098181818373,-1.87856804094543
1.5105454545646,-1.8788463644316
1.5112727272919,-1.87912373953989
1.5120000000192,-1.8794001612743
1.5127272727465,-1.87967562467934
1.5134545454738,-1.87995012484027
1.5141818182011,-1.88022365688324
1.5149090909284,-1.88049621597555
1.5156363636557,-1.88076779732582
1.516363636383,-1.88103839618417
1.5170909091103,-1.88130800784246
1.5178181818376,-1.88157662763442
1.5185454545649,-1.88184425093589
1.5192727272922,-1.882110873165
1.5200000000195,-1.88237648978231
1.5207272727468,-1.88264109629105
1.5214545454741,-1.88290468823728
1.5221818182014,-1.88316726121005
1.5229090909287,-1.88342881084158
1.523636363656,-1.88368933280748
1.5243636363833,-1.88394882282687
1.5250909091106,-1.88420727666254
1.5258181818379,-1.88446469012117
1.5265454545652,-1.88472105905346
1.5272727272925,-1.8849763793543
1.5280000000198,-1.88523064696293
1.5287272727471,-1.88548385786308
1.5294545454744,-1.88573600808316
1.5301818182017,-1.88598709369641
1.530909090929,-1.88623711082101
1.5316363636563,-1.88648605562025
1.5323636363836,-1.88673392430272
1.5330909091109,-1.88698071312239
1.5338181818382,-1.88722641837879
1.5345454545655,-1.88747103641712
1.5352727272928,-1.88771456362845
1.5360000000201,-1.88795699644973
1.5367272727474,-1.8881983313641
1.5374545454747,-1.88843856490085
1.538181818202,-1.88867769363566
1.5389090909293,-1.88891571419067
1.5396363636566,-1.88915262323461
1.5403636363839,-1.88938841748297
1.5410909091112,-1.88962309369802
1.5418181818385,-1.88985664868905
1.5425454545658,-1.89008907931238
1.5432727272931,-1.89032038247151
1.5440000000204,-1.89055055511723
1.5447272727477,-1.89077959424775
1.545454545475,-1.89100749690875
1.5461818182023,-1.89123426019354
1.5469090909296,-1.8914598812431
1.5476363636569,-1.89168435724622
1.5483636363842,-1.89190768543961
1.5490909091115,-1.8921298631079
1.5498181818388,-1.89235088758388
1.5505454545661,-1.89257075624844
1.5512727272934,-1.89278946653073
1.5520000000207,-1.89300701590823
1.552727272748,-1.89322340190685
1.5534545454753,-1.89343862210098
1.5541818182026,-1.89365267411354
1.5549090909299,-1.89386555561612
1.5556363636572,-1.89407726432902
1.5563636363845,-1.89428779802129
1.5570909091118,-1.89449715451083
1.5578181818391,-1.89470533166447
1.5585454545664,-1.89491232739795
1.5592727272937,-1.89511813967609
1.560000000021,-1.89532276651274
1.5607272727483,-1.89552620597093
1.5614545454756,-1.89572845616282
1.5621818182029,-1.89592951524986
1.5629090909302,-1.89612938144273
1.5636363636575,-1.89632805300146
1.5643636363848,-1.89652552823543
1.5650909091121,-1.89672180550344
1.5658181818394,-1.89691688321372
1.5665454545667,-1.89711075982396
1.567272727294,-1.89730343384137
1.5680000000213,-1.89749490382271
1.5687272727486,-1.8976851683743
1.5694545454759,-1.89787422615199
1.5701818182032,-1.89806207586132
1.5709090909305,-1.89824871625741
1.5716363636578,-1.89843414614504
1.5723636363851,-1.89861836437866
1.5730909091124,-1.89880136986237
1.5738181818397,-1.89898316154996
1.574545454567,-1.89916373844496
1.5752727272943,-1.89934309960052
1.5760000000216,-1.89952124411955
1.5767272727489,-1.89969817115463
1.5774545454762,-1.89987387990805
1.5781818182035,-1.90004836963179
1.5789090909308,-1.90022163962754
1.5796363636581,-1.90039368924664
1.5803636363854,-1.90056451789011
1.5810909091127,-1.90073412500863
1.58181818184,-1.90090251010252
1.5825454545673,-1.90106967272172
1.5832727272946,-1.90123561246576
1.5840000000219,-1.90140032898375
1.5847272727492,-1.90156382197437
1.5854545454765,-1.90172609118581
1.5861818182038,-1.90188713641575
1.5869090909311,-1.90204695751134
1.5876363636584,-1.90220555436915
1.5883636363857,-1.90236292693517
1.589090909113,-1.90251907520469
1.5898181818403,-1.90267399922235
1.5905454545676,-1.90282769908205
1.5912727272949,-1.90298017492689
1.5920000000222,-1.90313142694917
1.5927272727495,-1.90328145539029
1.5934545454768,-1.90343026054073
1.5941818182041,-1.90357784273997
1.5949090909314,-1.90372420237645
1.5956363636587,-1.90386933988753
1.596363636386,-1.90401325575937
1.5970909091133,-1.9041559505269
1.5978181818406,-1.90429742477379
1.5985454545679,-1.90443767913231
