!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:28:01
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S21 Phase(�),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
2721454545.4545,-42.29084,0.014273059,-82.914902,49.271687,-0.22601618
2722181818.1818,-43.166309,0.0053326064,-82.960381,49.335335,-0.1848902
2722909090.9091,-42.21727,0.0025371432,-82.970619,49.260406,-0.21054779
2723636363.6364,-42.448505,0.0050194138,-83.049103,49.286797,-0.22869338
2724363636.3636,-42.289673,-0.00068632903,-83.070427,49.270752,-0.22330983
2725090909.0909,-42.022232,0.00014124047,-83.121719,49.235451,-0.1834051
2725818181.8182,-42.264191,-0.0014368247,-83.129654,49.26152,-0.19908576
2726545454.5455,-42.501141,-0.0025384496,-83.160622,49.285496,-0.20896941
2727272727.2727,-42.161102,-0.0042281449,-83.192207,49.256443,-0.21471293
2728000000,-42.029396,-0.0063337656,-83.219879,49.244957,-0.2172213
2728727272.7273,-42.05006,-0.0054865512,-83.254326,49.241714,-0.19828041
2729454545.4545,-42.231514,-0.0069456203,-83.270576,49.2612,-0.20873605
2730181818.1818,-42.010067,-0.0075540491,-83.299049,49.246284,-0.2279525
2730909090.9091,-42.190025,-0.0060163303,-83.344704,49.257618,-0.20948562
2731636363.6364,-41.974007,-0.011157956,-83.353279,49.240185,-0.21867317
2732363636.3636,-41.532227,-0.017442087,-83.379601,49.205097,-0.24436873
2733090909.0909,-41.645718,-0.01137753,-83.432175,49.211578,-0.22853091
2733818181.8182,-41.508045,-0.011933282,-83.465927,49.192284,-0.20703995
2734545454.5455,-41.215126,-0.0179662,-83.489197,49.164574,-0.21314584
2735272727.2727,-42.055389,-0.016920287,-83.523621,49.235409,-0.1699091
2736000000,-41.554573,-0.017214345,-83.535744,49.200935,-0.22242057
2736727272.7273,-41.373764,-0.017015802,-83.57399,49.184647,-0.2284487
2737454545.4545,-41.719379,-0.019268425,-83.587234,49.207397,-0.18502544
2738181818.1818,-41.737354,-0.018431371,-83.643585,49.203472,-0.15876165
2738909090.9091,-41.791439,-0.023594007,-83.690544,49.213879,-0.18344763
2739636363.6364,-41.645424,-0.026505008,-83.719864,49.194496,-0.15752344
2740363636.3636,-41.524704,-0.023724223,-83.777016,49.189453,-0.18862601
2741090909.0909,-41.647488,-0.034472313,-83.774368,49.200981,-0.18704447
2741818181.8182,-41.430794,-0.035535987,-83.824821,49.181072,-0.19219317
2742545454.5455,-41.349205,-0.033184983,-83.832603,49.167484,-0.16651277
2743272727.2727,-41.638847,-0.034738723,-83.861145,49.192791,-0.15186359
2744000000,-41.400452,-0.036862098,-83.919151,49.169827,-0.15229309
2744727272.7273,-41.38636,-0.036033403,-83.956429,49.167751,-0.14842552
2745454545.4545,-41.790791,-0.038266126,-83.972191,49.201431,-0.11771771
2746181818.1818,-41.383537,-0.041319061,-83.99575,49.164635,-0.13134632
2746909090.9091,-41.405853,-0.040153779,-84.055779,49.166294,-0.12800752
2747636363.6364,-41.225525,-0.047437932,-84.05732,49.149597,-0.13480398
2748363636.3636,-41.150452,-0.049284361,-84.06382,49.141701,-0.13225929
2749090909.0909,-41.133408,-0.043815486,-84.090271,49.141197,-0.13993406
2749818181.8182,-41.135201,-0.047365371,-84.12793,49.14061,-0.13512217
2750545454.5455,-41.065483,-0.053398319,-84.192696,49.131023,-0.11740315
2751272727.2727,-41.042313,-0.052576013,-84.16362,49.128456,-0.11570583
2752000000,-40.999893,-0.050171785,-84.185936,49.121086,-0.089200109
2752727272.7273,-40.880985,-0.054198526,-84.238602,49.109215,-0.091782622
2753454545.4545,-40.817276,-0.05951488,-84.241936,49.102333,-0.088634744
2754181818.1818,-40.896667,-0.056351293,-84.306519,49.109585,-0.078675427
2754909090.9091,-40.827942,-0.057449777,-84.313438,49.103374,-0.087980814
2755636363.6364,-40.632217,-0.059691958,-84.358192,49.082764,-0.086112618
2756363636.3636,-40.758507,-0.06161347,-84.398666,49.093853,-0.059145264
2757090909.0909,-40.365372,-0.064356677,-84.411842,49.051598,-0.049921054
2757818181.8182,-40.807991,-0.067369767,-84.428604,49.097878,-0.038754348
2758545454.5455,-40.733044,-0.067952789,-84.473137,49.089981,-0.035353467
2759272727.2727,-40.313843,-0.068988532,-84.527718,49.049316,-0.094261132
2760000000,-40.094025,-0.073355511,-84.557602,49.022392,-0.061893202
2760727272.7273,-40.327084,-0.074186631,-84.598442,49.048107,-0.061484978
2761454545.4545,-40.206009,-0.075459123,-84.600418,49.034805,-0.061245345
2762181818.1818,-39.987133,-0.07648883,-84.608994,49.010632,-0.066120073
2762909090.9091,-40.184856,-0.080724247,-84.67701,49.031189,-0.035491571
2763636363.6364,-40.231922,-0.080379665,-84.676064,49.036686,-0.042908993
2764363636.3636,-40.151089,-0.082610354,-84.67569,49.028221,-0.052643083
2765090909.0909,-40.30843,-0.082717054,-84.704315,49.045151,-0.044773947
2765818181.8182,-39.923004,-0.08458963,-84.74836,49.00227,-0.047025129
2766545454.5455,-39.763294,-0.090369053,-84.734993,48.984425,-0.057359017
2767272727.2727,-39.513161,-0.087900095,-84.789703,48.953606,0.019903647
2768000000,-39.576645,-0.090241641,-84.792366,48.961021,-0.011347058
2768727272.7273,-39.710953,-0.090709768,-84.833481,48.976742,-0.00015104553
2769454545.4545,-39.640263,-0.093267538,-84.858292,48.968754,-0.024339035
2770181818.1818,-39.318237,-0.09187831,-84.883568,48.930382,-0.031528
2770909090.9091,-39.474327,-0.10044953,-84.903252,48.95023,0.055522162
2771636363.6364,-39.220531,-0.098206654,-84.950912,48.918797,0.043115225
2772363636.3636,-39.257099,-0.098129325,-84.957626,48.922806,0.027979482
2773090909.0909,-39.44305,-0.099093258,-85.016151,48.945297,0.024036063
2773818181.8182,-39.307449,-0.10649089,-85.029716,48.928726,0.015893565
2774545454.5455,-39.197052,-0.10965271,-85.077492,48.916412,0.054578252
2775272727.2727,-39.293812,-0.1053789,-85.095955,48.928539,0.058933578
2776000000,-39.041325,-0.1065504,-85.162003,48.896416,0.041546997
2776727272.7273,-39.258991,-0.1129944,-85.187004,48.92482,0.068360254
2777454545.4545,-39.058296,-0.11165883,-85.192223,48.901169,0.087005019
2778181818.1818,-39.423218,-0.11825357,-85.211723,48.946251,0.087783642
2778909090.9091,-39.160816,-0.11743306,-85.250404,48.913036,0.073751636
2779636363.6364,-39.221031,-0.11786604,-85.308548,48.920025,0.066408888
2780363636.3636,-39.190388,-0.12543419,-85.276703,48.916775,0.074772291
2781090909.0909,-39.209782,-0.12155091,-85.317856,48.918484,0.063823871
2781818181.8182,-39.170444,-0.13197364,-85.353889,48.913399,0.060105983
2782545454.5455,-39.177311,-0.1294717,-85.379562,48.914375,0.06229176
2783272727.2727,-39.174385,-0.13144217,-85.393494,48.913937,0.060852565
2784000000,-39.155373,-0.13121171,-85.401482,48.911591,0.061301351
2784727272.7273,-39.053074,-0.13342597,-85.440704,48.899296,0.069658443
2785454545.4545,-38.967464,-0.13289471,-85.440552,48.888126,0.063871741
2786181818.1818,-39.062511,-0.13441768,-85.491966,48.900105,0.063366614
2786909090.9091,-39.040051,-0.13748544,-85.521172,48.897629,0.069290414
2787636363.6364,-38.937721,-0.1391131,-85.527779,48.884872,0.07265871
2788363636.3636,-38.929821,-0.14349756,-85.546417,48.883923,0.07353124
2789090909.0909,-38.973137,-0.14243986,-85.593277,48.889484,0.074290089
2789818181.8182,-38.831757,-0.14188685,-85.632309,48.871422,0.074813373
2790545454.5455,-38.70879,-0.14356783,-85.652817,48.855778,0.079792723
2791272727.2727,-38.682449,-0.15046605,-85.666679,48.851803,0.071710907
2792000000,-38.581825,-0.14868163,-85.662346,48.839184,0.081798375
2792727272.7273,-38.693024,-0.15378296,-85.721611,48.855434,0.10175989
2793454545.4545,-38.581528,-0.1563956,-85.750107,48.842323,0.11888654
2794181818.1818,-38.698799,-0.15847871,-85.790588,48.85659,0.10618933
2794909090.9091,-38.648632,-0.15494765,-85.797066,48.851246,0.11913156
2795636363.6364,-38.565697,-0.15955739,-85.833893,48.839191,0.10833512
2796363636.3636,-38.553146,-0.16453074,-85.85704,48.839329,0.12648627
2797090909.0909,-38.420967,-0.16139159,-85.856651,48.821167,0.12294564
2797818181.8182,-38.347633,-0.16674757,-85.901276,48.813992,0.14787574
2798545454.5455,-38.666328,-0.16429918,-85.90274,48.863216,0.19093683
2799272727.2727,-38.42794,-0.16680472,-85.932617,48.825863,0.15509379
2800000000,-38.319824,-0.17249279,-85.948181,48.811989,0.16199236
2800727272.7273,-38.501457,-0.17115782,-85.934311,48.839615,0.18166454
2801454545.4545,-38.292648,-0.17355515,-85.984856,48.820061,0.23367089
2802181818.1818,-38.11343,-0.17206804,-85.984764,48.792828,0.22299765
2802909090.9091,-38.399586,-0.1758519,-86.034698,48.828514,0.19884142
2803636363.6364,-38.280022,-0.1803904,-86.031113,48.818268,0.23350869
2804363636.3636,-38.424461,-0.18151227,-86.058372,48.836918,0.2265701
2805090909.0909,-38.437237,-0.18631668,-86.083939,48.837208,0.21883121
2805818181.8182,-38.502815,-0.17765738,-86.110367,48.846062,0.21831635
2806545454.5455,-38.50243,-0.17881592,-86.155144,48.854561,0.2599377
2807272727.2727,-38.302135,-0.18826747,-86.146111,48.831043,0.27851278
2808000000,-38.1535,-0.18803217,-86.220146,48.803513,0.24880312
2808727272.7273,-38.190189,-0.18453248,-86.214226,48.813297,0.27009612
2809454545.4545,-38.224297,-0.18937765,-86.234756,48.81955,0.27630326
2810181818.1818,-38.482609,-0.19598259,-86.257378,48.870018,0.33089691
2810909090.9091,-38.585995,-0.1952987,-86.276871,48.872986,0.28924617
2811636363.6364,-38.167049,-0.19747965,-86.298973,48.819901,0.31092817
2812363636.3636,-38.432877,-0.1972294,-86.315651,48.854771,0.30054915
2813090909.0909,-38.188133,-0.2080902,-86.358963,48.827454,0.3278389
2813818181.8182,-38.197613,-0.2069549,-86.350555,48.82626,0.31843942
2814545454.5455,-38.225834,-0.2068513,-86.373215,48.837978,0.34575048
2815272727.2727,-38.319958,-0.21009678,-86.413139,48.863174,0.38301128
2816000000,-38.010307,-0.20607024,-86.44754,48.811699,0.3629536
2816727272.7273,-38.022503,-0.21131077,-86.41449,48.816868,0.37395105
2817454545.4545,-38.346779,-0.20912778,-86.439484,48.855556,0.3467536
2818181818.1818,-38.179165,-0.21587293,-86.469048,48.840378,0.37559691
2818909090.9091,-38.244171,-0.21637245,-86.491196,48.85276,0.38460612
2819636363.6364,-38.159481,-0.21547085,-86.492592,48.852833,0.4206363
2820363636.3636,-38.154381,-0.21700238,-86.547691,48.852478,0.42173108
2821090909.0909,-38.167599,-0.21748377,-86.542648,48.862667,0.44374564
2821818181.8182,-38.104374,-0.21676305,-86.577293,48.851593,0.43944544
2822545454.5455,-38.00835,-0.22525892,-86.609695,48.841652,0.45130649
2823272727.2727,-38.12801,-0.21610826,-86.622841,48.8652,0.46518621
2824000000,-38.034767,-0.22070006,-86.651512,48.861233,0.48979735
2824727272.7273,-37.993324,-0.22750685,-86.669014,48.874454,0.53384691
2825454545.4545,-37.888969,-0.22357303,-86.692009,48.83794,0.4878765
2826181818.1818,-38.040115,-0.23116618,-86.738022,48.870155,0.50845927
2826909090.9091,-38.295536,-0.22777715,-86.757729,48.913795,0.51849878
2827636363.6364,-38.10836,-0.22817273,-86.772835,48.889561,0.5278874
2828363636.3636,-38.077824,-0.23465925,-86.78891,48.90699,0.57296258
2829090909.0909,-38.079777,-0.23365001,-86.808342,48.910034,0.57822073
2829818181.8182,-38.046352,-0.23489197,-86.84227,48.913593,0.59494203
2830545454.5455,-38.05439,-0.23941362,-86.860527,48.921146,0.6063984
2831272727.2727,-37.772068,-0.23819642,-86.873123,48.897667,0.64699048
2832000000,-37.87656,-0.24407794,-86.868553,48.907642,0.63401151
2832727272.7273,-37.980305,-0.24103446,-86.909554,48.929428,0.6419782
2833454545.4545,-37.855381,-0.24472462,-86.89695,48.909618,0.64355505
2834181818.1818,-37.848492,-0.24568999,-86.902542,48.934307,0.68610984
2834909090.9091,-37.880104,-0.25170952,-86.93132,48.955456,0.71021885
2835636363.6364,-37.80698,-0.24393456,-86.964745,48.942013,0.70908117
2836363636.3636,-37.852505,-0.24693589,-87.006752,48.948227,0.70653343
2837090909.0909,-37.941643,-0.2430066,-86.984749,48.977917,0.727386
2837818181.8182,-37.982964,-0.24673395,-87.004631,48.985367,0.72773677
2838545454.5455,-37.97773,-0.24426481,-87.031708,48.989208,0.73442966
2839272727.2727,-38.059685,-0.24790983,-87.056152,49.002983,0.73367667
2840000000,-37.822647,-0.25014082,-87.095001,48.966518,0.74095565
2840727272.7273,-37.809078,-0.25213504,-87.124306,48.989944,0.77635574
2841454545.4545,-37.817513,-0.25531995,-87.10601,49.013191,0.80421364
2842181818.1818,-37.884621,-0.2584171,-87.154755,49.023281,0.80128115
2842909090.9091,-37.795223,-0.2608113,-87.185318,49.0047,0.79873896
2843636363.6364,-38.082943,-0.25996891,-87.211586,49.043324,0.78113538
2844363636.3636,-37.583252,-0.26359871,-87.244339,49.051605,0.9012565
2845090909.0909,-37.856625,-0.2692956,-87.245728,49.037506,0.82488346
2845818181.8182,-37.683662,-0.27012432,-87.288811,49.019093,0.84220731
2846545454.5455,-37.791584,-0.27016482,-87.3125,49.053669,0.85793871
2847272727.2727,-37.824028,-0.27085024,-87.317612,49.067669,0.86641622
2848000000,-37.885834,-0.27716255,-87.355545,49.088444,0.8756538
2848727272.7273,-37.588295,-0.27773625,-87.368118,49.042454,0.89024192
2849454545.4545,-37.446476,-0.27999067,-87.368622,49.024796,0.90250355
2850181818.1818,-37.622246,-0.28736448,-87.397118,49.058414,0.90003991
2850909090.9091,-37.521866,-0.2850768,-87.402634,49.062149,0.92568994
2851636363.6364,-37.517799,-0.2845563,-87.396965,49.049408,0.91324186
2852363636.3636,-37.496223,-0.28398186,-87.437386,49.084229,0.95336449
2853090909.0909,-37.772106,-0.28903964,-87.443703,49.108284,0.91957182
2853818181.8182,-37.465862,-0.28840902,-87.444572,49.079681,0.95532751
2854545454.5455,-37.698597,-0.28924489,-87.453064,49.092953,0.91952944
2855272727.2727,-37.313972,-0.29347175,-87.481064,49.071758,0.97997689
2856000000,-37.326084,-0.29081565,-87.479065,49.066639,0.97239846
2856727272.7273,-37.317978,-0.28786287,-87.516403,49.082859,0.98973244
2857454545.4545,-37.236675,-0.28884459,-87.5028,49.056999,0.98229337
2858181818.1818,-37.418671,-0.29735446,-87.560219,49.116901,1.0001752
2858909090.9091,-37.245377,-0.28882802,-87.567665,49.084999,1.0071069
2859636363.6364,-37.095272,-0.29527518,-87.562462,49.091755,1.0449749
2860363636.3636,-37.017487,-0.29914424,-87.619926,49.084812,1.0553142
2861090909.0909,-36.958725,-0.30009049,-87.630951,49.094322,1.0760905
2861818181.8182,-37.174702,-0.30462268,-87.678185,49.13036,1.0617638
2862545454.5455,-36.747433,-0.3008005,-87.659584,49.052124,1.08472
2863272727.2727,-36.967083,-0.30828905,-87.672737,49.097614,1.0771484
2864000000,-36.872181,-0.30769375,-87.686913,49.110001,1.1075175
2864727272.7273,-36.930164,-0.30922619,-87.69529,49.119671,1.1033288
2865454545.4545,-36.681252,-0.3058604,-87.743927,49.109264,1.147174
2866181818.1818,-36.738792,-0.31336647,-87.75708,49.121735,1.1449112
2866909090.9091,-36.631573,-0.3101379,-87.779648,49.121712,1.1674091
2867636363.6364,-36.730423,-0.30929184,-87.73867,49.12027,1.1455116
2868363636.3636,-36.666965,-0.3116287,-87.767181,49.130314,1.166586
2869090909.0909,-36.631172,-0.31657726,-87.796738,49.131618,1.1750602
2869818181.8182,-36.582348,-0.32106629,-87.783424,49.123936,1.1794788
2870545454.5455,-36.683678,-0.31239417,-87.797493,49.155342,1.1818509
2871272727.2727,-36.505508,-0.31875697,-87.844437,49.181904,1.2371413
2872000000,-36.492775,-0.31756803,-87.845444,49.178936,1.2377312
2872727272.7273,-36.323074,-0.31932285,-87.877838,49.149059,1.2524211
2873454545.4545,-36.484646,-0.31919289,-87.89341,49.194901,1.2501131
2874181818.1818,-36.415451,-0.31277424,-87.919777,49.193913,1.2635932
2874909090.9091,-36.755699,-0.3254841,-87.941727,49.208385,1.2046092
2875636363.6364,-36.530277,-0.32450587,-87.943909,49.201038,1.2449075
2876363636.3636,-36.448826,-0.32529491,-87.993439,49.219269,1.2731265
2877090909.0909,-36.393066,-0.32715091,-88.041481,49.254272,1.3056486
2877818181.8182,-36.468418,-0.32694942,-88.017189,49.267574,1.2984933
2878545454.5455,-36.326351,-0.33225921,-88.05146,49.228966,1.3039007
2879272727.2727,-36.481438,-0.32997391,-88.084854,49.234295,1.2759587
2880000000,-36.474709,-0.32995886,-88.071426,49.26281,1.294468
2880727272.7273,-36.449524,-0.33425981,-88.108841,49.272896,1.3052894
2881454545.4545,-36.514709,-0.33975849,-88.105309,49.263897,1.287227
2882181818.1818,-36.413467,-0.33515251,-88.118889,49.26749,1.3092971
2882909090.9091,-36.41922,-0.34092438,-88.138611,49.254658,1.3006638
2883636363.6364,-36.543003,-0.3421402,-88.113693,49.282299,1.2923735
2884363636.3636,-36.447075,-0.34327501,-88.174469,49.289772,1.3153191
2885090909.0909,-36.381855,-0.34125525,-88.17395,49.279266,1.3222553
2885818181.8182,-36.429108,-0.34610897,-88.20182,49.304863,1.3271129
2886545454.5455,-36.360386,-0.34381005,-88.1978,49.311749,1.3441999
2887272727.2727,-36.448463,-0.34333891,-88.213432,49.330391,1.3368753
2888000000,-36.480968,-0.3391543,-88.21154,49.337105,1.3340939
2888727272.7273,-36.456604,-0.34046328,-88.222404,49.344421,1.3424871
2889454545.4545,-36.533787,-0.34039122,-88.239799,49.345982,1.3285573
2890181818.1818,-36.477371,-0.34491202,-88.264671,49.346249,1.33944
2890909090.9091,-36.457352,-0.34553605,-88.266876,49.346817,1.3435528
2891636363.6364,-36.458141,-0.34629837,-88.284157,49.365921,1.3528453
2892363636.3636,-36.498207,-0.34566244,-88.295372,49.369602,1.3470358
2893090909.0909,-36.517406,-0.34725332,-88.316216,49.373425,1.3452579
2893818181.8182,-36.23782,-0.34937477,-88.338989,49.355877,1.3903458
2894545454.5455,-36.504982,-0.3502177,-88.393646,49.390652,1.3557638
2895272727.2727,-36.560787,-0.35153913,-88.389641,49.396835,1.3482008
2896000000,-36.330025,-0.35170585,-88.396759,49.416046,1.4001483
2896727272.7273,-36.401138,-0.35049009,-88.432175,49.436359,1.3954475
2897454545.4545,-36.374287,-0.35239628,-88.478302,49.389858,1.3800737
2898181818.1818,-36.370644,-0.35134327,-88.450752,49.419868,1.3941357
2898909090.9091,-36.394611,-0.35423645,-88.477829,49.423782,1.3913196
2899636363.6364,-36.436802,-0.35101211,-88.440659,49.445831,1.3927566
2900363636.3636,-36.300137,-0.34725475,-88.480476,49.45433,1.4217465
2901090909.0909,-36.38332,-0.35438117,-88.51062,49.477768,1.4154377
2901818181.8182,-36.384445,-0.35592544,-88.518082,49.504971,1.4254107
2902545454.5455,-36.464981,-0.35338446,-88.52787,49.489624,1.4049301
2903272727.2727,-36.477051,-0.35725528,-88.564133,49.521072,1.4142667
2904000000,-36.563354,-0.3633022,-88.537369,49.537937,1.404595
2904727272.7273,-36.599876,-0.36169404,-88.591171,49.532806,1.3962766
2905454545.4545,-36.290356,-0.36178315,-88.598732,49.508633,1.4441112
2906181818.1818,-36.493645,-0.36653623,-88.624947,49.526745,1.4132601
2906909090.9091,-36.449631,-0.35864162,-88.651573,49.525078,1.4206628
2907636363.6364,-36.492882,-0.36122975,-88.666756,49.544991,1.4196666
2908363636.3636,-36.270622,-0.36505857,-88.657738,49.550419,1.4619658
2909090909.0909,-36.376991,-0.36442301,-88.670288,49.532509,1.4364825
2909818181.8182,-36.405865,-0.36618313,-88.704796,49.544216,1.4351661
2910545454.5455,-36.406834,-0.36213842,-88.731712,49.562229,1.4408736
2911272727.2727,-36.489166,-0.37078089,-88.757706,49.577324,1.4308
2912000000,-36.454308,-0.36685789,-88.781639,49.583523,1.438961
2912727272.7273,-36.527187,-0.37409687,-88.784256,49.590454,1.428037
2913454545.4545,-36.556671,-0.36764535,-88.812828,49.583717,1.4207382
2914181818.1818,-36.61132,-0.37356085,-88.814102,49.598629,1.4156008
2914909090.9091,-36.499866,-0.37483248,-88.797707,49.584831,1.4311997
2915636363.6364,-36.510181,-0.3737897,-88.836594,49.595341,1.432532
2916363636.3636,-36.420349,-0.37327588,-88.841438,49.594002,1.4482138
2917090909.0909,-36.423679,-0.37663797,-88.834129,49.59111,1.4467562
2917818181.8182,-36.463665,-0.37551045,-88.891602,49.61631,1.4468919
2918545454.5455,-36.475433,-0.37979081,-88.857903,49.618111,1.4452978
2919272727.2727,-36.407608,-0.37510446,-88.884819,49.614494,1.4564105
2920000000,-36.609467,-0.37244186,-88.891365,49.630169,1.4249729
2920727272.7273,-36.548389,-0.37200347,-88.888947,49.633476,1.4366045
2921454545.4545,-36.568279,-0.37013981,-88.909813,49.637856,1.4342839
2922181818.1818,-36.339863,-0.37328571,-88.888268,49.679623,1.4852008
2922909090.9091,-36.296219,-0.37103611,-88.911812,49.631737,1.481189
2923636363.6364,-36.414246,-0.36863941,-88.918488,49.620213,1.4568115
2924363636.3636,-36.461029,-0.36631402,-88.922493,49.640308,1.4538857
2925090909.0909,-36.48296,-0.37417576,-88.929535,49.629696,1.4471529
2925818181.8182,-36.095066,-0.37505928,-88.968864,49.640079,1.520153
2926545454.5455,-36.359173,-0.36908555,-88.998207,49.663403,1.4778943
2927272727.2727,-36.132977,-0.36674058,-89.032852,49.648758,1.5153363
2928000000,-36.230408,-0.3685894,-89.022682,49.653667,1.4987367
2928727272.7273,-36.265038,-0.36752823,-89.050354,49.667896,1.4959083
2929454545.4545,-36.319595,-0.36632097,-89.093216,49.706478,1.4947784
2930181818.1818,-36.223976,-0.3654446,-89.107117,49.71468,1.513661
2930909090.9091,-36.317482,-0.36308619,-89.125175,49.706036,1.4950627
2931636363.6364,-36.282356,-0.37148973,-89.108986,49.705811,1.5013088
2932363636.3636,-36.395447,-0.37053588,-89.136398,49.725975,1.4853061
2933090909.0909,-36.264614,-0.36638191,-89.170288,49.732025,1.509796
2933818181.8182,-36.285374,-0.36964923,-89.185066,49.732121,1.5060967
2934545454.5455,-36.256439,-0.36425725,-89.227478,49.74472,1.5136576
2935272727.2727,-36.356857,-0.36829683,-89.22216,49.769039,1.5000798
2936000000,-36.307571,-0.36625782,-89.225044,49.764793,1.5080979
2936727272.7273,-36.239391,-0.36618206,-89.258888,49.784138,1.5234426
2937454545.4545,-36.349247,-0.36846587,-89.276527,49.806206,1.5072463
2938181818.1818,-36.442448,-0.36581978,-89.305565,49.815037,1.4921447
2938909090.9091,-36.542984,-0.36885017,-89.308983,49.825542,1.4761412
2939636363.6364,-36.53772,-0.36972186,-89.319839,49.832737,1.4779892
2940363636.3636,-36.50116,-0.36683643,-89.336975,49.833855,1.4844466
2941090909.0909,-36.62949,-0.36989585,-89.361664,49.843224,1.4635689
2941818181.8182,-36.625458,-0.36989084,-89.387695,49.854889,1.4656321
2942545454.5455,-36.565014,-0.3700296,-89.435181,49.866119,1.4771975
2943272727.2727,-36.67897,-0.36563456,-89.434509,49.878635,1.4590601
2944000000,-36.70031,-0.36931249,-89.44268,49.878113,1.4554029
2944727272.7273,-36.679787,-0.36627457,-89.442558,49.887005,1.4597172
2945454545.4545,-36.748131,-0.37405038,-89.50882,49.897823,1.4491665
2946181818.1818,-36.791328,-0.37242851,-89.516434,49.904583,1.4425012
2946909090.9091,-36.760262,-0.37650198,-89.533997,49.911194,1.4482101
2947636363.6364,-36.703117,-0.37364471,-89.529411,49.906929,1.4574788
2948363636.3636,-36.759113,-0.37643525,-89.584831,49.926838,1.4495049
2949090909.0909,-36.731564,-0.37150881,-89.600136,49.927902,1.4541909
2949818181.8182,-36.678616,-0.37384504,-89.59655,49.93523,1.4635569
2950545454.5455,-36.727737,-0.37740216,-89.580063,49.948589,1.4560131
2951272727.2727,-36.767193,-0.37566316,-89.604439,49.949196,1.449435
2952000000,-36.721989,-0.37473205,-89.582596,49.962284,1.4575975
2952727272.7273,-36.689598,-0.37049931,-89.624756,49.974335,1.4634856
2953454545.4545,-36.771061,-0.37727377,-89.626717,49.972851,1.4497679
2954181818.1818,-36.782722,-0.37159139,-89.65667,49.98806,1.4482472
2954909090.9091,-36.665562,-0.37030959,-89.660675,50.008289,1.4682423
2955636363.6364,-36.704433,-0.37303773,-89.669647,50.014484,1.4617271
2956363636.3636,-36.66037,-0.37299988,-89.683502,50.02681,1.4691713
2957090909.0909,-36.658813,-0.36859539,-89.731064,50.037926,1.4693531
2957818181.8182,-36.611214,-0.37002641,-89.728783,50.036613,1.4774482
2958545454.5455,-36.624538,-0.37031487,-89.741852,50.053741,1.4749099
2959272727.2727,-36.685093,-0.36925471,-89.789406,50.070145,1.4641938
2960000000,-36.619503,-0.37070522,-89.77076,50.08765,1.4746422
2960727272.7273,-36.690311,-0.36885068,-89.819824,50.107349,1.4616001
2961454545.4545,-36.580296,-0.36770007,-89.80233,50.123829,1.4792917
2962181818.1818,-36.637589,-0.36780664,-89.846916,50.144386,1.4679222
2962909090.9091,-36.742577,-0.37010509,-89.865242,50.157082,1.4489759
2963636363.6364,-36.731495,-0.36935171,-89.891121,50.163387,1.4502441
2964363636.3636,-36.693359,-0.36737421,-89.876984,50.183044,1.4546567
2965090909.0909,-36.723663,-0.36271101,-89.895905,50.194008,1.4482442
2965818181.8182,-36.822773,-0.3643454,-89.911819,50.197567,1.4310777
2966545454.5455,-36.696884,-0.37024105,-89.947281,50.220913,1.4493463
2967272727.2727,-36.710262,-0.36833403,-89.971336,50.228703,1.445968
2968000000,-36.890259,-0.3665677,-89.957535,50.248611,1.4124837
2968727272.7273,-36.821186,-0.36749089,-89.996384,50.261021,1.42207
2969454545.4545,-36.89468,-0.36345571,-90.000641,50.272186,1.4077305
2970181818.1818,-36.988895,-0.3604838,-90.021255,50.278591,1.3907924
2970909090.9091,-36.963699,-0.36446372,-90.049171,50.292313,1.3923838
2971636363.6364,-37.022858,-0.36342737,-90.03775,50.299561,1.3810643
2972363636.3636,-36.93475,-0.3595739,-90.058121,50.3195,1.3916683
2973090909.0909,-37.096428,-0.365132,-90.054176,50.274391,1.3737732
2973818181.8182,-37.174969,-0.36037153,-90.073174,50.301224,1.355601
2974545454.5455,-37.154621,-0.3573195,-90.115501,50.313908,1.3562443
2975272727.2727,-37.169044,-0.35910457,-90.126198,50.348072,1.3459826
2976000000,-36.915867,-0.36112934,-90.153732,50.409283,1.3725338
2976727272.7273,-36.887676,-0.36487037,-90.152176,50.417431,1.3750678
2977454545.4545,-37.047493,-0.35745478,-90.225739,50.377758,1.3587378
2978181818.1818,-37.133831,-0.35636979,-90.236565,50.402332,1.3374556
2978909090.9091,-36.983459,-0.35307643,-90.264,50.38863,1.3666809
2979636363.6364,-36.959198,-0.35337064,-90.268112,50.384705,1.37186
2980363636.3636,-36.820328,-0.35438049,-90.271385,50.420753,1.3858006
2981090909.0909,-36.982323,-0.35257927,-90.315384,50.445019,1.3504062
2981818181.8182,-36.930443,-0.35125998,-90.346825,50.460922,1.3543011
2982545454.5455,-37.089897,-0.36214566,-90.365234,50.46146,1.3265988
2983272727.2727,-37.07365,-0.35444382,-90.368584,50.506264,1.3136436
2984000000,-37.23909,-0.36016232,-90.376152,50.473862,1.296959
2984727272.7273,-36.978775,-0.35908759,-90.394478,50.513313,1.3276058
2985454545.4545,-37.243366,-0.35840452,-90.385567,50.527527,1.2761302
2986181818.1818,-37.033928,-0.35310283,-90.426376,50.53479,1.3096972
