!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:30:29
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S21 Phase(°),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
1186181818.1818,-47.681343,0.058870938,0.11203195,50.104923,-0.39988589
1186909090.9091,-47.490364,0.057699855,0.10629068,50.093971,-0.4119831
1187636363.6364,-47.85302,0.054633979,0.1195507,50.103455,-0.39189732
1188363636.3636,-47.774334,0.058489941,0.1298705,50.090248,-0.39887485
1189090909.0909,-47.314789,0.055927094,0.12221738,50.1036,-0.41860655
1189818181.8182,-47.855804,0.057300299,0.10830509,50.074398,-0.39818487
1190545454.5455,-47.350861,0.057110433,0.12626864,50.05949,-0.42511654
1191272727.2727,-47.794075,0.052062295,0.12906744,50.038383,-0.40600771
1192000000,-47.848103,0.055313606,0.13636748,50.075256,-0.39839321
1192727272.7273,-48.148026,0.055107366,0.12614226,50.042217,-0.38926566
1193454545.4545,-48.555336,0.058207039,0.12355234,50.029533,-0.37239414
1194181818.1818,-48.565521,0.053158969,0.13371465,50.045544,-0.37039587
1194909090.9091,-48.743866,0.059688084,0.12694058,50.033451,-0.36402318
1195636363.6364,-49.073246,0.053932652,0.13890851,50.046074,-0.34897006
1196363636.3636,-49.160065,0.057891581,0.14735997,50.04055,-0.34611112
1197090909.0909,-49.123089,0.054936048,0.15515757,50.04332,-0.3472831
1197818181.8182,-49.067726,0.056744501,0.12400647,50.064117,-0.34640124
1198545454.5455,-49.305786,0.057174128,0.13205305,50.04887,-0.33920598
1199272727.2727,-49.242878,0.053304017,0.13925005,50.06979,-0.33814415
1200000000,-49.690784,0.058568511,0.13685215,50.073242,-0.31964517
1200727272.7273,-49.575115,0.056831203,0.13959146,50.06427,-0.32602122
1201454545.4545,-49.169392,0.062718183,0.14162752,50.085098,-0.33770198
1202181818.1818,-49.340378,0.05693505,0.13664064,50.06432,-0.33528599
1202909090.9091,-50.025909,0.058655489,0.14124112,50.092243,-0.30179623
1203636363.6364,-49.686863,0.058954965,0.14713867,50.064384,-0.32166785
1204363636.3636,-49.236782,0.058414441,0.14829712,50.072704,-0.3377879
1205090909.0909,-49.22842,0.053539969,0.12845317,50.082989,-0.33579099
1205818181.8182,-49.21085,0.058098331,0.12760465,50.091545,-0.33431545
1206545454.5455,-49.339272,0.056428839,0.1244699,50.04303,-0.33864784
1207272727.2727,-49.477074,0.057033792,0.13373093,50.047249,-0.33267251
1208000000,-49.391335,0.057028394,0.13005866,50.074341,-0.33119655
1208727272.7273,-49.948185,0.055220019,0.13647623,50.050354,-0.31427315
1209454545.4545,-49.95863,0.05456249,0.13634278,50.058628,-0.3124736
1210181818.1818,-50.379166,0.053854723,0.13685292,50.036068,-0.30067503
1210909090.9091,-51.445889,0.054791156,0.15308785,50.031479,-0.26596442
1211636363.6364,-51.302917,0.053526852,0.14880219,50.056976,-0.26630753
1212363636.3636,-51.124962,0.055010401,0.15581776,50.037746,-0.27534354
1213090909.0909,-51.496311,0.054681581,0.16175546,50.033264,-0.26418871
1213818181.8182,-51.043365,0.055133127,0.15146559,50.042702,-0.27728719
1214545454.5455,-52.04425,0.056204077,0.1683466,50.047638,-0.24545227
1215272727.2727,-52.927685,0.056654628,0.16117832,50.047348,-0.22083218
1216000000,-53.34911,0.053992599,0.17872195,50.053524,-0.208404
1216727272.7273,-54.174744,0.056182262,0.16553503,50.045132,-0.19036359
1217454545.4545,-54.669025,0.059784543,0.15655409,50.071724,-0.17038874
1218181818.1818,-54.318268,0.061585408,0.13643579,50.069355,-0.17955077
1218909090.9091,-53.798512,0.057939924,0.15755931,50.069107,-0.19231109
1219636363.6364,-54.759205,0.061424103,0.15028702,50.06675,-0.17033757
1220363636.3636,-54.970821,0.062249172,0.16394153,50.089108,-0.15476611
1221090909.0909,-55.026817,0.064097859,0.13944726,50.085442,-0.155504
1221818181.8182,-54.280128,0.064308085,0.15156245,50.107449,-0.16080703
1222545454.5455,-54.494125,0.061743345,0.1324439,50.107712,-0.15493394
1223272727.2727,-55.429958,0.06125474,0.15605746,50.11285,-0.12637746
1224000000,-55.656128,0.061655149,0.14956608,50.120483,-0.11286263
1224727272.7273,-54.906006,0.056878164,0.15199693,50.125229,-0.12928224
1225454545.4545,-54.574284,0.053697515,0.1585294,50.131832,-0.1326365
1226181818.1818,-54.277817,0.056415405,0.13039939,50.166595,-0.098567791
1226909090.9091,-54.376923,0.056905378,0.13988614,50.159229,-0.10613882
1227636363.6364,-54.461304,0.055284683,0.13316286,50.15976,-0.10192982
1228363636.3636,-53.953453,0.057367466,0.1432282,50.169163,-0.1084395
1229090909.0909,-53.509178,0.055081509,0.13755453,50.177826,-0.11450642
1229818181.8182,-54.15604,0.057654887,0.15477833,50.176693,-0.085569642
1230545454.5455,-54.156422,0.053991374,0.15496267,50.187744,-0.057440497
1231272727.2727,-53.126995,0.060385115,0.15415193,50.199299,-0.095652618
1232000000,-53.871284,0.050020829,0.14277007,50.18499,-0.083296552
1232727272.7273,-54.026455,0.057745274,0.16422208,50.187344,-0.067980491
1233454545.4545,-54.098759,0.056649175,0.16522621,50.189663,-0.055610556
1234181818.1818,-53.633568,0.055251457,0.19422705,50.202061,-0.051585086
1234909090.9091,-52.658413,0.056002546,0.17974931,50.222134,-0.071540207
1235636363.6364,-52.605228,0.054116029,0.19324963,50.231815,-0.037491024
1236363636.3636,-51.88464,0.061544135,0.16913186,50.247173,-0.063404828
1237090909.0909,-51.975952,0.057841688,0.16359623,50.245388,-0.059505161
1237818181.8182,-52.032841,0.057292204,0.17011385,50.244598,-0.055667751
1238545454.5455,-51.521278,0.058577936,0.15336017,50.258957,-0.061277986
1239272727.2727,-51.156124,0.055167213,0.18207268,50.275112,-0.036928572
1240000000,-50.791515,0.057726305,0.16077533,50.284832,-0.051837072
1240727272.7273,-50.576324,0.057614524,0.16862412,50.290913,-0.058751356
1241454545.4545,-50.43502,0.063492954,0.17301038,50.298149,-0.045987364
1242181818.1818,-50.653572,0.056924138,0.17503621,50.292034,-0.035344023
1242909090.9091,-50.142509,0.059264712,0.18290876,50.308548,-0.046578646
1243636363.6364,-49.605949,0.055738665,0.17427891,50.328129,-0.050481923
1244363636.3636,-49.695969,0.058006514,0.16885638,50.317459,-0.084584236
1245090909.0909,-49.09853,0.053773254,0.17838152,50.34613,-0.064139217
1245818181.8182,-48.986679,0.057457563,0.17629339,50.350769,-0.064248659
1246545454.5455,-48.896248,0.061736286,0.16184714,50.355488,-0.059033286
1247272727.2727,-49.410831,0.057788216,0.18795392,50.329918,-0.080256298
1248000000,-48.775726,0.06477423,0.18722463,50.352867,-0.094790213
1248727272.7273,-49.44828,0.060924098,0.17797995,50.322842,-0.10025579
1249454545.4545,-48.630829,0.062628813,0.18465486,50.362057,-0.083504841
1250181818.1818,-48.56023,0.065183841,0.16880606,50.357067,-0.11317311
1250909090.9091,-48.483929,0.055376615,0.16767795,50.352264,-0.13670175
1251636363.6364,-48.465904,0.060746506,0.16501793,50.346832,-0.1518658
1252363636.3636,-48.178371,0.063522346,0.17873889,50.365986,-0.13886002
1253090909.0909,-48.190559,0.061222352,0.16216372,50.371479,-0.12171668
1253818181.8182,-48.183617,0.060729977,0.15003583,50.363056,-0.14568192
