!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Tuesday, March 15, 2016 11:57:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG),S21(REAL),S21(IMAG),S21(REAL),S21(IMAG),S11(REAL),S11(IMAG)
1570000000,-0.065629885,-0.2949053,0.00012470648,0.00014271922,0.00012470648,0.00014271922,-0.065629885,-0.2949053
1571000000,-0.065779231,-0.29138738,-6.2659419e-006,2.4252377e-006,-6.2659419e-006,2.4252377e-006,-0.065779231,-0.29138738
1572000000,-0.065891862,-0.28873876,-0.00015441855,-3.5183042e-005,-0.00015441855,-3.5183042e-005,-0.065891862,-0.28873876
1573000000,-0.067849122,-0.28487954,0.00018294992,0.00033789893,0.00018294992,0.00033789893,-0.067849122,-0.28487954
1574000000,-0.069389001,-0.28033549,2.3208502e-005,-0.00024813027,2.3208502e-005,-0.00024813027,-0.069389001,-0.28033549
1575000000,-0.070021324,-0.27712145,-0.00014152951,-0.00024425171,-0.00014152951,-0.00024425171,-0.070021324,-0.27712145
1576000000,-0.071733274,-0.27518746,4.5329762e-005,-3.2649448e-005,4.5329762e-005,-3.2649448e-005,-0.071733274,-0.27518746
1577000000,-0.07314723,-0.27178979,-6.6115434e-005,0.00041728624,-6.6115434e-005,0.00041728624,-0.07314723,-0.27178979
1578000000,-0.074918047,-0.26704121,-0.00012203966,-0.00028901719,-0.00012203966,-0.00028901719,-0.074918047,-0.26704121
1579000000,-0.075679645,-0.26330784,0.00018827926,-0.00025483046,0.00018827926,-0.00025483046,-0.075679645,-0.26330784
1580000000,-0.076509163,-0.25897151,-5.9288555e-005,-1.8517384e-006,-5.9288555e-005,-1.8517384e-006,-0.076509163,-0.25897151
1581000000,-0.077566646,-0.25489834,7.7843375e-005,0.00034433283,7.7843375e-005,0.00034433283,-0.077566646,-0.25489834
1582000000,-0.078363322,-0.24989703,0.00016464424,-4.6919657e-005,0.00016464424,-4.6919657e-005,-0.078363322,-0.24989703
1583000000,-0.078510165,-0.24548757,0.000183899,1.2400152e-005,0.000183899,1.2400152e-005,-0.078510165,-0.24548757
1584000000,-0.07836929,-0.2413685,-0.0001747535,0.00015822655,-0.0001747535,0.00015822655,-0.07836929,-0.2413685
1585000000,-0.078575432,-0.23812829,1.3115244e-005,0.00021476508,1.3115244e-005,0.00021476508,-0.078575432,-0.23812829
1586000000,-0.077863917,-0.23460419,0.00012262342,6.4901717e-005,0.00012262342,6.4901717e-005,-0.077863917,-0.23460419
1587000000,-0.077570312,-0.2312254,-0.00019591085,6.6884342e-005,-0.00019591085,6.6884342e-005,-0.077570312,-0.2312254
1588000000,-0.078629427,-0.22742267,-1.2130256e-005,0.00024387657,-1.2130256e-005,0.00024387657,-0.078629427,-0.22742267
1589000000,-0.077727281,-0.22415973,0.00014184878,8.8533699e-005,0.00014184878,8.8533699e-005,-0.077727281,-0.22415973
1590000000,-0.078154229,-0.21993406,6.1657527e-005,7.4906152e-006,6.1657527e-005,7.4906152e-006,-0.078154229,-0.21993406
1591000000,-0.078374833,-0.21744756,0.00022775579,8.0609469e-005,0.00022775579,8.0609469e-005,-0.078374833,-0.21744756
1592000000,-0.079319887,-0.21363746,-0.00010225271,-7.8404613e-005,-0.00010225271,-7.8404613e-005,-0.079319887,-0.21363746
1593000000,-0.078999817,-0.21020061,3.571872e-005,-0.00014817699,3.571872e-005,-0.00014817699,-0.078999817,-0.21020061
1594000000,-0.08025071,-0.20599897,0.0001107769,7.3147557e-006,0.0001107769,7.3147557e-006,-0.08025071,-0.20599897
1595000000,-0.080113403,-0.20266886,0.00016208786,-8.4882449e-005,0.00016208786,-8.4882449e-005,-0.080113403,-0.20266886
1596000000,-0.080187708,-0.19803527,-0.00010337965,8.9766523e-005,-0.00010337965,8.9766523e-005,-0.080187708,-0.19803527
1597000000,-0.080156595,-0.19456013,-1.1190844e-007,9.1536285e-006,-1.1190844e-007,9.1536285e-006,-0.080156595,-0.19456013
1598000000,-0.080043338,-0.19049668,0.00014941239,-1.7870054e-005,0.00014941239,-1.7870054e-005,-0.080043338,-0.19049668
1599000000,-0.079764813,-0.1870528,-2.1713295e-006,-0.00024791464,-2.1713295e-006,-0.00024791464,-0.079764813,-0.1870528
1600000000,-0.07987126,-0.18169975,-0.0001346536,5.8347381e-005,-0.0001346536,5.8347381e-005,-0.07987126,-0.18169975
1601000000,-0.079662658,-0.17817116,-4.9073038e-005,3.544243e-005,-4.9073038e-005,3.544243e-005,-0.079662658,-0.17817116
1602000000,-0.079756871,-0.17337187,0.00022579808,-0.00021697332,0.00022579808,-0.00021697332,-0.079756871,-0.17337187
1603000000,-0.078778736,-0.16908179,-4.2921936e-005,-0.00022739031,-4.2921936e-005,-0.00022739031,-0.078778736,-0.16908179
1604000000,-0.077526078,-0.16438401,-2.9172763e-005,4.4752149e-005,-2.9172763e-005,4.4752149e-005,-0.077526078,-0.16438401
1605000000,-0.07765568,-0.1606966,-1.8792742e-005,1.5996033e-005,-1.8792742e-005,1.5996033e-005,-0.07765568,-0.1606966
1606000000,-0.075988412,-0.15533221,2.5498053e-005,7.9273668e-005,2.5498053e-005,7.9273668e-005,-0.075988412,-0.15533221
1607000000,-0.075186156,-0.15130858,-9.4489747e-005,0.00010414716,-9.4489747e-005,0.00010414716,-0.075186156,-0.15130858
1608000000,-0.072776243,-0.147836,-0.00027203816,7.7963436e-005,-0.00027203816,7.7963436e-005,-0.072776243,-0.147836
1609000000,-0.072058715,-0.14472313,-0.00028714948,0.00028744366,-0.00028714948,0.00028744366,-0.072058715,-0.14472313
1610000000,-0.070488654,-0.14021784,0.0001207335,0.00013696746,0.0001207335,0.00013696746,-0.070488654,-0.14021784
1611000000,-0.06998954,-0.13728164,9.6988049e-005,9.9317396e-005,9.6988049e-005,9.9317396e-005,-0.06998954,-0.13728164
1612000000,-0.068163261,-0.13450465,-6.0737824e-005,-0.00015393633,-6.0737824e-005,-0.00015393633,-0.068163261,-0.13450465
1613000000,-0.067255527,-0.13196515,2.7716587e-005,4.6928373e-005,2.7716587e-005,4.6928373e-005,-0.067255527,-0.13196515
1614000000,-0.066881843,-0.12763877,0.00022834733,-3.2156138e-005,0.00022834733,-3.2156138e-005,-0.066881843,-0.12763877
1615000000,-0.065953486,-0.12466546,3.7071357e-005,-5.334594e-007,3.7071357e-005,-5.334594e-007,-0.065953486,-0.12466546
1616000000,-0.064876117,-0.12190782,6.5149739e-005,6.9959417e-005,6.5149739e-005,6.9959417e-005,-0.064876117,-0.12190782
1617000000,-0.064019732,-0.11884212,0.00012060437,0.00048365354,0.00012060437,0.00048365354,-0.064019732,-0.11884212
1618000000,-0.064197324,-0.11592901,-0.0001171292,2.8008399e-005,-0.0001171292,2.8008399e-005,-0.064197324,-0.11592901
1619000000,-0.064412721,-0.11265115,6.7284549e-005,0.00027744911,6.7284549e-005,0.00027744911,-0.064412721,-0.11265115
1620000000,-0.063331202,-0.1093267,1.734845e-005,-6.8917172e-005,1.734845e-005,-6.8917172e-005,-0.063331202,-0.1093267
1621000000,-0.063175321,-0.10487241,0.00016809566,0.0004232963,0.00016809566,0.0004232963,-0.063175321,-0.10487241
1622000000,-0.063379571,-0.10153804,0.00035469135,-0.00010546248,0.00035469135,-0.00010546248,-0.063379571,-0.10153804
1623000000,-0.062341448,-0.096809566,-0.00012838702,4.4326716e-006,-0.00012838702,4.4326716e-006,-0.062341448,-0.096809566
1624000000,-0.060996596,-0.093466595,-2.5838723e-005,0.0001200965,-2.5838723e-005,0.0001200965,-0.060996596,-0.093466595
1625000000,-0.060055383,-0.089980468,-3.8566606e-005,0.00018382723,-3.8566606e-005,0.00018382723,-0.060055383,-0.089980468
1626000000,-0.059299048,-0.086884752,0.00014905514,-3.7007496e-005,0.00014905514,-3.7007496e-005,-0.059299048,-0.086884752
1627000000,-0.057778299,-0.082587652,-3.1105697e-005,-0.00023931457,-3.1105697e-005,-0.00023931457,-0.057778299,-0.082587652
1628000000,-0.057132494,-0.07964085,8.419529e-006,0.00017875762,8.419529e-006,0.00017875762,-0.057132494,-0.07964085
1629000000,-0.057433192,-0.076115698,0.00025175142,0.00014264476,0.00025175142,0.00014264476,-0.057433192,-0.076115698
1630000000,-0.056178335,-0.07178726,-5.7826808e-005,-3.3220618e-005,-5.7826808e-005,-3.3220618e-005,-0.056178335,-0.07178726
1631000000,-0.054920733,-0.068839595,2.3315275e-005,-5.8858859e-005,2.3315275e-005,-5.8858859e-005,-0.054920733,-0.068839595
1632000000,-0.054888535,-0.065421015,-9.6458338e-005,-2.0360552e-005,-9.6458338e-005,-2.0360552e-005,-0.054888535,-0.065421015
1633000000,-0.053736512,-0.061446644,1.7337872e-005,-2.1256781e-005,1.7337872e-005,-2.1256781e-005,-0.053736512,-0.061446644
1634000000,-0.052055154,-0.057573035,0.00014910533,0.00011517011,0.00014910533,0.00011517011,-0.052055154,-0.057573035
1635000000,-0.051763926,-0.05490518,-1.101526e-005,-0.00010552971,-1.101526e-005,-0.00010552971,-0.051763926,-0.05490518
1636000000,-0.049467809,-0.050230041,-0.00010503634,-0.00018279275,-0.00010503634,-0.00018279275,-0.049467809,-0.050230041
1637000000,-0.048628349,-0.046807971,0.00010427802,0.00019158518,0.00010427802,0.00019158518,-0.048628349,-0.046807971
1638000000,-0.047802363,-0.043203633,0.00011246185,0.00025544292,0.00011246185,0.00025544292,-0.047802363,-0.043203633
1639000000,-0.045749925,-0.03994232,0.00012692089,-0.00018392109,0.00012692089,-0.00018392109,-0.045749925,-0.03994232
1640000000,-0.043770663,-0.036283344,0.00018318463,6.6729022e-005,0.00018318463,6.6729022e-005,-0.043770663,-0.036283344
1641000000,-0.042177539,-0.032252014,5.0717375e-005,0.00015857049,5.0717375e-005,0.00015857049,-0.042177539,-0.032252014
1642000000,-0.039066631,-0.028774841,5.1010331e-005,-0.0001596982,5.1010331e-005,-0.0001596982,-0.039066631,-0.028774841
1643000000,-0.038229581,-0.027060602,3.0158279e-005,-0.0002152571,3.0158279e-005,-0.0002152571,-0.038229581,-0.027060602
1644000000,-0.03572632,-0.023618033,-0.00011316273,0.0001575794,-0.00011316273,0.0001575794,-0.03572632,-0.023618033
1645000000,-0.033851691,-0.021445313,0.00026242674,0.00021034029,0.00026242674,0.00021034029,-0.033851691,-0.021445313
1646000000,-0.032855675,-0.019943049,0.00028999455,0.00018298256,0.00028999455,0.00018298256,-0.032855675,-0.019943049
1647000000,-0.032783762,-0.016960291,1.6311355e-005,1.3315535e-005,1.6311355e-005,1.3315535e-005,-0.032783762,-0.016960291
1648000000,-0.03231743,-0.01384304,6.2600433e-005,3.5783898e-005,6.2600433e-005,3.5783898e-005,-0.03231743,-0.01384304
1649000000,-0.030542906,-0.010268833,-0.00026117105,-1.8613073e-005,-0.00026117105,-1.8613073e-005,-0.030542906,-0.010268833
1650000000,-0.029731235,-0.0082139773,0.00016078782,-0.00023881193,0.00016078782,-0.00023881193,-0.029731235,-0.0082139773
1651000000,-0.028848736,-0.0042382781,-2.3414951e-007,-8.0845668e-005,-2.3414951e-007,-8.0845668e-005,-0.028848736,-0.0042382781
1652000000,-0.026731653,-0.00082100386,-7.2763803e-005,-2.0956697e-005,-7.2763803e-005,-2.0956697e-005,-0.026731653,-0.00082100386
1653000000,-0.025111621,0.0023695922,-0.00019450333,-0.00026746045,-0.00019450333,-0.00026746045,-0.025111621,0.0023695922
1654000000,-0.024265839,0.005038213,0.00060768466,0.00016222586,0.00060768466,0.00016222586,-0.024265839,0.005038213
1655000000,-0.022803286,0.0085435472,2.4621651e-005,-3.239205e-005,2.4621651e-005,-3.239205e-005,-0.022803286,0.0085435472
1656000000,-0.021353008,0.011165248,-0.00019534015,-3.6757683e-005,-0.00019534015,-3.6757683e-005,-0.021353008,0.011165248
1657000000,-0.01964549,0.015322386,0.00018554094,-8.8513436e-005,0.00018554094,-8.8513436e-005,-0.01964549,0.015322386
1658000000,-0.018249102,0.018907273,0.00015191777,0.00013382986,0.00015191777,0.00013382986,-0.018249102,0.018907273
1659000000,-0.015990853,0.022652987,-6.7797009e-006,-4.5495948e-005,-6.7797009e-006,-4.5495948e-005,-0.015990853,0.022652987
1660000000,-0.013451401,0.025682675,0.00023414541,-0.00023889453,0.00023414541,-0.00023889453,-0.013451401,0.025682675
1661000000,-0.010671908,0.029605232,5.6453322e-005,0.00029194745,5.6453322e-005,0.00029194745,-0.010671908,0.029605232
1662000000,-0.0077822576,0.031418916,7.4294614e-005,-0.00051191135,7.4294614e-005,-0.00051191135,-0.0077822576,0.031418916
1663000000,-0.0059840675,0.034875449,-0.00015716041,-0.00020266579,-0.00015716041,-0.00020266579,-0.0059840675,0.034875449
1664000000,-0.0036552364,0.037596036,1.0300732e-005,7.2808252e-005,1.0300732e-005,7.2808252e-005,-0.0036552364,0.037596036
1665000000,-0.0010327315,0.039976519,0.00013660987,0.00018809941,0.00013660987,0.00018809941,-0.0010327315,0.039976519
1666000000,0.001909545,0.042775467,1.7913051e-005,-8.5150623e-006,1.7913051e-005,-8.5150623e-006,0.001909545,0.042775467
1667000000,0.003888258,0.04534601,-7.6454431e-005,-4.1908737e-005,-7.6454431e-005,-4.1908737e-005,0.003888258,0.04534601
1668000000,0.0057980306,0.048143037,-0.00024299482,0.00013429507,-0.00024299482,0.00013429507,0.0057980306,0.048143037
1669000000,0.0079250224,0.050435919,7.9304948e-005,3.7802158e-005,7.9304948e-005,3.7802158e-005,0.0079250224,0.050435919
1670000000,0.0097514484,0.053678516,0.00012762954,0.00010507302,0.00012762954,0.00010507302,0.0097514484,0.053678516
1671000000,0.012221924,0.055908985,6.1185965e-006,-0.00015177042,6.1185965e-006,-0.00015177042,0.012221924,0.055908985
1672000000,0.01383321,0.058989801,-9.0531212e-005,-2.6939771e-005,-9.0531212e-005,-2.6939771e-005,0.01383321,0.058989801
1673000000,0.016414464,0.062132865,0.00036491378,3.8971157e-005,0.00036491378,3.8971157e-005,0.016414464,0.062132865
1674000000,0.019815344,0.065140612,0.00033839126,4.2519368e-005,0.00033839126,4.2519368e-005,0.019815344,0.065140612
1675000000,0.022325987,0.067991741,-4.0970212e-005,-0.00022026058,-4.0970212e-005,-0.00022026058,0.022325987,0.067991741
1676000000,0.024414822,0.069384582,0.00013135732,8.0662385e-006,0.00013135732,8.0662385e-006,0.024414822,0.069384582
1677000000,0.026501739,0.071562946,0.00018662499,4.2429547e-005,0.00018662499,4.2429547e-005,0.026501739,0.071562946
1678000000,0.029399747,0.074444637,0.00010260527,-3.5887711e-005,0.00010260527,-3.5887711e-005,0.029399747,0.074444637
1679000000,0.031544052,0.076795682,-1.4566159e-005,-0.00026491683,-1.4566159e-005,-0.00026491683,0.031544052,0.076795682
1680000000,0.035361305,0.078845344,8.5115797e-005,-4.5822198e-005,8.5115797e-005,-4.5822198e-005,0.035361305,0.078845344
1681000000,0.037154391,0.081568949,9.4933079e-005,0.00024942003,9.4933079e-005,0.00024942003,0.037154391,0.081568949
1682000000,0.03949891,0.082761213,5.222212e-005,9.3323222e-005,5.222212e-005,9.3323222e-005,0.03949891,0.082761213
1683000000,0.040991958,0.084303029,-2.9350351e-005,-5.6616613e-005,-2.9350351e-005,-5.6616613e-005,0.040991958,0.084303029
1684000000,0.042232584,0.086442851,-8.0305341e-005,6.0757324e-005,-8.0305341e-005,6.0757324e-005,0.042232584,0.086442851
1685000000,0.044619501,0.08966279,7.9505058e-005,4.5934925e-005,7.9505058e-005,4.5934925e-005,0.044619501,0.08966279
1686000000,0.046933118,0.091409311,5.0671519e-005,-4.9699465e-006,5.0671519e-005,-4.9699465e-006,0.046933118,0.091409311
1687000000,0.049330853,0.093454391,0.00016958029,-0.00021888767,0.00016958029,-0.00021888767,0.049330853,0.093454391
1688000000,0.051662501,0.095858693,-2.2514807e-005,-0.0001262368,-2.2514807e-005,-0.0001262368,0.051662501,0.095858693
1689000000,0.053994052,0.097623333,9.6781128e-005,4.3332104e-005,9.6781128e-005,4.3332104e-005,0.053994052,0.097623333
1690000000,0.056319509,0.099932872,0.00031383437,-0.00020784976,0.00031383437,-0.00020784976,0.056319509,0.099932872
1691000000,0.057944763,0.10102765,-3.9576327e-005,4.6708577e-005,-3.9576327e-005,4.6708577e-005,0.057944763,0.10102765
1692000000,0.059399296,0.10307685,-0.00010601556,9.0556874e-005,-0.00010601556,9.0556874e-005,0.059399296,0.10307685
1693000000,0.061562914,0.10545849,0.00028438692,0.00019807894,0.00028438692,0.00019807894,0.061562914,0.10545849
1694000000,0.063442267,0.10725265,0.00035408002,-2.5132447e-005,0.00035408002,-2.5132447e-005,0.063442267,0.10725265
1695000000,0.064809434,0.1088286,1.5312617e-005,-1.2437587e-005,1.5312617e-005,-1.2437587e-005,0.064809434,0.1088286
1696000000,0.066619016,0.11095628,-0.00016435029,1.4394099e-005,-0.00016435029,1.4394099e-005,0.066619016,0.11095628
1697000000,0.068468764,0.11343978,0.00028656732,1.8330231e-005,0.00028656732,1.8330231e-005,0.068468764,0.11343978
1698000000,0.07028874,0.11604516,0.00021927795,0.00021212528,0.00021927795,0.00021212528,0.07028874,0.11604516
1699000000,0.071363807,0.11801767,-0.00010252067,-0.0001095675,-0.00010252067,-0.0001095675,0.071363807,0.11801767
1700000000,0.073822044,0.12184745,-0.00020808508,-3.2317821e-005,-0.00020808508,-3.2317821e-005,0.073822044,0.12184745
1701000000,0.077449754,0.1242348,0.00018449024,-7.9342435e-006,0.00018449024,-7.9342435e-006,0.077449754,0.1242348
1702000000,0.079900146,0.12578069,8.6013119e-005,0.00034123391,8.6013119e-005,0.00034123391,0.079900146,0.12578069
1703000000,0.082668573,0.12770657,-4.9391499e-005,-0.00024781344,-4.9391499e-005,-0.00024781344,0.082668573,0.12770657
1704000000,0.085005052,0.13024288,-0.00011232877,0.00019275659,-0.00011232877,0.00019275659,0.085005052,0.13024288
1705000000,0.087636352,0.13157755,-3.5337009e-005,-0.00010377762,-3.5337009e-005,-0.00010377762,0.087636352,0.13157755
1706000000,0.09059868,0.13281122,-5.1468538e-005,-9.6139105e-005,-5.1468538e-005,-9.6139105e-005,0.09059868,0.13281122
1707000000,0.092346542,0.13485831,-0.0001348644,-2.7026566e-005,-0.0001348644,-2.7026566e-005,0.092346542,0.13485831
1708000000,0.09521658,0.13608645,6.7370331e-007,-6.8891437e-005,6.7370331e-007,-6.8891437e-005,0.09521658,0.13608645
1709000000,0.097595811,0.13698417,7.1090479e-005,7.7678269e-005,7.1090479e-005,7.7678269e-005,0.097595811,0.13698417
1710000000,0.099652879,0.13803263,0.00016923228,-6.6073066e-005,0.00016923228,-6.6073066e-005,0.099652879,0.13803263
1711000000,0.1009611,0.13965076,-0.00011053647,2.1267097e-005,-0.00011053647,2.1267097e-005,0.1009611,0.13965076
1712000000,0.1030405,0.14166756,-0.00016612528,-2.3928036e-005,-0.00016612528,-2.3928036e-005,0.1030405,0.14166756
1713000000,0.10584953,0.14331843,6.2376792e-005,-8.8217872e-005,6.2376792e-005,-8.8217872e-005,0.10584953,0.14331843
1714000000,0.1079859,0.14478664,0.00016125989,0.00012163199,0.00016125989,0.00012163199,0.1079859,0.14478664
1715000000,0.11023484,0.14675571,0.00035144002,-8.0656264e-006,0.00035144002,-8.0656264e-006,0.11023484,0.14675571
1716000000,0.11192635,0.14822863,-4.7746809e-005,0.00010871289,-4.7746809e-005,0.00010871289,0.11192635,0.14822863
1717000000,0.11423609,0.14971277,3.812393e-005,0.00018795123,3.812393e-005,0.00018795123,0.11423609,0.14971277
1718000000,0.11635732,0.15156329,0.00031587365,1.1898053e-005,0.00031587365,1.1898053e-005,0.11635732,0.15156329
1719000000,0.1181318,0.15341182,-3.838577e-005,7.4675096e-005,-3.838577e-005,7.4675096e-005,0.1181318,0.15341182
1720000000,0.12092437,0.15380876,4.5402576e-005,0.00017715641,4.5402576e-005,0.00017715641,0.12092437,0.15380876
1721000000,0.1230437,0.15599546,0.00020125754,0.0002003026,0.00020125754,0.0002003026,0.1230437,0.15599546
1722000000,0.12462245,0.15745887,0.00014539459,3.1060426e-005,0.00014539459,3.1060426e-005,0.12462245,0.15745887
1723000000,0.12781684,0.15968752,1.3066551e-005,-0.00014464281,1.3066551e-005,-0.00014464281,0.12781684,0.15968752
1724000000,0.12902962,0.16104956,3.2527856e-005,2.5268777e-005,3.2527856e-005,2.5268777e-005,0.12902962,0.16104956
1725000000,0.13131215,0.16348061,0.00028096142,0.00028522738,0.00028096142,0.00028522738,0.13131215,0.16348061
1726000000,0.13471422,0.16576055,0.00019996066,-1.364462e-005,0.00019996066,-1.364462e-005,0.13471422,0.16576055
1727000000,0.13696586,0.16739292,-8.553861e-005,-0.00014630731,-8.553861e-005,-0.00014630731,0.13696586,0.16739292
1728000000,0.13985197,0.16921438,0.00013224616,-1.771578e-005,0.00013224616,-1.771578e-005,0.13985197,0.16921438
1729000000,0.14324707,0.17057033,-4.3377633e-005,4.4933611e-005,-4.3377633e-005,4.4933611e-005,0.14324707,0.17057033
1730000000,0.14595294,0.17147027,0.00017312242,-0.00012659957,0.00017312242,-0.00012659957,0.14595294,0.17147027
1731000000,0.1478871,0.17260168,0.00011104523,-7.0288159e-005,0.00011104523,-7.0288159e-005,0.1478871,0.17260168
1732000000,0.15106811,0.17313299,-0.00010685923,0.00027778168,-0.00010685923,0.00027778168,0.15106811,0.17313299
1733000000,0.15281579,0.1746425,-2.107778e-005,0.00028443313,-2.107778e-005,0.00028443313,0.15281579,0.1746425
1734000000,0.15517935,0.17581312,0.00020061762,3.5067835e-005,0.00020061762,3.5067835e-005,0.15517935,0.17581312
1735000000,0.15763173,0.17626354,7.8249854e-005,-2.0872536e-005,7.8249854e-005,-2.0872536e-005,0.15763173,0.17626354
1736000000,0.15906815,0.1769314,2.7750915e-005,7.1436792e-005,2.7750915e-005,7.1436792e-005,0.15906815,0.1769314
1737000000,0.16145737,0.17792127,-6.4473672e-005,0.00027621535,-6.4473672e-005,0.00027621535,0.16145737,0.17792127
1738000000,0.16401084,0.17948243,0.00015700092,-0.00011537318,0.00015700092,-0.00011537318,0.16401084,0.17948243
1739000000,0.16469963,0.18064715,-8.710994e-005,-0.00016913211,-8.710994e-005,-0.00016913211,0.16469963,0.18064715
1740000000,0.16771226,0.18325941,0.00017550026,-0.00026715649,0.00017550026,-0.00026715649,0.16771226,0.18325941
1741000000,0.16921592,0.18541498,7.2221461e-005,8.1600025e-005,7.2221461e-005,8.1600025e-005,0.16921592,0.18541498
1742000000,0.17240648,0.186526,0.0002436647,8.470122e-005,0.0002436647,8.470122e-005,0.17240648,0.186526
1743000000,0.1748042,0.18785228,-5.5788601e-005,-0.00020235369,-5.5788601e-005,-0.00020235369,0.1748042,0.18785228
1744000000,0.17729442,0.18916404,-8.4923677e-006,-0.00028997142,-8.4923677e-006,-0.00028997142,0.17729442,0.18916404
1745000000,0.17940529,0.19039154,5.2343388e-005,-0.00016357008,5.2343388e-005,-0.00016357008,0.17940529,0.19039154
1746000000,0.18215905,0.19098014,0.00043928667,-9.6716052e-005,0.00043928667,-9.6716052e-005,0.18215905,0.19098014
1747000000,0.18472056,0.19193172,0.00016947257,-0.00026887568,0.00016947257,-0.00026887568,0.18472056,0.19193172
1748000000,0.18726937,0.19344312,6.6210385e-005,0.0002181435,6.6210385e-005,0.0002181435,0.18726937,0.19344312
1749000000,0.19046201,0.19376174,-0.00012184941,6.4690976e-006,-0.00012184941,6.4690976e-006,0.19046201,0.19376174
1750000000,0.19219343,0.19418542,0.00013194235,1.0616382e-005,0.00013194235,1.0616382e-005,0.19219343,0.19418542
1751000000,0.19366725,0.19352175,-0.00021940147,0.00013998753,-0.00021940147,0.00013998753,0.19366725,0.19352175
1752000000,0.19513933,0.19590186,-0.00018736342,0.00018806034,-0.00018736342,0.00018806034,0.19513933,0.19590186
1753000000,0.19698019,0.19611599,0.00023281851,0.00016364903,0.00023281851,0.00016364903,0.19698019,0.19611599
1754000000,0.19865537,0.19747937,0.00040003689,-4.6112309e-005,0.00040003689,-4.6112309e-005,0.19865537,0.19747937
1755000000,0.20085172,0.1985618,0.00023963822,-9.7107084e-005,0.00023963822,-9.7107084e-005,0.20085172,0.1985618
1756000000,0.20357488,0.20037968,0.00011874196,-8.6333595e-005,0.00011874196,-8.6333595e-005,0.20357488,0.20037968
1757000000,0.20585789,0.20084009,-4.3920092e-005,0.00014596405,-4.3920092e-005,0.00014596405,0.20585789,0.20084009
1758000000,0.20839858,0.20085584,2.4456504e-005,-0.0001558782,2.4456504e-005,-0.0001558782,0.20839858,0.20085584
1759000000,0.20931633,0.20178086,1.624996e-005,-0.00030841888,1.624996e-005,-0.00030841888,0.20931633,0.20178086
1760000000,0.21194053,0.20186301,-1.3160851e-005,0.00028108788,-1.3160851e-005,0.00028108788,0.21194053,0.20186301
1761000000,0.2137534,0.2024349,2.351054e-005,0.00015418498,2.351054e-005,0.00015418498,0.2137534,0.2024349
1762000000,0.21433532,0.20333037,0.00011901442,-0.00014114838,0.00011901442,-0.00014114838,0.21433532,0.20333037
1763000000,0.21573366,0.20430896,-6.570675e-005,-8.588349e-005,-6.570675e-005,-8.588349e-005,0.21573366,0.20430896
1764000000,0.21805337,0.2055679,-8.6892142e-005,-0.0001218511,-8.6892142e-005,-0.0001218511,0.21805337,0.2055679
1765000000,0.21829207,0.20674747,-0.00017422512,0.00011253461,-0.00017422512,0.00011253461,0.21829207,0.20674747
1766000000,0.22067708,0.20830806,0.00017355129,0.00015613048,0.00017355129,0.00015613048,0.22067708,0.20830806
1767000000,0.22311904,0.21020085,-2.1369302e-005,-0.00013650018,-2.1369302e-005,-0.00013650018,0.22311904,0.21020085
1768000000,0.22537753,0.21144691,-5.6107659e-005,-0.00011974803,-5.6107659e-005,-0.00011974803,0.22537753,0.21144691
1769000000,0.22800539,0.21382377,9.1454385e-005,-4.5530236e-005,9.1454385e-005,-4.5530236e-005,0.22800539,0.21382377
1770000000,0.23033683,0.21388131,-5.195662e-005,-0.00015192333,-5.195662e-005,-0.00015192333,0.23033683,0.21388131
1771000000,0.23348401,0.21615702,-0.0001191054,2.0939991e-005,-0.0001191054,2.0939991e-005,0.23348401,0.21615702
1772000000,0.23576412,0.21560474,0.00013457681,-2.8353914e-005,0.00013457681,-2.8353914e-005,0.23576412,0.21560474
1773000000,0.23889202,0.21807754,0.00014408521,-0.00017532866,0.00014408521,-0.00017532866,0.23889202,0.21807754
1774000000,0.2422439,0.21752217,-0.00011888327,9.7290285e-005,-0.00011888327,9.7290285e-005,0.2422439,0.21752217
1775000000,0.24390772,0.21807607,-4.1568783e-005,-0.00022250987,-4.1568783e-005,-0.00022250987,0.24390772,0.21807607
1776000000,0.24686807,0.21759269,5.1633739e-005,2.8879913e-005,5.1633739e-005,2.8879913e-005,0.24686807,0.21759269
1777000000,0.24908353,0.21777861,3.9337727e-005,0.00022515428,3.9337727e-005,0.00022515428,0.24908353,0.21777861
1778000000,0.24979585,0.21851535,6.7698391e-005,1.0029928e-005,6.7698391e-005,1.0029928e-005,0.24979585,0.21851535
1779000000,0.25304753,0.21894862,0.00025494391,8.856252e-005,0.00025494391,8.856252e-005,0.25304753,0.21894862
1780000000,0.25410458,0.2186455,-0.00012915327,6.8611582e-005,-0.00012915327,6.8611582e-005,0.25410458,0.2186455
1781000000,0.25522062,0.21936817,-9.6880336e-005,0.00010606816,-9.6880336e-005,0.00010606816,0.25522062,0.21936817
1782000000,0.25667673,0.21961859,0.00019552332,-4.0308751e-005,0.00019552332,-4.0308751e-005,0.25667673,0.21961859
1783000000,0.2594102,0.22041281,0.00033743505,-8.3453189e-005,0.00033743505,-8.3453189e-005,0.2594102,0.22041281
1784000000,0.25945219,0.22075373,6.5451037e-005,2.4059893e-005,6.5451037e-005,2.4059893e-005,0.25945219,0.22075373
